id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
134833320,,8000.0,8000.0,8000.0, 36 months,10.56,260.25,B,B3,Service Lead,4 years,OWN,60480.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134833320,,car,Car financing,609xx,IL,11.61,0.0,Feb-2008,730.0,734.0,2.0,,,5.0,0.0,2108.0,28.9,11.0,w,6229.95,6229.95,2337.56,2337.56,1770.05,567.51,0.0,0.0,0.0,Mar-2019,260.25,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,101215.0,2.0,2.0,1.0,3.0,4.0,20294.0,86.0,1.0,1.0,1832.0,72.0,7300.0,1.0,1.0,2.0,4.0,20243.0,5192.0,28.9,0.0,0.0,124.0,36.0,5.0,4.0,1.0,5.0,,4.0,,0.0,2.0,2.0,2.0,3.0,7.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,114668.0,22402.0,7300.0,23695.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134854435,,27000.0,27000.0,27000.0, 60 months,17.47,677.87,D,D1,Shop Foreman,3 years,MORTGAGE,68000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134854435,,debt_consolidation,Debt consolidation,847xx,UT,17.59,1.0,Dec-2008,670.0,674.0,1.0,23.0,116.0,19.0,1.0,5009.0,26.1,30.0,w,24282.4,24282.4,6048.42,6048.42,2717.6,3330.82,0.0,0.0,0.0,Mar-2019,677.87,Apr-2019,Mar-2019,694.0,690.0,0.0,23.0,1.0,Individual,,,,0.0,0.0,176407.0,2.0,3.0,2.0,3.0,3.0,30709.0,92.0,4.0,8.0,2411.0,68.0,19200.0,4.0,5.0,4.0,11.0,9800.0,4530.0,37.1,0.0,0.0,114.0,109.0,6.0,3.0,2.0,6.0,44.0,0.0,44.0,5.0,2.0,4.0,4.0,10.0,8.0,14.0,20.0,4.0,19.0,0.0,0.0,1.0,6.0,72.4,0.0,1.0,0.0,245283.0,35718.0,7200.0,33500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134791841,,25450.0,25450.0,25450.0, 36 months,6.19,776.44,A,A2,Production associate ,3 years,RENT,100000.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134791841,,credit_card,Credit card refinancing,940xx,CA,12.79,0.0,Oct-2006,695.0,699.0,0.0,70.0,,10.0,0.0,21255.0,49.0,20.0,w,19522.3,19522.3,6970.46,6970.46,5927.7,1042.76,0.0,0.0,0.0,Mar-2019,776.44,Apr-2019,Mar-2019,689.0,685.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,40336.0,1.0,2.0,1.0,2.0,12.0,19081.0,84.0,1.0,2.0,10132.0,61.0,43400.0,0.0,5.0,1.0,4.0,4034.0,15265.0,47.0,0.0,0.0,93.0,140.0,5.0,5.0,0.0,17.0,70.0,4.0,70.0,1.0,3.0,6.0,4.0,9.0,6.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,66137.0,40336.0,28800.0,22737.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
134731189,,24425.0,24425.0,24425.0, 36 months,9.58,783.32,B,B1,Physician Assistant,2 years,RENT,113000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134731189,,other,Other,280xx,NC,27.62,0.0,Dec-2007,790.0,794.0,0.0,,,12.0,0.0,6203.0,7.9,21.0,w,18957.78,18957.78,7023.88,7023.88,5467.22,1556.66,0.0,0.0,0.0,Mar-2019,783.32,Apr-2019,Mar-2019,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,82666.0,1.0,4.0,2.0,3.0,6.0,76463.0,102.0,0.0,1.0,3609.0,34.0,79000.0,2.0,0.0,3.0,4.0,6889.0,66797.0,8.5,0.0,0.0,120.0,126.0,21.0,6.0,1.0,21.0,,6.0,,0.0,2.0,2.0,6.0,7.0,8.0,8.0,12.0,2.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,190666.0,82666.0,73000.0,111666.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
133230016,,21000.0,21000.0,21000.0, 60 months,10.56,452.0,B,B3,admin analyst,8 years,RENT,60000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133230016,,debt_consolidation,Debt consolidation,917xx,CA,14.52,0.0,Aug-1997,700.0,704.0,0.0,,,13.0,0.0,35395.0,47.0,27.0,w,18508.79,18508.79,4043.36,4043.36,2491.21,1552.15,0.0,0.0,0.0,Mar-2019,452.0,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,36673.0,0.0,1.0,0.0,0.0,29.0,1278.0,26.0,0.0,3.0,10005.0,46.0,75300.0,0.0,0.0,0.0,3.0,3056.0,28405.0,55.5,0.0,0.0,176.0,249.0,17.0,17.0,0.0,19.0,,,,0.0,7.0,7.0,10.0,15.0,4.0,12.0,23.0,7.0,13.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,80300.0,36673.0,63800.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
134418568,,15000.0,15000.0,15000.0, 36 months,12.13,499.15,B,B5,consultant,10+ years,RENT,70000.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134418568,,debt_consolidation,Debt consolidation,331xx,FL,4.53,0.0,Mar-2004,730.0,734.0,1.0,,,4.0,0.0,8613.0,49.5,7.0,w,10741.77,10741.77,5472.13,5472.13,4258.23,1213.9,0.0,0.0,0.0,Mar-2019,499.15,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Joint App,120000.0,6.74,Not Verified,0.0,0.0,8613.0,1.0,0.0,0.0,0.0,156.0,0.0,,1.0,2.0,3621.0,50.0,17400.0,0.0,0.0,1.0,2.0,2153.0,7854.0,43.5,0.0,0.0,156.0,157.0,2.0,2.0,1.0,22.0,,2.0,,0.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,17400.0,8613.0,13900.0,0.0,23908.0,665.0,669.0,Apr-2005,0.0,0.0,6.0,65.6,0.0,14.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134101073,,5500.0,5500.0,5500.0, 36 months,6.83,169.4,A,A3,Printer,9 years,MORTGAGE,35360.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134101073,,credit_card,Credit card refinancing,243xx,VA,3.5,0.0,Jul-2005,740.0,744.0,0.0,78.0,,9.0,0.0,3327.0,10.7,15.0,w,4228.46,4228.46,1520.43,1520.43,1271.54,248.89,0.0,0.0,0.0,Mar-2019,169.4,Apr-2019,Mar-2019,784.0,780.0,0.0,78.0,1.0,Joint App,83200.0,14.52,Not Verified,0.0,0.0,207262.0,1.0,0.0,0.0,2.0,17.0,0.0,,1.0,3.0,3070.0,11.0,31100.0,2.0,1.0,1.0,7.0,23029.0,27773.0,10.7,0.0,0.0,153.0,85.0,11.0,4.0,4.0,11.0,,7.0,,0.0,2.0,2.0,6.0,7.0,4.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,2.0,93.3,0.0,0.0,0.0,259952.0,3327.0,31100.0,0.0,7314.0,715.0,719.0,Nov-2005,1.0,2.0,13.0,25.0,3.0,9.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134549584,,24000.0,24000.0,24000.0, 36 months,9.58,769.69,B,B1,Superntendent ,2 years,MORTGAGE,62000.0,Verified,Jun-2018,In Grace Period,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134549584,,other,Other,301xx,GA,33.1,0.0,Oct-2010,720.0,724.0,1.0,,,8.0,0.0,19359.0,36.7,16.0,w,19246.39,19246.39,6213.0,6213.0,4753.61,1459.39,0.0,0.0,0.0,Feb-2019,769.69,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Joint App,110000.0,26.96,Not Verified,0.0,0.0,206895.0,0.0,2.0,1.0,1.0,12.0,59700.0,,0.0,1.0,8193.0,37.0,52700.0,3.0,0.0,5.0,2.0,25862.0,28460.0,35.3,0.0,0.0,91.0,87.0,19.0,12.0,1.0,48.0,,1.0,,0.0,3.0,4.0,3.0,3.0,9.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,276520.0,79059.0,44000.0,80963.0,37245.0,670.0,674.0,Apr-2009,0.0,0.0,11.0,43.5,2.0,10.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
133925634,,25000.0,25000.0,25000.0, 60 months,13.06,569.6,C,C1,business manager,4 years,MORTGAGE,55000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133925634,,debt_consolidation,Debt consolidation,286xx,NC,15.64,0.0,Nov-2000,745.0,749.0,0.0,,,11.0,0.0,24897.0,30.2,15.0,w,22202.77,22202.77,5090.12,5090.12,2797.23,2292.89,0.0,0.0,0.0,Mar-2019,569.6,Apr-2019,Mar-2019,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,31473.0,1.0,1.0,1.0,1.0,12.0,6576.0,78.0,2.0,3.0,14737.0,35.0,82500.0,0.0,0.0,0.0,4.0,2861.0,49691.0,32.7,0.0,0.0,141.0,210.0,6.0,6.0,1.0,21.0,,,,0.0,4.0,6.0,6.0,6.0,4.0,10.0,10.0,6.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,90884.0,31473.0,73800.0,8384.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134760549,,10000.0,10000.0,10000.0, 36 months,6.83,308.0,A,A3,Customer Service,10+ years,MORTGAGE,65000.0,Not Verified,Jun-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134760549,,credit_card,Credit card refinancing,017xx,MA,11.76,0.0,Feb-2006,725.0,729.0,0.0,,,4.0,0.0,5928.0,56.5,9.0,w,0.0,0.0,10167.632113368,10167.63,10000.0,167.63,0.0,0.0,0.0,Sep-2018,9559.22,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,110041.0,0.0,1.0,1.0,1.0,8.0,10938.0,81.0,0.0,1.0,3335.0,70.0,10500.0,1.0,0.0,2.0,3.0,27510.0,4572.0,56.5,0.0,0.0,75.0,148.0,19.0,8.0,2.0,19.0,,8.0,,0.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,124049.0,16866.0,10500.0,13549.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134410711,,35000.0,35000.0,35000.0, 36 months,5.31,1053.86,A,A1,Director of Science and Technology,2 years,MORTGAGE,135000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134410711,,credit_card,Credit card refinancing,757xx,TX,17.57,0.0,Jan-1982,690.0,694.0,0.0,67.0,,6.0,0.0,38150.0,82.9,14.0,w,26764.43,26764.43,9520.89,9520.89,8235.57,1285.32,0.0,0.0,0.0,Mar-2019,1053.86,Apr-2019,Mar-2019,769.0,765.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,332576.0,0.0,1.0,0.0,2.0,16.0,50196.0,82.0,0.0,0.0,22439.0,80.0,46000.0,0.0,1.0,0.0,2.0,55429.0,7850.0,82.9,0.0,0.0,167.0,158.0,122.0,16.0,4.0,138.0,,16.0,,2.0,2.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,84.6,50.0,0.0,0.0,372186.0,88473.0,46000.0,61305.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
134349742,,35000.0,35000.0,35000.0, 60 months,13.06,797.44,C,C1,Sales Manager,10+ years,MORTGAGE,200000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134349742,,car,Car financing,601xx,IL,14.57,0.0,Dec-1970,690.0,694.0,0.0,68.0,,20.0,0.0,46672.0,56.7,36.0,w,31083.88,31083.88,7151.57,7151.57,3916.12,3235.45,0.0,0.0,0.0,Mar-2019,797.44,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,399121.0,1.0,2.0,1.0,2.0,6.0,38514.0,81.0,0.0,5.0,7904.0,66.0,82300.0,2.0,0.0,4.0,9.0,19956.0,22442.0,65.5,0.0,0.0,167.0,569.0,17.0,6.0,3.0,17.0,81.0,6.0,81.0,0.0,11.0,14.0,13.0,17.0,12.0,17.0,21.0,14.0,20.0,0.0,0.0,0.0,1.0,94.4,7.7,0.0,0.0,454723.0,85186.0,65000.0,47423.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134704133,,25000.0,25000.0,25000.0, 60 months,11.05,544.19,B,B4,Project Manager,10+ years,MORTGAGE,95000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134704133,,credit_card,Credit card refinancing,906xx,CA,20.62,0.0,Dec-2005,680.0,684.0,0.0,39.0,,8.0,0.0,24611.0,70.7,14.0,w,22067.81,22067.81,4882.36,4882.36,2932.19,1950.17,0.0,0.0,0.0,Mar-2019,544.19,Apr-2019,Mar-2019,714.0,710.0,0.0,51.0,1.0,Individual,,,,0.0,0.0,499150.0,2.0,2.0,1.0,2.0,2.0,55680.0,15.0,1.0,3.0,8379.0,63.0,34800.0,2.0,1.0,2.0,6.0,62394.0,7539.0,64.8,0.0,0.0,150.0,46.0,6.0,2.0,2.0,6.0,,5.0,,1.0,2.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0,92.9,33.3,0.0,0.0,526369.0,80291.0,21400.0,60269.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
134560068,,35000.0,35000.0,35000.0, 60 months,14.03,814.94,C,C2,Application Engineer,2 years,MORTGAGE,63000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134560068,,major_purchase,Major purchase,774xx,TX,10.36,0.0,Feb-2008,755.0,759.0,1.0,39.0,,5.0,0.0,170.0,1.3,13.0,w,31172.9,31172.9,7307.18,7307.18,3827.1,3480.08,0.0,0.0,0.0,Mar-2019,814.94,Apr-2019,Mar-2019,779.0,775.0,0.0,39.0,1.0,Individual,,,,0.0,0.0,253211.0,1.0,2.0,0.0,1.0,19.0,24044.0,72.0,1.0,1.0,170.0,52.0,12900.0,0.0,1.0,6.0,3.0,50642.0,11830.0,1.4,0.0,0.0,123.0,123.0,11.0,4.0,1.0,11.0,39.0,2.0,39.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,2.0,92.3,0.0,0.0,0.0,276212.0,24214.0,12000.0,33607.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134654314,,30000.0,30000.0,30000.0, 36 months,6.19,915.25,A,A2,Senior Programmer,3 years,RENT,125000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134654314,,debt_consolidation,Debt consolidation,752xx,TX,26.35,0.0,Sep-1994,775.0,779.0,0.0,,,9.0,0.0,30590.0,40.3,28.0,w,23012.56,23012.56,8226.93,8226.93,6987.44,1239.49,0.0,0.0,0.0,Mar-2019,915.25,Apr-2019,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,91653.0,0.0,3.0,3.0,3.0,8.0,61063.0,45.0,1.0,1.0,11415.0,42.0,126000.0,3.0,5.0,8.0,4.0,10184.0,94694.0,33.4,0.0,0.0,154.0,285.0,11.0,8.0,2.0,11.0,,8.0,,0.0,3.0,4.0,5.0,10.0,14.0,6.0,12.0,4.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,223867.0,91653.0,117100.0,97867.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134666749,,15000.0,15000.0,15000.0, 36 months,11.05,491.44,B,B4,Maintance manager,7 years,MORTGAGE,120000.0,Not Verified,Jun-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134666749,,credit_card,Credit card refinancing,446xx,OH,23.54,0.0,Aug-2009,665.0,669.0,1.0,,110.0,6.0,1.0,11791.0,77.6,15.0,w,0.0,0.0,16183.5263350969,16183.53,15000.0,1183.53,0.0,0.0,0.0,Mar-2019,12261.22,,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,113.0,159684.0,0.0,3.0,0.0,1.0,15.0,147893.0,31.0,0.0,0.0,5509.0,58.0,15200.0,1.0,0.0,1.0,1.0,26614.0,2811.0,76.0,0.0,0.0,101.0,106.0,37.0,15.0,0.0,38.0,,3.0,,0.0,2.0,3.0,2.0,4.0,9.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,185151.0,159684.0,11700.0,169951.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134047928,,5000.0,5000.0,5000.0, 36 months,9.58,160.36,B,B1,,,MORTGAGE,28900.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134047928,,debt_consolidation,Debt consolidation,235xx,VA,10.3,0.0,Apr-1992,705.0,709.0,0.0,,,9.0,0.0,1285.0,10.2,11.0,w,3880.74,3880.74,1440.58,1440.58,1119.26,321.32,0.0,0.0,0.0,Mar-2019,160.36,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Joint App,77700.0,9.0,Not Verified,0.0,2549.0,129190.0,0.0,1.0,0.0,1.0,18.0,2874.0,58.0,4.0,4.0,819.0,24.0,12600.0,1.0,0.0,0.0,5.0,14354.0,10115.0,11.3,0.0,0.0,18.0,47.0,7.0,7.0,2.0,7.0,,18.0,,0.0,2.0,2.0,6.0,7.0,1.0,7.0,8.0,2.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,140850.0,4159.0,11400.0,5000.0,12549.0,740.0,744.0,Apr-1992,1.0,2.0,10.0,29.1,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134446540,,40000.0,40000.0,40000.0, 60 months,9.58,841.64,B,B1,Regional Sales Account Representative ,10+ years,MORTGAGE,65000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134446540,,small_business,Business,750xx,TX,10.32,0.0,May-2006,770.0,774.0,1.0,,,13.0,0.0,19662.0,21.5,18.0,w,35146.3,35146.3,7553.47,7553.47,4853.7,2699.77,0.0,0.0,0.0,Mar-2019,841.64,Apr-2019,Mar-2019,744.0,740.0,0.0,,1.0,Joint App,145000.0,5.16,Source Verified,0.0,0.0,381011.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,5453.0,22.0,91500.0,0.0,0.0,2.0,2.0,29309.0,39828.0,22.7,0.0,0.0,,144.0,11.0,11.0,3.0,11.0,,1.0,,0.0,5.0,7.0,6.0,6.0,0.0,12.0,15.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,459500.0,19662.0,51500.0,0.0,22310.0,745.0,749.0,Aug-2005,1.0,4.0,24.0,20.5,5.0,24.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134119273,,11500.0,11500.0,11500.0, 60 months,12.13,256.57,B,B5,Police Officer,10+ years,MORTGAGE,85000.0,Source Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134119273,,credit_card,Credit card refinancing,140xx,NY,19.85,1.0,Jun-2000,665.0,669.0,0.0,3.0,,8.0,0.0,9808.0,43.6,30.0,w,10031.17,10031.17,2526.96,2526.96,1468.83,1058.13,0.0,0.0,0.0,Mar-2019,256.57,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,228746.0,0.0,2.0,0.0,2.0,18.0,27626.0,73.0,0.0,0.0,8493.0,62.0,22500.0,3.0,6.0,4.0,4.0,32678.0,12692.0,43.6,0.0,0.0,153.0,215.0,70.0,9.0,5.0,70.0,52.0,1.0,26.0,0.0,2.0,2.0,4.0,5.0,18.0,4.0,7.0,2.0,8.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,253687.0,37434.0,22500.0,37862.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
134661331,,21000.0,21000.0,21000.0, 36 months,10.56,683.15,B,B3,,,OWN,93700.0,Not Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134661331,,home_improvement,Home improvement,894xx,NV,13.06,0.0,May-1993,665.0,669.0,2.0,,93.0,15.0,1.0,8035.0,28.8,20.0,w,16353.69,16353.69,6136.03,6136.03,4646.31,1489.72,0.0,0.0,0.0,Mar-2019,683.15,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,333.0,32818.0,5.0,2.0,0.0,2.0,13.0,24783.0,92.0,7.0,8.0,2378.0,60.0,27900.0,1.0,1.0,2.0,10.0,2344.0,14747.0,34.2,0.0,0.0,260.0,301.0,4.0,4.0,0.0,4.0,,6.0,,0.0,7.0,8.0,9.0,9.0,4.0,13.0,16.0,8.0,15.0,0.0,0.0,0.0,7.0,100.0,0.0,1.0,0.0,54786.0,32818.0,22400.0,26886.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134611761,,20000.0,20000.0,20000.0, 60 months,21.85,550.68,D,D5,Driver ,4 years,RENT,35000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134611761,,other,Other,272xx,NC,17.42,0.0,Feb-2008,690.0,694.0,1.0,,,6.0,0.0,1427.0,37.6,8.0,w,17974.38,17974.38,5373.27,5373.27,2025.62,3347.65,0.0,0.0,0.0,Mar-2019,550.68,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,14547.0,2.0,2.0,1.0,2.0,8.0,13120.0,78.0,3.0,4.0,1100.0,71.0,3800.0,1.0,1.0,4.0,6.0,2425.0,2373.0,37.6,0.0,0.0,124.0,16.0,4.0,4.0,0.0,4.0,,4.0,,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,20609.0,14547.0,3800.0,16809.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134317527,,40000.0,40000.0,40000.0, 60 months,16.46,982.53,C,C5,RN,10+ years,MORTGAGE,72000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134317527,,debt_consolidation,Debt consolidation,561xx,MN,26.3,0.0,Aug-2002,700.0,704.0,1.0,,,16.0,0.0,21433.0,64.0,31.0,w,35873.98,35873.98,8805.8,8805.8,4126.02,4679.78,0.0,0.0,0.0,Mar-2019,982.53,Apr-2019,Mar-2019,794.0,790.0,0.0,,1.0,Joint App,132000.0,17.42,Source Verified,0.0,0.0,218702.0,1.0,4.0,1.0,1.0,11.0,54077.0,56.0,2.0,2.0,7863.0,60.0,33500.0,1.0,1.0,2.0,3.0,13669.0,687.0,96.5,0.0,0.0,146.0,189.0,5.0,5.0,1.0,44.0,,5.0,,0.0,5.0,9.0,5.0,8.0,14.0,11.0,16.0,9.0,16.0,0.0,0.0,0.0,3.0,100.0,80.0,0.0,0.0,263572.0,75510.0,19800.0,70072.0,52073.0,690.0,694.0,Jul-1998,0.0,2.0,7.0,88.3,0.0,6.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
