Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
5000.0,2017-10-18,small_business,,14.17%,480xx,MI,< 1 year,0.0
1000.0,2017-10-19,Car financing,585.0,1.98%,774xx,TX,< 1 year,0.0
24000.0,2017-10-19,Credit card refinancing,,100%,028xx,RI,< 1 year,0.0
3000.0,2017-10-19,Credit card refinancing,658.0,193.47%,945xx,CA,< 1 year,0.0
2000.0,2017-10-20,Debt consolidation,588.0,10%,559xx,MN,< 1 year,0.0
13000.0,2017-10-20,Debt consolidation,634.0,25.15%,705xx,LA,,0.0
15000.0,2017-10-20,Debt consolidation,696.0,9999%,799xx,TX,< 1 year,0.0
7000.0,2017-10-20,Debt consolidation,613.0,12.02%,551xx,MN,< 1 year,0.0
5000.0,2017-10-20,home_improvement,,1.57%,295xx,SC,< 1 year,0.0
15000.0,2017-10-21,Credit card refinancing,,100%,852xx,AZ,< 1 year,0.0
15000.0,2017-10-21,Debt consolidation,705.0,22.86%,371xx,TN,< 1 year,0.0
3000.0,2017-10-22,Credit card refinancing,501.0,11.21%,112xx,NY,< 1 year,0.0
10000.0,2017-10-23,Debt consolidation,654.0,37.03%,647xx,MO,< 1 year,0.0
10000.0,2017-10-23,Home buying,746.0,40.85%,974xx,OR,< 1 year,0.0
5000.0,2017-10-23,Debt consolidation,633.0,44.84%,276xx,NC,< 1 year,0.0
10000.0,2017-10-23,Credit card refinancing,663.0,26.95%,067xx,CT,< 1 year,0.0
30000.0,2017-10-23,Debt consolidation,682.0,19.35%,211xx,MD,< 1 year,0.0
4000.0,2017-10-24,Moving and relocation,671.0,30.8%,951xx,CA,< 1 year,0.0
50000.0,2017-10-24,Business Loan,,-1%,834xx,ID,< 1 year,0.0
5000.0,2017-10-24,Debt consolidation,594.0,3.73%,152xx,PA,< 1 year,0.0
31600.0,2017-10-24,Car financing,790.0,100%,370xx,TN,1 year,0.0
15000.0,2017-10-24,Home buying,730.0,12.07%,493xx,MI,10+ years,0.0
40000.0,2017-10-25,Home improvement,631.0,5.48%,879xx,NM,< 1 year,0.0
1000.0,2017-10-25,Major purchase,501.0,81.44%,711xx,LA,< 1 year,0.0
1000.0,2017-10-25,Other,605.0,7.3%,761xx,TX,< 1 year,0.0
9000.0,2017-10-25,Debt consolidation,664.0,70.94%,630xx,MO,< 1 year,0.0
2500.0,2017-10-25,Medical expenses,644.0,38.84%,300xx,GA,< 1 year,0.0
5000.0,2017-10-25,home_improvement,,190.16%,080xx,NJ,,0.0
10000.0,2017-10-25,Other,540.0,11.25%,427xx,KY,< 1 year,0.0
6000.0,2017-10-25,Debt consolidation,657.0,45.68%,723xx,AR,< 1 year,0.0
5000.0,2017-10-25,Other,871.0,9.57%,802xx,CO,,0.0
10000.0,2017-10-25,Other,592.0,11.19%,660xx,KS,< 1 year,0.0
14150.0,2017-10-25,Car financing,595.0,100%,871xx,NM,< 1 year,0.0
10000.0,2017-10-26,Credit card refinancing,618.0,12.71%,207xx,MD,< 1 year,0.0
1500.0,2017-10-26,Other,594.0,18.13%,189xx,PA,< 1 year,0.0
7000.0,2017-10-26,Debt consolidation,714.0,17.35%,018xx,MA,< 1 year,0.0
3000.0,2017-10-26,Other,709.0,0.87%,302xx,GA,< 1 year,0.0
4000.0,2017-10-26,Debt consolidation,621.0,6.02%,606xx,IL,< 1 year,0.0
10000.0,2017-10-26,Credit card refinancing,639.0,34.58%,027xx,MA,< 1 year,0.0
11000.0,2017-10-26,Debt consolidation,659.0,24.29%,919xx,CA,< 1 year,0.0
10000.0,2017-10-27,Other,669.0,8.08%,551xx,MN,< 1 year,0.0
3000.0,2017-10-27,Other,618.0,15.19%,473xx,IN,< 1 year,0.0
10000.0,2017-10-28,Debt consolidation,688.0,19.88%,455xx,OH,< 1 year,0.0
20000.0,2017-10-28,Major purchase,656.0,1.5%,303xx,GA,< 1 year,0.0
15000.0,2017-10-29,Other,602.0,5.91%,271xx,NC,< 1 year,0.0
1100.0,2017-10-30,Other,631.0,63.2%,482xx,MI,< 1 year,0.0
5000.0,2017-10-30,Other,615.0,0.59%,613xx,IL,< 1 year,0.0
8000.0,2017-10-30,Home improvement,643.0,17.79%,347xx,FL,2 years,0.0
10000.0,2017-10-30,Car financing,678.0,16.46%,392xx,MS,< 1 year,0.0
10000.0,2017-10-30,Credit card refinancing,629.0,29.9%,923xx,CA,< 1 year,0.0
5000.0,2017-10-31,Home buying,624.0,29%,770xx,TX,< 1 year,0.0
25000.0,2017-10-31,Debt consolidation,635.0,25.84%,754xx,TX,< 1 year,0.0
5000.0,2017-10-31,Car financing,595.0,13.14%,563xx,MN,< 1 year,0.0
1000.0,2017-11-01,Other,601.0,0.7%,641xx,MO,< 1 year,0.0
6000.0,2017-11-01,Debt consolidation,579.0,24.72%,604xx,IL,< 1 year,0.0
7000.0,2017-11-01,Vacation,771.0,31.52%,109xx,NY,< 1 year,0.0
6500.0,2017-11-01,Credit card refinancing,655.0,16.34%,752xx,TX,< 1 year,0.0
6000.0,2017-11-02,Moving and relocation,638.0,3.13%,115xx,NY,< 1 year,0.0
25000.0,2017-11-02,Debt consolidation,740.0,15.78%,928xx,CA,10+ years,0.0
10000.0,2017-11-03,Credit card refinancing,652.0,2.51%,334xx,FL,< 1 year,0.0
1000.0,2017-11-03,Other,579.0,33.72%,701xx,LA,< 1 year,0.0
1000.0,2017-11-03,Other,640.0,25.2%,606xx,IL,< 1 year,0.0
15000.0,2017-11-03,Other,675.0,23.67%,082xx,NJ,< 1 year,0.0
5000.0,2017-11-03,Moving and relocation,559.0,27.35%,425xx,KY,< 1 year,0.0
5500.0,2017-11-03,Debt consolidation,634.0,13.4%,928xx,CA,< 1 year,0.0
1000.0,2017-11-04,Major purchase,531.0,1.59%,972xx,OR,< 1 year,0.0
6500.0,2017-11-04,Debt consolidation,629.0,35.65%,207xx,MD,< 1 year,0.0
43775.0,2017-11-04,Car financing,684.0,100%,919xx,CA,6 years,0.0
40000.0,2017-11-05,Debt consolidation,598.0,28.55%,925xx,CA,< 1 year,0.0
7000.0,2017-11-05,Home buying,728.0,18.39%,985xx,WA,< 1 year,0.0
10000.0,2017-11-05,Other,677.0,25.77%,921xx,CA,< 1 year,0.0
6000.0,2017-11-05,Other,663.0,25.94%,072xx,NJ,< 1 year,0.0
35000.0,2017-11-06,Debt consolidation,,100%,342xx,FL,< 1 year,0.0
5000.0,2017-11-06,Debt consolidation,650.0,32.35%,900xx,CA,< 1 year,0.0
4700.0,2017-11-07,Credit card refinancing,694.0,18.85%,151xx,PA,< 1 year,0.0
25000.0,2017-11-07,Debt consolidation,603.0,27.77%,480xx,MI,< 1 year,0.0
30000.0,2017-11-07,Debt consolidation,701.0,12.36%,356xx,AL,< 1 year,0.0
1500.0,2017-11-07,Home buying,605.0,29.18%,926xx,CA,< 1 year,0.0
3000.0,2017-11-07,Debt consolidation,568.0,18.54%,852xx,AZ,< 1 year,0.0
2000.0,2017-11-07,Other,596.0,2.82%,919xx,CA,< 1 year,0.0
2000.0,2017-11-07,Other,587.0,3.01%,114xx,NY,< 1 year,0.0
2500.0,2017-11-07,Vacation,,100%,232xx,VA,< 1 year,0.0
10000.0,2017-11-08,Credit card refinancing,563.0,100.2%,401xx,KY,< 1 year,0.0
15000.0,2017-11-08,Debt consolidation,563.0,38.89%,937xx,CA,< 1 year,0.0
15000.0,2017-11-08,Debt consolidation,648.0,15.76%,219xx,MD,< 1 year,0.0
10000.0,2017-11-08,Credit card refinancing,671.0,15.53%,900xx,CA,< 1 year,0.0
5875.0,2017-11-09,Car financing,686.0,100%,206xx,MD,< 1 year,0.0
8000.0,2017-11-09,Debt consolidation,654.0,31.57%,385xx,TN,< 1 year,0.0
5000.0,2017-11-09,Other,688.0,4.55%,366xx,AL,< 1 year,0.0
8000.0,2017-11-09,Debt consolidation,649.0,11.63%,850xx,AZ,< 1 year,0.0
1000.0,2017-11-10,Other,556.0,34.77%,467xx,IN,< 1 year,0.0
10000.0,2017-11-10,Debt consolidation,653.0,32.62%,894xx,NV,< 1 year,0.0
17250.0,2017-11-10,Credit card refinancing,594.0,32.17%,276xx,NC,< 1 year,0.0
8000.0,2017-11-11,Debt consolidation,668.0,35.3%,765xx,TX,< 1 year,0.0
5000.0,2017-11-12,Other,583.0,44.43%,028xx,RI,< 1 year,0.0
10000.0,2017-11-12,Debt consolidation,680.0,11.74%,850xx,AZ,< 1 year,0.0
10000.0,2017-11-12,Debt consolidation,676.0,24.93%,330xx,FL,8 years,0.0
10000.0,2017-11-13,Credit card refinancing,,100%,959xx,CA,< 1 year,0.0
23000.0,2017-11-13,Debt consolidation,679.0,42.06%,773xx,TX,< 1 year,0.0
1000.0,2017-11-13,Home improvement,517.0,14.45%,480xx,MI,< 1 year,0.0
4000.0,2017-11-13,Medical expenses,592.0,32.27%,330xx,FL,< 1 year,0.0
1000.0,2017-11-14,Other,607.0,41.46%,395xx,MS,< 1 year,0.0
3000.0,2017-11-14,Debt consolidation,574.0,23.98%,191xx,PA,< 1 year,0.0
12000.0,2017-11-15,Debt consolidation,530.0,13.81%,130xx,NY,< 1 year,0.0
2000.0,2017-11-15,Debt consolidation,615.0,35.92%,314xx,GA,< 1 year,0.0
22000.0,2017-11-15,Debt consolidation,673.0,19%,306xx,GA,< 1 year,0.0
1000.0,2017-11-15,Other,642.0,30.14%,770xx,TX,< 1 year,0.0
5000.0,2017-11-15,Other,707.0,13.07%,551xx,MN,< 1 year,0.0
10000.0,2017-11-15,Debt consolidation,570.0,49.2%,945xx,CA,< 1 year,0.0
25000.0,2017-11-15,Debt consolidation,691.0,21.75%,630xx,MO,< 1 year,0.0
15000.0,2017-11-15,Business,582.0,57.88%,339xx,FL,< 1 year,0.0
2000.0,2017-11-16,Other,617.0,18.92%,539xx,WI,< 1 year,0.0
7000.0,2017-11-16,Other,736.0,0.62%,707xx,LA,< 1 year,0.0
18000.0,2017-11-16,Car financing,505.0,0%,104xx,NY,< 1 year,0.0
25000.0,2017-11-16,Debt consolidation,644.0,43.76%,905xx,CA,< 1 year,0.0
25800.0,2017-11-16,Debt consolidation,700.0,28.63%,750xx,TX,< 1 year,0.0
4000.0,2017-11-16,Other,636.0,13.4%,018xx,MA,< 1 year,0.0
3000.0,2017-11-16,Debt consolidation,545.0,13.27%,191xx,PA,< 1 year,0.0
5000.0,2017-11-17,Debt consolidation,608.0,44.9%,840xx,UT,< 1 year,0.0
20000.0,2017-11-17,car,,0%,402xx,KY,< 1 year,0.0
5000.0,2017-11-17,Debt consolidation,576.0,89.44%,372xx,TN,< 1 year,0.0
2500.0,2017-11-18,Vacation,617.0,51.55%,073xx,NJ,< 1 year,0.0
4500.0,2017-11-18,Debt consolidation,525.0,22.05%,781xx,TX,< 1 year,0.0
1000.0,2017-11-18,Moving and relocation,,100%,381xx,TN,< 1 year,0.0
5000.0,2017-11-18,Other,643.0,20.33%,112xx,NY,< 1 year,0.0
10000.0,2017-11-19,Other,674.0,58.81%,322xx,FL,< 1 year,0.0
1000.0,2017-11-19,Medical expenses,628.0,23.62%,811xx,CO,< 1 year,0.0
15000.0,2017-11-20,Debt consolidation,762.0,9.52%,337xx,FL,< 1 year,0.0
10000.0,2017-11-20,Debt consolidation,692.0,26.81%,463xx,IN,< 1 year,0.0
20000.0,2017-11-20,Debt consolidation,612.0,2.44%,337xx,FL,< 1 year,0.0
20000.0,2017-11-21,Debt consolidation,581.0,15.28%,463xx,IN,< 1 year,0.0
25000.0,2017-11-21,Credit card refinancing,600.0,17.78%,618xx,IL,< 1 year,0.0
20000.0,2017-11-21,Debt consolidation,675.0,15.48%,930xx,CA,10+ years,0.0
16000.0,2017-11-21,Debt consolidation,681.0,57.26%,294xx,SC,< 1 year,0.0
2000.0,2017-11-21,Debt consolidation,649.0,19.44%,863xx,AZ,< 1 year,0.0
15000.0,2017-11-22,Home buying,,100%,906xx,CA,< 1 year,0.0
25000.0,2017-11-22,Debt consolidation,625.0,33.66%,077xx,NJ,< 1 year,0.0
10000.0,2017-11-22,Credit card refinancing,612.0,23.38%,038xx,NH,< 1 year,0.0
2000.0,2017-11-23,Debt consolidation,661.0,13.76%,971xx,OR,< 1 year,0.0
5000.0,2017-11-23,Medical expenses,688.0,40.9%,980xx,WA,< 1 year,0.0
5000.0,2017-11-24,Car financing,552.0,1%,296xx,SC,< 1 year,0.0
15000.0,2017-11-24,debt_consolidation,,-1%,101xx,NY,< 1 year,0.0
3000.0,2017-11-25,Credit card refinancing,669.0,47.74%,330xx,FL,< 1 year,0.0
1500.0,2017-11-25,Other,512.0,0%,751xx,TX,,0.0
5000.0,2017-11-25,Debt consolidation,679.0,77.16%,087xx,NJ,< 1 year,0.0
1500.0,2017-11-25,Other,700.0,19.88%,950xx,CA,< 1 year,0.0
2500.0,2017-11-25,Credit card refinancing,740.0,30.82%,809xx,CO,< 1 year,0.0
5000.0,2017-11-25,Credit card refinancing,651.0,19.67%,600xx,IL,< 1 year,0.0
10000.0,2017-11-26,Debt consolidation,622.0,25.92%,436xx,OH,< 1 year,0.0
20000.0,2017-11-26,Debt consolidation,622.0,21.87%,361xx,AL,< 1 year,0.0
5000.0,2017-11-26,Credit card refinancing,599.0,18.93%,910xx,CA,< 1 year,0.0
6000.0,2017-11-26,Car financing,485.0,0%,710xx,LA,< 1 year,0.0
15000.0,2017-11-27,Other,685.0,7.39%,117xx,NY,< 1 year,0.0
2000.0,2017-11-27,Credit card refinancing,648.0,15.93%,079xx,NJ,< 1 year,0.0
1500.0,2017-11-27,Debt consolidation,527.0,167.57%,744xx,OK,< 1 year,0.0
3500.0,2017-11-27,Home buying,589.0,19.03%,206xx,MD,< 1 year,0.0
10000.0,2017-11-27,Debt consolidation,618.0,41.23%,906xx,CA,< 1 year,0.0
1500.0,2017-11-27,Other,596.0,18.16%,295xx,SC,< 1 year,0.0
8000.0,2017-11-27,Debt consolidation,641.0,29.78%,932xx,CA,< 1 year,0.0
35000.0,2017-11-27,Business,658.0,27.46%,917xx,CA,< 1 year,0.0
9000.0,2017-11-27,Credit card refinancing,674.0,7.65%,116xx,NY,< 1 year,0.0
10000.0,2017-11-27,Debt consolidation,585.0,52.02%,364xx,AL,< 1 year,0.0
30000.0,2017-11-27,Debt consolidation,650.0,19.18%,015xx,MA,< 1 year,0.0
5000.0,2017-11-28,Other,644.0,0.48%,890xx,NV,< 1 year,0.0
10000.0,2017-11-28,Home buying,651.0,2.92%,638xx,MO,< 1 year,0.0
40000.0,2017-11-28,Debt consolidation,664.0,10.73%,945xx,CA,10+ years,0.0
2000.0,2017-11-28,Other,709.0,35.73%,294xx,SC,< 1 year,0.0
10000.0,2017-11-28,Other,594.0,35.28%,293xx,SC,< 1 year,0.0
15000.0,2017-11-28,Debt consolidation,638.0,41.2%,291xx,SC,< 1 year,0.0
5000.0,2017-11-29,Home improvement,819.0,9999%,470xx,IN,< 1 year,0.0
10000.0,2017-11-29,Credit card refinancing,573.0,8.06%,294xx,SC,< 1 year,0.0
10000.0,2017-11-30,Other,,100%,104xx,NY,< 1 year,0.0
5000.0,2017-11-30,Home buying,642.0,15.36%,484xx,MI,< 1 year,0.0
30000.0,2017-11-30,Debt consolidation,587.0,23.36%,760xx,TX,< 1 year,0.0
10000.0,2017-11-30,Credit card refinancing,645.0,15.73%,932xx,CA,< 1 year,0.0
35000.0,2017-12-01,Debt consolidation,687.0,39.12%,833xx,ID,< 1 year,0.0
3000.0,2017-12-01,Debt consolidation,511.0,19.4%,290xx,SC,< 1 year,0.0
7000.0,2017-12-02,Moving and relocation,651.0,37.32%,967xx,HI,< 1 year,0.0
20000.0,2017-12-02,Credit card refinancing,604.0,12.15%,393xx,MS,< 1 year,0.0
2500.0,2017-12-02,Other,624.0,36.28%,327xx,FL,< 1 year,0.0
10000.0,2017-12-03,Home buying,627.0,24.81%,730xx,OK,< 1 year,0.0
10000.0,2017-12-04,Debt consolidation,,100%,310xx,GA,< 1 year,0.0
10000.0,2017-12-04,Debt consolidation,593.0,30.74%,750xx,TX,< 1 year,0.0
2500.0,2017-12-04,Other,,0.18%,532xx,WI,< 1 year,0.0
7400.0,2017-12-04,Credit card refinancing,665.0,8.02%,373xx,TN,< 1 year,0.0
12500.0,2017-12-04,Debt consolidation,622.0,22.89%,672xx,KS,< 1 year,0.0
200000.0,2017-12-04,Business Loan,,-1%,928xx,CA,< 1 year,0.0
1000.0,2017-12-05,Other,573.0,22.67%,315xx,GA,< 1 year,0.0
40000.0,2017-12-05,Debt consolidation,617.0,12.44%,276xx,NC,< 1 year,0.0
10000.0,2017-12-05,Medical expenses,687.0,45.35%,606xx,IL,< 1 year,0.0
5000.0,2017-12-05,Debt consolidation,613.0,58.22%,150xx,PA,< 1 year,0.0
6000.0,2017-12-05,Debt consolidation,674.0,19.94%,974xx,OR,< 1 year,0.0
6000.0,2017-12-05,Other,665.0,36.63%,760xx,TX,< 1 year,0.0
5000.0,2017-12-05,Other,,0%,061xx,CT,< 1 year,0.0
35000.0,2017-12-06,Debt consolidation,737.0,20.14%,301xx,GA,< 1 year,0.0
28000.0,2017-12-06,Debt consolidation,623.0,24.09%,422xx,KY,< 1 year,0.0
6000.0,2017-12-06,Home buying,718.0,0.75%,775xx,TX,< 1 year,0.0
10000.0,2017-12-06,Debt consolidation,573.0,3.2%,338xx,FL,< 1 year,0.0
4000.0,2017-12-06,Other,628.0,20.4%,601xx,IL,< 1 year,0.0
5000.0,2017-12-07,Debt consolidation,565.0,33.58%,104xx,NY,< 1 year,0.0
40000.0,2017-12-07,Debt consolidation,687.0,29.34%,113xx,NY,< 1 year,0.0
10000.0,2017-12-07,Debt consolidation,694.0,5.31%,775xx,TX,< 1 year,0.0
5000.0,2017-12-07,Other,709.0,47.4%,296xx,SC,< 1 year,0.0
10000.0,2017-12-07,Debt consolidation,587.0,76.5%,103xx,NY,< 1 year,0.0
10000.0,2017-12-07,Debt consolidation,684.0,28.03%,236xx,VA,< 1 year,0.0
6300.0,2017-12-07,Debt consolidation,739.0,3.31%,531xx,WI,< 1 year,0.0
2500.0,2017-12-07,Other,674.0,12.85%,105xx,NY,< 1 year,0.0
2000.0,2017-12-07,Major purchase,589.0,6.09%,927xx,CA,< 1 year,0.0
13000.0,2017-12-08,Credit card refinancing,609.0,44.27%,352xx,AL,< 1 year,0.0
10000.0,2017-12-08,Credit card refinancing,743.0,2.75%,021xx,MA,< 1 year,0.0
9700.0,2017-12-09,Home buying,593.0,11.27%,297xx,SC,< 1 year,0.0
30000.0,2017-12-09,Debt consolidation,588.0,14.72%,117xx,NY,< 1 year,0.0
5000.0,2017-12-09,Credit card refinancing,664.0,24.71%,948xx,CA,7 years,0.0
20000.0,2017-12-10,Credit card refinancing,,100%,273xx,NC,< 1 year,0.0
6000.0,2017-12-10,Other,,100%,926xx,CA,< 1 year,0.0
5000.0,2017-12-10,Other,568.0,0.24%,913xx,CA,< 1 year,0.0
10000.0,2017-12-10,Other,721.0,6.87%,661xx,KS,< 1 year,0.0
3000.0,2017-12-10,Other,501.0,9.9%,800xx,CO,< 1 year,0.0
10000.0,2017-12-11,Credit card refinancing,640.0,72.95%,444xx,OH,< 1 year,0.0
1000.0,2017-12-11,Debt consolidation,599.0,21.98%,626xx,IL,< 1 year,0.0
1000.0,2017-12-11,Car financing,501.0,34.57%,761xx,TX,< 1 year,0.0
35000.0,2017-12-11,Debt consolidation,630.0,41.9%,060xx,CT,< 1 year,0.0
40000.0,2017-12-11,Debt consolidation,596.0,4.2%,852xx,AZ,< 1 year,0.0
35000.0,2017-12-11,Credit card refinancing,728.0,10.47%,153xx,PA,< 1 year,0.0
30000.0,2017-12-12,Major purchase,803.0,20.09%,759xx,TX,10+ years,0.0
2000.0,2017-12-12,Home improvement,650.0,80.98%,390xx,MS,< 1 year,0.0
10000.0,2017-12-12,Debt consolidation,683.0,62.08%,329xx,FL,< 1 year,0.0
4000.0,2017-12-12,Home buying,674.0,13.67%,850xx,AZ,3 years,0.0
3000.0,2017-12-13,Debt consolidation,589.0,18.32%,797xx,TX,< 1 year,0.0
5000.0,2017-12-13,Vacation,,100%,602xx,ID,< 1 year,0.0
4000.0,2017-12-13,Debt consolidation,583.0,1.57%,740xx,OK,< 1 year,0.0
3500.0,2017-12-13,Debt consolidation,641.0,51.79%,300xx,GA,< 1 year,0.0
25000.0,2017-12-14,Business,727.0,2.38%,179xx,PA,< 1 year,0.0
5000.0,2017-12-14,Business,,100%,300xx,GA,< 1 year,0.0
15000.0,2017-12-14,Debt consolidation,568.0,9999%,212xx,MD,< 1 year,0.0
1000.0,2017-12-15,Other,,100%,850xx,AZ,< 1 year,0.0
11000.0,2017-12-15,Car financing,537.0,1.78%,238xx,VA,< 1 year,0.0
35000.0,2017-12-15,Credit card refinancing,713.0,18.95%,906xx,CA,< 1 year,0.0
4000.0,2017-12-15,Vacation,637.0,30.02%,112xx,NY,< 1 year,0.0
5000.0,2017-12-16,Debt consolidation,586.0,13.01%,071xx,NJ,< 1 year,0.0
10000.0,2017-12-16,Credit card refinancing,746.0,15.79%,577xx,SD,2 years,0.0
5000.0,2017-12-17,Medical expenses,521.0,10.82%,379xx,TN,< 1 year,0.0
2000.0,2017-12-17,Debt consolidation,514.0,18.56%,757xx,TX,< 1 year,0.0
40000.0,2017-12-17,Debt consolidation,749.0,43.75%,208xx,MD,< 1 year,0.0
10000.0,2017-12-18,Business,692.0,54.55%,640xx,MO,< 1 year,0.0
10000.0,2017-12-18,Other,580.0,7.48%,791xx,TX,< 1 year,0.0
6575.0,2017-12-19,Credit card refinancing,,100%,089xx,NJ,< 1 year,0.0
30000.0,2017-12-19,Debt consolidation,,100%,035xx,NH,< 1 year,0.0
10000.0,2017-12-19,Major purchase,,100%,136xx,NY,< 1 year,0.0
25000.0,2017-12-19,Debt consolidation,637.0,24.69%,655xx,MO,< 1 year,0.0
4000.0,2017-12-19,Debt consolidation,501.0,14.51%,300xx,GA,< 1 year,0.0
15000.0,2017-12-20,Debt consolidation,607.0,100%,713xx,LA,< 1 year,0.0
20000.0,2017-12-20,Credit card refinancing,680.0,9.79%,119xx,NY,< 1 year,0.0
15000.0,2017-12-21,Debt consolidation,638.0,25.01%,281xx,NC,< 1 year,0.0
19000.0,2017-12-21,Major purchase,668.0,2.66%,741xx,OK,< 1 year,0.0
3000.0,2017-12-21,Credit card refinancing,662.0,17.4%,347xx,FL,< 1 year,0.0
5000.0,2017-12-21,Other,505.0,0.6%,782xx,TX,< 1 year,0.0
35000.0,2017-12-22,Car financing,655.0,0%,750xx,TX,< 1 year,0.0
7000.0,2017-12-22,Moving and relocation,575.0,19.78%,347xx,FL,< 1 year,0.0
11000.0,2017-12-22,Debt consolidation,682.0,26.37%,995xx,AK,< 1 year,0.0
28000.0,2017-12-23,Credit card refinancing,607.0,37.1%,553xx,MN,< 1 year,0.0
25000.0,2017-12-23,Debt consolidation,666.0,33.33%,752xx,TX,< 1 year,0.0
4000.0,2017-12-24,Vacation,709.0,54.76%,778xx,TX,< 1 year,0.0
10000.0,2017-12-25,Debt consolidation,,100%,198xx,PA,< 1 year,0.0
8000.0,2017-12-25,Credit card refinancing,640.0,63.61%,493xx,MI,< 1 year,0.0
21000.0,2017-12-25,Debt consolidation,,100%,212xx,MD,< 1 year,0.0
30000.0,2017-12-25,Credit card refinancing,710.0,25.6%,104xx,NY,2 years,0.0
2500.0,2017-12-26,Other,593.0,1.26%,452xx,OH,< 1 year,0.0
7000.0,2017-12-26,Debt consolidation,608.0,32.08%,325xx,FL,< 1 year,0.0
5000.0,2017-12-26,Debt consolidation,659.0,3.31%,761xx,TX,< 1 year,0.0
10000.0,2017-12-27,Credit card refinancing,732.0,516.71%,923xx,CA,< 1 year,0.0
5000.0,2017-12-27,Other,637.0,2.16%,325xx,FL,< 1 year,0.0
5775.0,2017-12-27,Credit card refinancing,640.0,34.18%,210xx,MD,< 1 year,0.0
5000.0,2017-12-28,Business Loan,,-1%,298xx,SC,< 1 year,0.0
5000.0,2017-12-28,Other,652.0,25.16%,857xx,AZ,< 1 year,0.0
20000.0,2017-12-28,Debt consolidation,632.0,23.22%,853xx,AZ,< 1 year,0.0
1000.0,2017-12-29,Credit card refinancing,653.0,33.3%,427xx,KY,< 1 year,0.0
17675.0,2017-12-29,Car financing,597.0,100%,939xx,CA,< 1 year,0.0
29900.0,2017-12-29,Car financing,609.0,0.87%,191xx,PA,< 1 year,0.0
5000.0,2017-12-29,Debt consolidation,659.0,12.33%,900xx,CA,< 1 year,0.0
35000.0,2017-12-30,Debt consolidation,608.0,13.79%,327xx,FL,< 1 year,0.0
1000.0,2017-12-30,Home buying,643.0,7.43%,841xx,UT,< 1 year,0.0
75000.0,2017-12-30,Business Loan,,-1%,799xx,TX,< 1 year,0.0
10000.0,2017-12-31,Debt consolidation,,100%,441xx,OH,< 1 year,0.0
6000.0,2017-12-31,Debt consolidation,672.0,21.92%,010xx,MA,5 years,0.0
13000.0,2017-12-31,Debt consolidation,614.0,15.36%,467xx,IN,< 1 year,0.0
10000.0,2017-12-31,Debt consolidation,600.0,3.52%,130xx,NY,< 1 year,0.0
25000.0,2015-01-01,small_business,832.0,17.61%,023xx,MA,< 1 year,0.0
5000.0,2015-01-02,Debt consolidation,702.0,20.59%,992xx,WA,,0.0
5000.0,2015-01-02,moving,494.0,17.94%,641xx,MO,< 1 year,0.0
30000.0,2015-01-02,Debt consolidation,647.0,27.84%,761xx,TX,10+ years,0.0
9000.0,2015-01-04,debt_consolidation,695.0,59.57%,382xx,TN,5 years,0.0
30000.0,2015-01-04,credit_card,687.0,42.68%,384xx,TN,5 years,0.0
8000.0,2015-01-07,debt_consolidation,649.0,31.01%,760xx,TX,< 1 year,0.0
20000.0,2015-01-07,credit_card,649.0,30.86%,968xx,HI,< 1 year,0.0
32000.0,2015-01-07,car,744.0,22.86%,782xx,TX,< 1 year,0.0
4000.0,2015-01-08,credit_card,643.0,880.73%,551xx,MN,< 1 year,0.0
10000.0,2015-01-08,debt_consolidation,655.0,41.07%,430xx,TX,< 1 year,0.0
30000.0,2015-01-09,debt_consolidation,701.0,43.51%,483xx,MI,< 1 year,0.0
5000.0,2015-01-11,debt_consolidation,612.0,1.59%,330xx,FL,< 1 year,0.0
7000.0,2015-01-11,debt_consolidation,639.0,38.25%,553xx,MN,< 1 year,0.0
20000.0,2015-01-12,debt_consolidation,629.0,26.81%,922xx,CA,< 1 year,0.0
5000.0,2015-01-12,debt_consolidation,722.0,186.63%,551xx,MN,< 1 year,0.0
18000.0,2015-01-14,debt_consolidation,501.0,3.15%,450xx,OH,< 1 year,0.0
1000.0,2015-01-14,credit_card,609.0,14.75%,923xx,CA,< 1 year,0.0
10000.0,2015-01-14,credit_card,611.0,25.53%,481xx,MI,< 1 year,0.0
10000.0,2015-01-15,credit_card,667.0,42.49%,711xx,LA,< 1 year,0.0
1000.0,2015-01-15,debt_consolidation,633.0,46.07%,490xx,MI,< 1 year,0.0
5000.0,2015-01-15,major_purchase,594.0,24.33%,190xx,PA,< 1 year,0.0
5000.0,2015-01-16,debt_consolidation,686.0,86.16%,363xx,AL,< 1 year,0.0
15000.0,2015-01-17,home_improvement,689.0,18.93%,945xx,CA,< 1 year,0.0
30000.0,2015-01-19,Debt consolidation,826.0,18.94%,336xx,FL,10+ years,0.0
14000.0,2015-01-19,credit_card,713.0,53.08%,982xx,WA,< 1 year,0.0
35000.0,2015-01-19,Credit card refinancing,686.0,12.13%,996xx,AK,10+ years,0.0
12000.0,2015-01-21,debt_consolidation,501.0,24.92%,038xx,NH,< 1 year,0.0
2300.0,2015-01-21,debt_consolidation,608.0,8.47%,606xx,IL,< 1 year,0.0
10000.0,2015-01-21,debt_consolidation,714.0,11.12%,781xx,TX,5 years,0.0
