Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
1000.0,2017-10-30,Other,528.0,0%,750xx,TX,< 1 year,0.0
5000.0,2017-10-30,Other,615.0,0.59%,613xx,IL,< 1 year,0.0
2000.0,2017-10-30,Other,642.0,8.15%,585xx,ND,< 1 year,0.0
8000.0,2017-10-30,Home improvement,643.0,17.79%,347xx,FL,2 years,0.0
10000.0,2017-10-30,Debt consolidation,611.0,26.2%,845xx,UT,< 1 year,0.0
5000.0,2017-10-30,Debt consolidation,744.0,36.2%,293xx,SC,< 1 year,0.0
10000.0,2017-10-30,Car financing,678.0,16.46%,392xx,MS,< 1 year,0.0
10000.0,2017-10-30,Credit card refinancing,629.0,29.9%,923xx,CA,< 1 year,0.0
1000.0,2017-10-30,Other,548.0,196.1%,355xx,AL,< 1 year,0.0
5000.0,2017-10-30,Other,615.0,55.89%,567xx,MN,< 1 year,0.0
5000.0,2017-10-31,Home buying,624.0,29%,770xx,TX,< 1 year,0.0
5000.0,2017-10-31,Other,,100%,112xx,NY,< 1 year,0.0
14000.0,2017-10-31,Debt consolidation,606.0,21.3%,038xx,NH,< 1 year,0.0
20000.0,2017-10-31,Debt consolidation,706.0,34.28%,921xx,CA,< 1 year,0.0
35000.0,2017-10-31,Debt consolidation,613.0,36.22%,374xx,TN,< 1 year,0.0
40000.0,2017-10-31,Debt consolidation,634.0,40.11%,853xx,AZ,< 1 year,0.0
5000.0,2017-10-31,Vacation,642.0,8.53%,871xx,NM,< 1 year,0.0
2000.0,2017-10-31,Credit card refinancing,657.0,14.49%,922xx,CA,< 1 year,0.0
15000.0,2017-10-31,Credit card refinancing,661.0,27.38%,666xx,KS,< 1 year,0.0
15000.0,2017-10-31,Debt consolidation,742.0,36.39%,622xx,IL,< 1 year,0.0
7000.0,2017-10-31,Other,656.0,59.07%,379xx,TN,< 1 year,0.0
25000.0,2017-10-31,Debt consolidation,635.0,25.84%,754xx,TX,< 1 year,0.0
25000.0,2017-10-31,Debt consolidation,754.0,23.93%,662xx,KS,< 1 year,0.0
2000.0,2017-10-31,Other,601.0,0.87%,480xx,MI,< 1 year,0.0
2500.0,2017-10-31,Debt consolidation,599.0,18.81%,079xx,NJ,< 1 year,0.0
10000.0,2017-10-31,Debt consolidation,652.0,10.18%,853xx,AZ,< 1 year,0.0
5000.0,2017-10-31,Car financing,595.0,13.14%,563xx,MN,< 1 year,0.0
15000.0,2017-10-31,Debt consolidation,,100%,028xx,RI,< 1 year,0.0
5000.0,2017-10-31,Debt consolidation,,100%,750xx,TX,< 1 year,0.0
31100.0,2017-10-31,Debt consolidation,654.0,24.58%,932xx,CA,< 1 year,0.0
24000.0,2017-11-01,Credit card refinancing,579.0,37.1%,157xx,PA,< 1 year,0.0
13000.0,2017-11-01,Debt consolidation,647.0,32.88%,626xx,IL,< 1 year,0.0
40000.0,2017-11-01,Debt consolidation,638.0,17.59%,620xx,IL,< 1 year,0.0
1500.0,2017-11-01,Car financing,533.0,5.13%,900xx,CA,< 1 year,0.0
1000.0,2017-11-01,Other,601.0,0.7%,641xx,MO,< 1 year,0.0
40000.0,2017-11-01,Other,620.0,35.77%,350xx,AL,< 1 year,0.0
10000.0,2017-11-01,Debt consolidation,698.0,23.22%,945xx,CA,< 1 year,0.0
10000.0,2017-11-01,Debt consolidation,667.0,9.75%,748xx,OK,< 1 year,0.0
9000.0,2017-11-01,Debt consolidation,532.0,18.68%,917xx,CA,< 1 year,0.0
6000.0,2017-11-01,Debt consolidation,579.0,24.72%,604xx,IL,< 1 year,0.0
7000.0,2017-11-01,Vacation,771.0,31.52%,109xx,NY,< 1 year,0.0
6500.0,2017-11-01,Credit card refinancing,655.0,16.34%,752xx,TX,< 1 year,0.0
30000.0,2017-11-01,Other,648.0,72.43%,316xx,GA,< 1 year,0.0
2000.0,2017-11-01,Debt consolidation,547.0,8.79%,407xx,KY,< 1 year,0.0
5000.0,2017-11-01,Major purchase,640.0,33.04%,422xx,KY,< 1 year,0.0
5000.0,2017-11-02,Other,574.0,26.48%,882xx,NM,< 1 year,0.0
6000.0,2017-11-02,Moving and relocation,638.0,3.13%,115xx,NY,< 1 year,0.0
30000.0,2017-11-02,Debt consolidation,620.0,59.95%,373xx,TN,< 1 year,0.0
40000.0,2017-11-02,Other,625.0,32.34%,191xx,PA,< 1 year,0.0
27000.0,2017-11-02,Debt consolidation,640.0,27.6%,104xx,NY,4 years,0.0
2500.0,2017-11-02,Other,700.0,1.58%,355xx,AL,< 1 year,0.0
25000.0,2017-11-02,Debt consolidation,740.0,15.78%,928xx,CA,10+ years,0.0
1500.0,2017-11-02,Debt consolidation,563.0,38.65%,280xx,NC,< 1 year,0.0
2000.0,2017-11-02,Debt consolidation,628.0,41.7%,352xx,AL,< 1 year,0.0
10600.0,2017-11-02,Credit card refinancing,643.0,20.48%,530xx,WI,< 1 year,0.0
15000.0,2017-11-02,Other,683.0,38.69%,112xx,NY,< 1 year,0.0
10000.0,2017-11-02,Other,700.0,2.19%,119xx,NY,< 1 year,0.0
2000.0,2017-11-03,Car financing,703.0,77.67%,970xx,NV,< 1 year,0.0
10000.0,2017-11-03,Credit card refinancing,652.0,2.51%,334xx,FL,< 1 year,0.0
1000.0,2017-11-03,Other,579.0,33.72%,701xx,LA,< 1 year,0.0
1000.0,2017-11-03,Other,640.0,25.2%,606xx,IL,< 1 year,0.0
10000.0,2017-11-03,Home buying,651.0,27.58%,246xx,VA,< 1 year,0.0
25000.0,2017-11-03,Debt consolidation,563.0,24.09%,073xx,NJ,< 1 year,0.0
5000.0,2017-11-03,Debt consolidation,640.0,49.92%,765xx,TX,< 1 year,0.0
15000.0,2017-11-03,Other,738.0,26.71%,117xx,NY,< 1 year,0.0
15000.0,2017-11-03,Other,675.0,23.67%,082xx,NJ,< 1 year,0.0
5000.0,2017-11-03,Moving and relocation,559.0,27.35%,425xx,KY,< 1 year,0.0
5500.0,2017-11-03,Debt consolidation,634.0,13.4%,928xx,CA,< 1 year,0.0
1000.0,2017-11-04,Major purchase,531.0,1.59%,972xx,OR,< 1 year,0.0
6500.0,2017-11-04,Debt consolidation,629.0,35.65%,207xx,MD,< 1 year,0.0
5000.0,2017-11-04,Debt consolidation,634.0,38.13%,891xx,NV,< 1 year,0.0
20000.0,2017-11-04,Home improvement,629.0,7.53%,106xx,NY,< 1 year,0.0
43775.0,2017-11-04,Car financing,684.0,100%,919xx,CA,6 years,0.0
11375.0,2017-11-04,Car financing,729.0,100%,986xx,WA,10+ years,0.0
40000.0,2017-11-04,Vacation,890.0,3%,958xx,CA,< 1 year,0.0
8000.0,2017-11-04,Credit card refinancing,655.0,12.05%,919xx,CA,< 1 year,0.0
40000.0,2017-11-05,Debt consolidation,598.0,28.55%,925xx,CA,< 1 year,0.0
7000.0,2017-11-05,Home buying,728.0,18.39%,985xx,WA,< 1 year,0.0
10000.0,2017-11-05,Other,677.0,25.77%,921xx,CA,< 1 year,0.0
6000.0,2017-11-05,Car financing,782.0,53.71%,775xx,TX,< 1 year,0.0
6500.0,2017-11-05,Debt consolidation,633.0,9.92%,245xx,VA,< 1 year,0.0
6000.0,2017-11-05,Other,663.0,25.94%,072xx,NJ,< 1 year,0.0
1000.0,2017-11-05,Debt consolidation,612.0,34.83%,280xx,NC,< 1 year,0.0
35000.0,2017-11-06,Debt consolidation,,100%,342xx,FL,< 1 year,0.0
32000.0,2017-11-06,Debt consolidation,,100%,531xx,WI,< 1 year,0.0
40000.0,2017-11-06,Debt consolidation,,100%,280xx,NC,< 1 year,0.0
35000.0,2017-11-06,Other,724.0,7.85%,333xx,FL,< 1 year,0.0
1000.0,2017-11-06,Business,,100%,717xx,AR,< 1 year,0.0
1500.0,2017-11-06,Other,543.0,1.2%,490xx,MI,< 1 year,0.0
20000.0,2017-11-06,Credit card refinancing,684.0,28%,030xx,NH,< 1 year,0.0
40000.0,2017-11-06,Home buying,501.0,1.55%,021xx,MA,< 1 year,0.0
25000.0,2017-11-06,Debt consolidation,611.0,49.37%,775xx,TX,< 1 year,0.0
20000.0,2017-11-06,Other,611.0,16.53%,339xx,FL,< 1 year,0.0
22000.0,2017-11-06,Major purchase,714.0,22.75%,146xx,NY,< 1 year,0.0
5000.0,2017-11-06,Debt consolidation,649.0,13.56%,711xx,LA,< 1 year,0.0
7000.0,2017-11-06,Other,670.0,5%,295xx,SC,< 1 year,0.0
11000.0,2017-11-06,Debt consolidation,711.0,27.53%,461xx,IN,< 1 year,0.0
6000.0,2017-11-06,Other,648.0,5.59%,180xx,PA,< 1 year,0.0
20000.0,2017-11-06,Credit card refinancing,676.0,33.5%,917xx,CA,< 1 year,0.0
40000.0,2017-11-06,Debt consolidation,563.0,75.6%,622xx,IL,< 1 year,0.0
15000.0,2017-11-06,Debt consolidation,645.0,17.02%,065xx,CT,< 1 year,0.0
5000.0,2017-11-06,Debt consolidation,650.0,32.35%,900xx,CA,< 1 year,0.0
1500.0,2017-11-07,Debt consolidation,,100%,349xx,FL,< 1 year,0.0
12000.0,2017-11-07,Debt consolidation,667.0,138.81%,125xx,NY,< 1 year,0.0
40000.0,2017-11-07,Debt consolidation,710.0,29.45%,030xx,NH,< 1 year,0.0
16000.0,2017-11-07,Home buying,686.0,25.48%,782xx,TX,< 1 year,0.0
50000.0,2017-11-07,Business Loan,,-1%,371xx,TN,< 1 year,0.0
10000.0,2017-11-07,Home improvement,636.0,7.76%,114xx,NY,< 1 year,0.0
4700.0,2017-11-07,Credit card refinancing,694.0,18.85%,151xx,PA,< 1 year,0.0
25000.0,2017-11-07,Debt consolidation,603.0,27.77%,480xx,MI,< 1 year,0.0
5000.0,2017-11-07,Debt consolidation,603.0,36.5%,441xx,OH,< 1 year,0.0
5000.0,2017-11-07,Home buying,619.0,3.53%,481xx,MI,< 1 year,0.0
8000.0,2017-11-07,Other,,100%,465xx,IN,< 1 year,0.0
30000.0,2017-11-07,Debt consolidation,701.0,12.36%,356xx,AL,< 1 year,0.0
1500.0,2017-11-07,Home buying,605.0,29.18%,926xx,CA,< 1 year,0.0
15000.0,2017-11-07,Debt consolidation,711.0,20.26%,017xx,MA,< 1 year,0.0
3000.0,2017-11-07,Debt consolidation,568.0,18.54%,852xx,AZ,< 1 year,0.0
2000.0,2017-11-07,Other,596.0,2.82%,919xx,CA,< 1 year,0.0
3000.0,2017-11-07,Other,649.0,12.97%,330xx,FL,< 1 year,0.0
2000.0,2017-11-07,Other,587.0,3.01%,114xx,NY,< 1 year,0.0
10000.0,2017-11-07,Credit card refinancing,654.0,6.89%,902xx,CA,< 1 year,0.0
35000.0,2017-11-07,Debt consolidation,635.0,19.7%,840xx,UT,< 1 year,0.0
2500.0,2017-11-07,Vacation,,100%,232xx,VA,< 1 year,0.0
1500.0,2017-11-07,Debt consolidation,647.0,0%,331xx,FL,< 1 year,0.0
4000.0,2017-11-07,Other,560.0,14.12%,984xx,WA,< 1 year,0.0
14400.0,2017-11-08,Credit card refinancing,,100%,328xx,FL,< 1 year,0.0
5000.0,2017-11-08,Home buying,657.0,26.66%,042xx,ME,< 1 year,0.0
10000.0,2017-11-08,Other,593.0,16.37%,113xx,NY,< 1 year,0.0
30000.0,2017-11-08,Debt consolidation,605.0,31.25%,285xx,NC,< 1 year,0.0
10000.0,2017-11-08,Credit card refinancing,563.0,100.2%,401xx,KY,< 1 year,0.0
35000.0,2017-11-08,Debt consolidation,608.0,20.09%,334xx,FL,< 1 year,0.0
28000.0,2017-11-08,Debt consolidation,619.0,27.71%,236xx,VA,< 1 year,0.0
10000.0,2017-11-08,Debt consolidation,570.0,48.73%,932xx,CA,< 1 year,0.0
10000.0,2017-11-08,Credit card refinancing,724.0,50.18%,294xx,SC,< 1 year,0.0
2000.0,2017-11-08,Debt consolidation,584.0,7.42%,921xx,CA,< 1 year,0.0
15000.0,2017-11-08,Debt consolidation,563.0,38.89%,937xx,CA,< 1 year,0.0
15175.0,2017-11-08,Car financing,728.0,100%,272xx,NC,7 years,0.0
2000.0,2017-11-08,Debt consolidation,531.0,28.4%,786xx,TX,< 1 year,0.0
15000.0,2017-11-08,Debt consolidation,648.0,15.76%,219xx,MD,< 1 year,0.0
15000.0,2017-11-08,Other,620.0,16.16%,210xx,MD,< 1 year,0.0
2500.0,2017-11-08,Home improvement,555.0,3.22%,920xx,CA,< 1 year,0.0
10000.0,2017-11-08,Credit card refinancing,671.0,15.53%,900xx,CA,< 1 year,0.0
25000.0,2017-11-09,Medical expenses,,100%,925xx,CA,< 1 year,0.0
5000.0,2017-11-09,Credit card refinancing,,100%,921xx,CA,< 1 year,0.0
30000.0,2017-11-09,debt_consolidation,,11.28%,967xx,HI,< 1 year,0.0
10000.0,2017-11-09,Debt consolidation,689.0,27.72%,011xx,MA,< 1 year,0.0
10000.0,2017-11-09,Credit card refinancing,629.0,18.22%,752xx,TX,< 1 year,0.0
5875.0,2017-11-09,Car financing,686.0,100%,206xx,MD,< 1 year,0.0
8000.0,2017-11-09,Debt consolidation,654.0,31.57%,385xx,TN,< 1 year,0.0
5000.0,2017-11-09,Debt consolidation,551.0,100%,640xx,MO,< 1 year,0.0
2000.0,2017-11-09,Home buying,590.0,41.44%,278xx,NC,< 1 year,0.0
6000.0,2017-11-09,Debt consolidation,611.0,25.79%,601xx,IL,< 1 year,0.0
3000.0,2017-11-09,Other,632.0,0%,320xx,FL,< 1 year,0.0
9500.0,2017-11-09,Credit card refinancing,686.0,44.41%,070xx,NJ,< 1 year,0.0
11000.0,2017-11-09,Credit card refinancing,682.0,30.25%,894xx,NV,< 1 year,0.0
10000.0,2017-11-09,Other,575.0,0.17%,112xx,NY,< 1 year,0.0
6000.0,2017-11-09,Other,584.0,36.7%,012xx,MA,< 1 year,0.0
1000.0,2017-11-09,Other,692.0,34.35%,335xx,FL,< 1 year,0.0
5000.0,2017-11-09,Other,688.0,4.55%,366xx,AL,< 1 year,0.0
8000.0,2017-11-09,Debt consolidation,649.0,11.63%,850xx,AZ,< 1 year,0.0
1500.0,2017-11-09,Debt consolidation,605.0,0%,194xx,PA,< 1 year,0.0
4000.0,2017-11-09,Debt consolidation,,100%,810xx,CO,< 1 year,0.0
3000.0,2017-11-09,Moving and relocation,,0%,104xx,NY,< 1 year,0.0
6000.0,2017-11-09,Car financing,732.0,1.2%,922xx,CA,< 1 year,0.0
1000.0,2017-11-10,Other,556.0,34.77%,467xx,IN,< 1 year,0.0
1500.0,2017-11-10,Other,729.0,2.85%,782xx,TX,< 1 year,0.0
13000.0,2017-11-10,Debt consolidation,,100%,206xx,MD,< 1 year,0.0
20000.0,2017-11-10,Debt consolidation,663.0,41.53%,195xx,PA,< 1 year,0.0
10000.0,2017-11-10,Debt consolidation,653.0,32.62%,894xx,NV,< 1 year,0.0
10000.0,2017-11-10,Debt consolidation,518.0,15.28%,750xx,TX,< 1 year,0.0
10000.0,2017-11-10,Debt consolidation,798.0,46.72%,953xx,CA,< 1 year,0.0
17250.0,2017-11-10,Credit card refinancing,594.0,32.17%,276xx,NC,< 1 year,0.0
12000.0,2017-11-10,Debt consolidation,641.0,23.14%,925xx,CA,< 1 year,0.0
20000.0,2017-11-10,Credit card refinancing,693.0,28.18%,972xx,OR,< 1 year,0.0
2000.0,2017-11-10,Debt consolidation,618.0,20.66%,740xx,OK,< 1 year,0.0
15000.0,2017-11-11,Debt consolidation,,100%,954xx,CA,< 1 year,0.0
10000.0,2017-11-11,Credit card refinancing,668.0,9.25%,950xx,CA,< 1 year,0.0
20000.0,2017-11-11,Debt consolidation,662.0,48.24%,357xx,AL,< 1 year,0.0
25000.0,2017-11-11,Credit card refinancing,705.0,19.58%,151xx,PA,< 1 year,0.0
8000.0,2017-11-11,Debt consolidation,668.0,35.3%,765xx,TX,< 1 year,0.0
25000.0,2017-11-11,Debt consolidation,523.0,10.09%,928xx,CA,< 1 year,0.0
10000.0,2017-11-12,Other,661.0,41.98%,361xx,AL,< 1 year,0.0
10000.0,2017-11-12,Other,620.0,40.6%,367xx,AL,< 1 year,0.0
5000.0,2017-11-12,Other,583.0,44.43%,028xx,RI,< 1 year,0.0
10000.0,2017-11-12,Debt consolidation,680.0,11.74%,850xx,AZ,< 1 year,0.0
30000.0,2017-11-12,Business,698.0,17.86%,757xx,TX,< 1 year,0.0
30000.0,2017-11-12,Other,659.0,9.39%,179xx,PA,< 1 year,0.0
10000.0,2017-11-12,Other,524.0,0%,554xx,MN,< 1 year,0.0
10000.0,2017-11-12,Credit card refinancing,663.0,9.17%,331xx,FL,< 1 year,0.0
4150.0,2017-11-12,Car financing,663.0,100%,215xx,MD,< 1 year,0.0
10000.0,2017-11-12,Debt consolidation,676.0,24.93%,330xx,FL,8 years,0.0
10000.0,2017-11-12,Debt consolidation,594.0,22.17%,347xx,FL,< 1 year,0.0
10000.0,2017-11-12,Credit card refinancing,602.0,9.17%,344xx,FL,< 1 year,0.0
10000.0,2017-11-13,Credit card refinancing,,100%,959xx,CA,< 1 year,0.0
8000.0,2017-11-13,Debt consolidation,678.0,71.8%,928xx,CA,< 1 year,0.0
7000.0,2017-11-13,Debt consolidation,646.0,19.14%,075xx,NJ,< 1 year,0.0
15000.0,2017-11-13,Other,592.0,39.27%,751xx,TX,< 1 year,0.0
1000.0,2017-11-13,Other,601.0,22.13%,714xx,LA,< 1 year,0.0
23000.0,2017-11-13,Debt consolidation,679.0,42.06%,773xx,TX,< 1 year,0.0
2000.0,2017-11-13,Debt consolidation,523.0,2.97%,294xx,SC,< 1 year,0.0
1200.0,2017-11-13,Other,503.0,15.45%,302xx,GA,< 1 year,0.0
1000.0,2017-11-13,Other,504.0,13.99%,060xx,CT,< 1 year,0.0
1000.0,2017-11-13,Home improvement,517.0,14.45%,480xx,MI,< 1 year,0.0
6000.0,2017-11-13,Vacation,579.0,40.81%,919xx,CA,< 1 year,0.0
20000.0,2017-11-13,Credit card refinancing,591.0,45.44%,453xx,OH,< 1 year,0.0
5000.0,2017-11-13,Debt consolidation,654.0,13.56%,802xx,CO,< 1 year,0.0
4000.0,2017-11-13,Medical expenses,592.0,32.27%,330xx,FL,< 1 year,0.0
6000.0,2017-11-13,Car financing,695.0,0%,148xx,NY,< 1 year,0.0
5000.0,2017-11-13,Car financing,653.0,0.4%,945xx,CA,< 1 year,0.0
150000.0,2017-11-13,Business Loan,,-1%,104xx,NY,< 1 year,0.0
15000.0,2017-11-13,Debt consolidation,,100%,648xx,MO,< 1 year,0.0
30000.0,2017-11-13,Debt consolidation,683.0,22.54%,570xx,SD,< 1 year,0.0
20000.0,2017-11-13,Debt consolidation,851.0,216%,275xx,NC,< 1 year,0.0
6000.0,2017-11-13,Other,631.0,11.89%,919xx,CA,< 1 year,0.0
13000.0,2017-11-13,Home improvement,568.0,33.01%,761xx,TX,< 1 year,0.0
2000.0,2017-11-13,Other,501.0,0.43%,307xx,GA,< 1 year,0.0
10000.0,2017-11-14,Credit card refinancing,,100%,935xx,CA,< 1 year,0.0
10000.0,2017-11-14,Vacation,740.0,1.41%,539xx,WI,< 1 year,0.0
1000.0,2017-11-14,Other,607.0,41.46%,395xx,MS,< 1 year,0.0
6000.0,2017-11-14,Debt consolidation,599.0,42.77%,860xx,AZ,< 1 year,0.0
3000.0,2017-11-14,Debt consolidation,574.0,23.98%,191xx,PA,< 1 year,0.0
1000.0,2017-11-14,Credit card refinancing,582.0,63.95%,442xx,OH,< 1 year,0.0
15000.0,2017-11-14,Debt consolidation,705.0,25.83%,474xx,IN,< 1 year,0.0
1500.0,2017-11-14,Other,664.0,20.71%,469xx,IN,< 1 year,0.0
5000.0,2017-11-14,Debt consolidation,584.0,17.87%,223xx,VA,< 1 year,0.0
20000.0,2017-11-14,Debt consolidation,669.0,20.53%,984xx,WA,< 1 year,0.0
25000.0,2017-11-14,Debt consolidation,599.0,203.11%,468xx,IN,< 1 year,0.0
8000.0,2017-11-14,Debt consolidation,552.0,5.46%,189xx,PA,< 1 year,0.0
4500.0,2017-11-14,Credit card refinancing,635.0,15.32%,775xx,TX,< 1 year,0.0
1000.0,2017-11-14,Other,501.0,15.94%,726xx,AR,< 1 year,0.0
10000.0,2017-11-14,Debt consolidation,704.0,0%,115xx,NY,< 1 year,0.0
25000.0,2017-11-14,Other,655.0,20.78%,127xx,NY,< 1 year,0.0
5000.0,2017-11-14,Other,690.0,10.93%,089xx,NJ,< 1 year,0.0
20000.0,2017-11-14,Credit card refinancing,674.0,22.97%,945xx,CA,< 1 year,0.0
10000.0,2017-11-14,Credit card refinancing,676.0,28590.5%,925xx,CA,< 1 year,0.0
17000.0,2017-11-14,Credit card refinancing,833.0,48.36%,082xx,NJ,< 1 year,0.0
12000.0,2017-11-14,Debt consolidation,606.0,29.09%,546xx,WI,< 1 year,0.0
15000.0,2017-11-14,Debt consolidation,660.0,30.54%,547xx,WI,< 1 year,0.0
25000.0,2017-11-14,Debt consolidation,643.0,35.8%,303xx,GA,< 1 year,0.0
3500.0,2017-11-14,Other,,100%,331xx,FL,< 1 year,0.0
18425.0,2017-11-14,Car financing,550.0,100%,075xx,NJ,2 years,0.0
35000.0,2017-11-14,Debt consolidation,769.0,43.14%,661xx,KS,< 1 year,0.0
5000.0,2017-11-14,Other,502.0,0%,060xx,CT,,0.0
10000.0,2017-11-14,Medical expenses,501.0,6.91%,601xx,IL,< 1 year,0.0
30000.0,2017-11-14,Credit card refinancing,663.0,22.44%,802xx,CO,< 1 year,0.0
4000.0,2017-11-15,Credit card refinancing,639.0,12.28%,044xx,ME,< 1 year,0.0
12000.0,2017-11-15,Debt consolidation,530.0,13.81%,130xx,NY,< 1 year,0.0
2000.0,2017-11-15,Debt consolidation,615.0,35.92%,314xx,GA,< 1 year,0.0
22000.0,2017-11-15,Debt consolidation,673.0,19%,306xx,GA,< 1 year,0.0
2000.0,2017-11-15,Debt consolidation,531.0,3.8%,482xx,MI,< 1 year,0.0
2000.0,2017-11-15,Debt consolidation,,100%,151xx,PA,< 1 year,0.0
15000.0,2017-11-15,Credit card refinancing,768.0,19.1%,240xx,VA,,0.0
1000.0,2017-11-15,Other,,100%,322xx,FL,< 1 year,0.0
1000.0,2017-11-15,Other,642.0,30.14%,770xx,TX,< 1 year,0.0
5000.0,2017-11-15,Other,707.0,13.07%,551xx,MN,< 1 year,0.0
5000.0,2017-11-15,Debt consolidation,577.0,36.36%,295xx,SC,< 1 year,0.0
10000.0,2017-11-15,Debt consolidation,570.0,49.2%,945xx,CA,< 1 year,0.0
20000.0,2017-11-15,Debt consolidation,642.0,0.27%,019xx,MA,< 1 year,0.0
16000.0,2017-11-15,Debt consolidation,688.0,26.72%,970xx,OR,< 1 year,0.0
24400.0,2017-11-15,Car financing,656.0,100%,751xx,TX,< 1 year,0.0
20000.0,2017-11-15,Debt consolidation,682.0,29.01%,317xx,GA,,0.0
25000.0,2017-11-15,Debt consolidation,691.0,21.75%,630xx,MO,< 1 year,0.0
3500.0,2017-11-15,Car financing,610.0,14.94%,274xx,NC,< 1 year,0.0
15000.0,2017-11-15,Debt consolidation,,100%,802xx,CO,< 1 year,0.0
20000.0,2017-11-15,Debt consolidation,668.0,32.67%,480xx,MI,< 1 year,0.0
15000.0,2017-11-15,Business,582.0,57.88%,339xx,FL,< 1 year,0.0
20000.0,2017-11-15,Debt consolidation,631.0,94.48%,310xx,GA,< 1 year,0.0
24125.0,2017-11-15,Car financing,644.0,100%,920xx,CA,4 years,0.0
30000.0,2017-11-15,Credit card refinancing,648.0,22.34%,799xx,TX,< 1 year,0.0
1000.0,2017-11-15,Other,573.0,2.26%,177xx,PA,< 1 year,0.0
10000.0,2017-11-15,Other,624.0,0.72%,708xx,LA,< 1 year,0.0
3200.0,2017-11-15,Major purchase,700.0,1.09%,928xx,CA,< 1 year,0.0
25000.0,2017-11-16,Other,711.0,0.86%,606xx,IL,< 1 year,0.0
5000.0,2017-11-16,Debt consolidation,696.0,38.44%,270xx,NC,< 1 year,0.0
20000.0,2017-11-16,Home improvement,684.0,19.45%,206xx,MD,< 1 year,0.0
3000.0,2017-11-16,Other,570.0,9999%,334xx,FL,< 1 year,0.0
10000.0,2017-11-16,Moving and relocation,604.0,8.1%,322xx,FL,< 1 year,0.0
30000.0,2017-11-16,Debt consolidation,,100%,322xx,FL,< 1 year,0.0
10000.0,2017-11-16,Debt consolidation,692.0,34.73%,302xx,GA,< 1 year,0.0
5000.0,2017-11-16,Other,686.0,19%,276xx,NC,< 1 year,0.0
40000.0,2017-11-16,Debt consolidation,766.0,27.85%,361xx,AL,10+ years,0.0
20000.0,2017-11-16,Home buying,682.0,28.8%,123xx,NY,< 1 year,0.0
2000.0,2017-11-16,Other,619.0,3.23%,212xx,MD,< 1 year,0.0
2000.0,2017-11-16,Other,617.0,18.92%,539xx,WI,< 1 year,0.0
15000.0,2017-11-16,Debt consolidation,745.0,52.4%,162xx,PA,,0.0
1000.0,2017-11-16,Other,554.0,22.4%,164xx,PA,< 1 year,0.0
20000.0,2017-11-16,Credit card refinancing,605.0,29.71%,168xx,PA,< 1 year,0.0
15475.0,2017-11-16,Car financing,631.0,100%,841xx,UT,< 1 year,0.0
7000.0,2017-11-16,Other,736.0,0.62%,707xx,LA,< 1 year,0.0
1000.0,2017-11-16,Debt consolidation,628.0,21.36%,799xx,TX,< 1 year,0.0
18000.0,2017-11-16,Car financing,505.0,0%,104xx,NY,< 1 year,0.0
10000.0,2017-11-16,Major purchase,751.0,2.63%,100xx,NY,< 1 year,0.0
10000.0,2017-11-16,Debt consolidation,499.0,0%,350xx,AL,< 1 year,0.0
25000.0,2017-11-16,Debt consolidation,644.0,43.76%,905xx,CA,< 1 year,0.0
25800.0,2017-11-16,Debt consolidation,700.0,28.63%,750xx,TX,< 1 year,0.0
10000.0,2017-11-16,Debt consolidation,603.0,11.53%,809xx,CO,< 1 year,0.0
1500.0,2017-11-16,Home improvement,651.0,21.93%,281xx,NC,< 1 year,0.0
4000.0,2017-11-16,Other,636.0,13.4%,018xx,MA,< 1 year,0.0
30000.0,2017-11-16,Debt consolidation,650.0,88.82%,067xx,CT,< 1 year,0.0
10000.0,2017-11-16,Debt consolidation,696.0,16.49%,907xx,CA,< 1 year,0.0
3000.0,2017-11-16,Debt consolidation,545.0,13.27%,191xx,PA,< 1 year,0.0
5000.0,2017-11-17,Home buying,,100%,357xx,AL,< 1 year,0.0
40000.0,2017-11-17,Debt consolidation,,100%,207xx,MD,< 1 year,0.0
35000.0,2017-11-17,Debt consolidation,600.0,16.22%,113xx,NY,,0.0
10000.0,2017-11-17,Major purchase,634.0,11.82%,801xx,CO,< 1 year,0.0
10000.0,2017-11-17,Credit card refinancing,735.0,86.27%,329xx,FL,< 1 year,0.0
5000.0,2017-11-17,Debt consolidation,608.0,44.9%,840xx,UT,< 1 year,0.0
5000.0,2017-11-17,Credit card refinancing,622.0,26.36%,331xx,FL,< 1 year,0.0
2500.0,2017-11-17,Debt consolidation,501.0,8.75%,852xx,AZ,< 1 year,0.0
35000.0,2017-11-17,Business Loan,,-1%,331xx,FL,< 1 year,0.0
13000.0,2017-11-17,Debt consolidation,628.0,20.15%,598xx,MT,< 1 year,0.0
3000.0,2017-11-17,Other,626.0,19.58%,302xx,GA,< 1 year,0.0
20000.0,2017-11-17,car,,0%,402xx,KY,< 1 year,0.0
5000.0,2017-11-17,Debt consolidation,576.0,89.44%,372xx,TN,< 1 year,0.0
10000.0,2017-11-18,Credit card refinancing,619.0,39.02%,773xx,TX,< 1 year,0.0
10000.0,2017-11-18,Home improvement,628.0,100%,302xx,GA,< 1 year,0.0
2500.0,2017-11-18,Vacation,617.0,51.55%,073xx,NJ,< 1 year,0.0
35000.0,2017-11-18,Other,669.0,9%,750xx,TX,< 1 year,0.0
25000.0,2017-11-18,Debt consolidation,615.0,9.76%,383xx,TN,< 1 year,0.0
