68593616,Unnamed: 1,28000.0,28000.0.1,28000.0.2, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,Unnamed: 19,debt_consolidation,Debt consolidation,301xx,GA,24.83,0.0,Jan-2004,685.0,689.0,0.0.1,29.0,Unnamed: 31,16.0,0.0.2,18002.0,72.0,23.0,w,0.0.3,0.0.4,32339.7724681812,32339.77,28000.0.3,4339.77,0.0.5,0.0.6,0.0.7,Apr-2018,17440.21,Unnamed: 49,Jul-2018,694.0,690.0,0.0.8,Unnamed: 54,1.0,Individual,Unnamed: 57,Unnamed: 58,Unnamed: 59,0.0.9,428.0,365724.0,0.0.10,4.0,1.0.1,1.0.2,10.0,63294.0,74.0,1.0.3,1.0.4,7762.0,74.0.1,25000.0,6.0,1.0.5,6.0.1,3.0,22858.0,1024.0,91.8,0.0.11,0.0.12,143.0,101.0,8.0,8.0.1,3.0.1,27.0,Unnamed: 90,0.0.13,29.0.1,0.0.14,4.0.1,10.0.1,4.0.2,5.0,8.0.2,10.0.2,12.0,10.0.3,16.0.1,0.0.15,0.0.16,0.0.17,2.0,95.7,75.0,0.0.18,0.0.19,406511.0,81296.0,12500.0,85509.0,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,N,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Cash,N.1,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
94036482,,16000.0,16000.0,16000.0, 36 months,13.49,542.89,C,C2,,,MORTGAGE,55313.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94036482,,debt_consolidation,Debt consolidation,958xx,CA,4.47,0.0,Aug-2001,660.0,664.0,0.0,49.0,,4.0,0.0,8217.0,82.2,13.0,w,0.0,0.0,19130.4347203794,19130.43,16000.0,3130.43,0.0,0.0,0.0,Dec-2018,6632.64,,Mar-2019,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,284688.0,0.0,0.0,0.0,0.0,44.0,0.0,,0.0,0.0,2962.0,82.0,10000.0,0.0,1.0,0.0,0.0,71172.0,1783.0,64.3,0.0,0.0,61.0,183.0,36.0,36.0,5.0,36.0,,,,0.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,92.3,50.0,0.0,0.0,251000.0,8217.0,5000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94203812,,2500.0,2500.0,2500.0, 36 months,11.49,82.43,B,B5,mixer,1 year,RENT,43000.0,Source Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94203812,,home_improvement,Home improvement,282xx,NC,12.03,0.0,Jan-2012,710.0,714.0,0.0,,,5.0,0.0,1056.0,24.0,12.0,f,0.0,0.0,338.88,338.88,117.55,44.12,0.0,177.21,31.8978,Feb-2017,82.43,,Jul-2018,614.0,610.0,0.0,,1.0,Individual,,,,0.0,0.0,8020.0,1.0,2.0,1.0,1.0,2.0,6964.0,51.0,0.0,2.0,902.0,45.0,4400.0,0.0,0.0,0.0,3.0,1604.0,98.0,90.2,0.0,0.0,50.0,59.0,23.0,2.0,0.0,24.0,,23.0,,0.0,1.0,2.0,1.0,3.0,7.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,18021.0,8020.0,1000.0,13621.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94421946,,18000.0,18000.0,18000.0, 60 months,29.49,576.74,F,F2,Trade Support Analyst,< 1 year,RENT,65000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94421946,,debt_consolidation,Debt consolidation,912xx,CA,16.51,2.0,Jan-2004,670.0,674.0,0.0,8.0,,10.0,0.0,5283.0,47.2,31.0,w,12935.5,12935.5,15513.0,15513.0,5064.5,10448.5,0.0,0.0,0.0,Mar-2019,576.74,Apr-2019,Mar-2019,654.0,650.0,0.0,60.0,1.0,Individual,,,,0.0,0.0,24740.0,2.0,2.0,1.0,2.0,12.0,19457.0,72.0,4.0,7.0,1978.0,65.0,11200.0,0.0,2.0,1.0,9.0,2474.0,222.0,89.9,0.0,0.0,119.0,155.0,2.0,2.0,0.0,7.0,64.0,12.0,8.0,0.0,1.0,6.0,1.0,6.0,9.0,8.0,22.0,6.0,10.0,0.0,0.0,0.0,5.0,64.5,100.0,0.0,0.0,38128.0,24740.0,2200.0,26928.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94411012,,5000.0,5000.0,5000.0, 36 months,11.49,164.86,B,B5,Instructor,< 1 year,MORTGAGE,52000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94411012,,debt_consolidation,Debt consolidation,680xx,NE,32.91,0.0,Aug-2004,700.0,704.0,2.0,,,12.0,0.0,6332.0,45.2,68.0,f,0.0,0.0,5793.598929055601,5793.6,5000.0,793.6,0.0,0.0,0.0,Nov-2018,2073.06,,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,351733.0,0.0,6.0,2.0,5.0,9.0,227173.0,110.0,1.0,1.0,2941.0,89.0,14000.0,1.0,4.0,7.0,7.0,31976.0,7145.0,42.8,0.0,0.0,148.0,148.0,10.0,9.0,1.0,10.0,,1.0,,0.0,2.0,3.0,3.0,8.0,56.0,4.0,11.0,3.0,12.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,358704.0,233505.0,12500.0,225004.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94432152,,25000.0,25000.0,25000.0, 36 months,8.24,786.19,B,B1,Marketing Associate,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94432152,,home_improvement,Home improvement,368xx,AL,16.89,0.0,Feb-1996,735.0,739.0,0.0,80.0,90.0,9.0,1.0,1469.0,3.4,19.0,w,0.0,0.0,26204.6702645178,26204.67,25000.0,1204.67,0.0,0.0,0.0,Jul-2017,21470.36,,Mar-2019,789.0,785.0,0.0,,1.0,Joint App,181000.0,13.94,Not Verified,0.0,252.0,323821.0,1.0,3.0,2.0,3.0,5.0,64590.0,83.0,0.0,0.0,857.0,41.0,42900.0,2.0,3.0,3.0,3.0,35980.0,41431.0,3.4,0.0,0.0,141.0,250.0,57.0,5.0,3.0,57.0,,2.0,,0.0,2.0,2.0,5.0,5.0,9.0,5.0,7.0,2.0,9.0,0.0,0.0,0.0,2.0,94.7,0.0,0.0,1.0,385992.0,66059.0,42900.0,73927.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94278275,,3250.0,3250.0,3250.0, 36 months,13.49,110.28,C,C2,Teacher,10+ years,RENT,60000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94278275,,debt_consolidation,Debt consolidation,212xx,MD,2.76,0.0,Jul-2002,665.0,669.0,0.0,74.0,,6.0,0.0,988.0,38.0,8.0,w,0.0,0.0,3598.8225174876,3598.82,3250.0,348.82,0.0,0.0,0.0,Oct-2017,2599.21,,Apr-2018,579.0,575.0,0.0,74.0,1.0,Individual,,,,0.0,35.0,6131.0,2.0,2.0,2.0,2.0,3.0,5143.0,55.0,2.0,4.0,715.0,51.0,2600.0,0.0,0.0,3.0,6.0,1022.0,1312.0,43.0,0.0,0.0,6.0,23.0,8.0,3.0,1.0,8.0,,8.0,,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,87.5,33.3,0.0,0.0,11927.0,6131.0,2300.0,9327.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94336691,,13000.0,13000.0,13000.0, 36 months,11.44,428.32,B,B4,Operator,9 years,MORTGAGE,120000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94336691,,debt_consolidation,Debt consolidation,775xx,TX,25.13,1.0,Nov-2006,705.0,709.0,0.0,14.0,,17.0,0.0,11246.0,45.2,50.0,f,0.0,0.0,14295.738998012,14295.74,13000.0,1295.74,0.0,0.0,0.0,Dec-2017,9592.48,,Nov-2018,699.0,695.0,0.0,,1.0,Individual,,,,0.0,1041.0,158369.0,0.0,4.0,0.0,2.0,18.0,83651.0,11.0,1.0,2.0,0.0,27.0,24900.0,1.0,17.0,3.0,5.0,9898.0,,,0.0,0.0,120.0,101.0,10.0,10.0,3.0,,,3.0,14.0,0.0,0.0,4.0,0.0,0.0,28.0,12.0,19.0,4.0,17.0,0.0,0.0,0.0,2.0,94.0,,0.0,0.0,218409.0,94897.0,0.0,129294.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94227335,,2525.0,2525.0,2525.0, 36 months,6.99,77.96,A,A2,Shipping loader,< 1 year,RENT,24000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94227335,,credit_card,Credit card refinancing,932xx,CA,23.5,0.0,Mar-2011,735.0,739.0,0.0,,,3.0,0.0,2135.0,28.1,7.0,w,0.0,0.0,2624.4129642370003,2624.41,2525.0,99.41,0.0,0.0,0.0,Mar-2018,0.39,,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,10843.0,0.0,1.0,0.0,0.0,36.0,8708.0,48.0,0.0,1.0,2135.0,42.0,7600.0,0.0,2.0,0.0,1.0,3614.0,5465.0,28.1,0.0,0.0,52.0,68.0,24.0,24.0,0.0,24.0,,17.0,,0.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25634.0,10843.0,7600.0,18034.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94150023,,14400.0,14400.0,14400.0, 60 months,15.99,350.11,C,C5,Director of Annual Giving,9 years,MORTGAGE,90000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94150023,,credit_card,Credit card refinancing,469xx,IN,25.73,0.0,May-2004,675.0,679.0,1.0,,,13.0,0.0,12097.0,93.8,25.0,w,0.0,0.0,16521.1901642632,16521.19,14400.0,2103.68,17.51,0.0,0.0,Dec-2017,13032.88,,Nov-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,249062.0,0.0,7.0,1.0,3.0,10.0,84973.0,80.0,1.0,1.0,4653.0,81.0,12900.0,1.0,15.0,2.0,4.0,19159.0,400.0,96.6,0.0,0.0,150.0,114.0,8.0,8.0,1.0,25.0,,1.0,,0.0,3.0,4.0,3.0,3.0,20.0,4.0,4.0,4.0,13.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,283193.0,97070.0,11700.0,106579.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94191230,,14000.0,14000.0,14000.0, 60 months,15.99,340.38,C,C5,sales,10+ years,RENT,48000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94191230,,credit_card,Credit card refinancing,117xx,NY,27.98,0.0,Oct-1999,710.0,714.0,0.0,38.0,,9.0,0.0,11314.0,49.0,13.0,w,0.0,0.0,16765.5026353494,16765.5,14000.0,2765.5,0.0,0.0,0.0,Apr-2018,11672.24,,Mar-2019,719.0,715.0,0.0,38.0,1.0,Individual,,,,0.0,0.0,16655.0,0.0,1.0,0.0,0.0,66.0,5341.0,,0.0,1.0,3593.0,49.0,23100.0,0.0,0.0,0.0,1.0,1851.0,5467.0,59.8,0.0,0.0,123.0,206.0,13.0,13.0,0.0,13.0,38.0,13.0,38.0,1.0,5.0,6.0,5.0,6.0,4.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,84.6,40.0,0.0,0.0,61930.0,16655.0,13600.0,38830.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94392119,,35000.0,35000.0,35000.0, 36 months,13.99,1196.05,C,C3,Manager HRIS,1 year,MORTGAGE,108000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94392119,,home_improvement,Home improvement,330xx,FL,4.94,2.0,Aug-2006,700.0,704.0,1.0,5.0,,16.0,0.0,12514.0,22.3,28.0,w,10170.54,10170.54,32266.15,32266.15,24829.46,7436.69,0.0,0.0,0.0,Mar-2019,1196.05,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,65476.0,2.0,3.0,1.0,1.0,2.0,13673.0,92.0,1.0,1.0,10893.0,37.0,56000.0,0.0,2.0,2.0,2.0,4092.0,32786.0,27.6,0.0,0.0,74.0,123.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,0.0,2.0,2.0,8.0,12.0,5.0,12.0,22.0,2.0,16.0,0.0,0.0,0.0,2.0,92.9,0.0,0.0,0.0,119956.0,26187.0,45300.0,14862.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94298776,,18575.0,18575.0,18575.0, 36 months,18.99,680.8,D,D3,Correctional Officer ,6 years,MORTGAGE,75000.0,Source Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94298776,,debt_consolidation,Debt consolidation,276xx,NC,24.11,1.0,Sep-2001,690.0,694.0,1.0,15.0,,6.0,0.0,2028.0,18.3,20.0,w,0.0,0.0,2877.03,2877.03,386.85,274.35,0.0,2215.83,398.8494,Jan-2017,680.8,,Jul-2017,649.0,645.0,0.0,,1.0,Individual,,,,0.0,307.0,109357.0,2.0,3.0,3.0,5.0,6.0,107329.0,43.0,0.0,0.0,2028.0,38.0,11100.0,5.0,0.0,6.0,5.0,18226.0,0.0,101.4,0.0,0.0,182.0,176.0,30.0,6.0,2.0,142.0,,6.0,15.0,0.0,1.0,1.0,1.0,1.0,9.0,3.0,9.0,1.0,6.0,0.0,0.0,0.0,3.0,90.0,100.0,0.0,0.0,152586.0,109357.0,2000.0,141486.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94390643,,10000.0,10000.0,10000.0, 36 months,11.44,329.48,B,B4,IT administration ,4 years,OWN,43000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94390643,,home_improvement,Home improvement,245xx,VA,10.21,0.0,Jul-2003,725.0,729.0,0.0,,87.0,10.0,1.0,11823.0,35.6,26.0,w,2828.57,2828.57,8889.6,8889.6,7171.43,1718.17,0.0,0.0,0.0,Mar-2019,329.48,Apr-2019,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,184935.0,1.0,1.0,0.0,0.0,26.0,3380.0,68.0,1.0,3.0,6193.0,40.0,33200.0,0.0,6.0,1.0,3.0,20548.0,10677.0,52.5,0.0,0.0,160.0,143.0,6.0,6.0,2.0,6.0,,10.0,,0.0,3.0,3.0,4.0,4.0,13.0,8.0,11.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,223240.0,15203.0,22500.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94081457,,8150.0,8150.0,8100.0, 36 months,8.24,256.3,B,B1,Billing Specialist,4 years,MORTGAGE,68239.0,Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94081457,,debt_consolidation,Debt consolidation,852xx,AZ,31.5,1.0,Nov-1995,680.0,684.0,1.0,18.0,,14.0,0.0,54084.0,91.0,28.0,f,2229.25,2215.58,6912.64,6870.23,5920.75,991.89,0.0,0.0,0.0,Mar-2019,256.3,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,377113.0,0.0,1.0,0.0,0.0,39.0,7049.0,39.0,0.0,1.0,12359.0,91.0,59690.0,0.0,0.0,1.0,1.0,26936.0,5766.0,97.0,0.0,0.0,159.0,253.0,24.0,24.0,5.0,55.0,,6.0,,0.0,9.0,12.0,13.0,13.0,4.0,12.0,20.0,12.0,14.0,,0.0,0.0,0.0,96.0,100.0,0.0,0.0,436247.0,61133.0,51890.0,17857.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93463729,,24000.0,24000.0,24000.0, 60 months,10.49,515.74,B,B2,Attorney,10+ years,OWN,100000.0,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93463729,,debt_consolidation,Debt consolidation,308xx,GA,25.57,0.0,Jun-2000,730.0,734.0,0.0,,,8.0,0.0,41457.0,87.5,20.0,w,14728.78,14728.78,13910.99,13910.99,9271.22,4639.77,0.0,0.0,0.0,Mar-2019,515.74,Apr-2019,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,420234.0,0.0,3.0,0.0,0.0,25.0,132023.0,40.0,0.0,0.0,17683.0,82.0,47400.0,0.0,3.0,0.0,0.0,52529.0,5943.0,87.5,0.0,0.0,172.0,198.0,101.0,25.0,4.0,101.0,,,,0.0,3.0,3.0,3.0,6.0,10.0,3.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,533466.0,173480.0,47400.0,208066.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94251910,,3200.0,3200.0,3200.0, 36 months,11.39,105.36,B,B3,Campus services Supervisor,10+ years,OWN,60469.0,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94251910,,home_improvement,Home improvement,293xx,SC,29.02,0.0,Jan-2006,735.0,739.0,1.0,,116.0,20.0,1.0,11480.0,16.1,29.0,w,904.6,904.6,2842.7,2842.7,2295.4,547.3,0.0,0.0,0.0,Mar-2019,105.36,Apr-2019,Dec-2018,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,42515.0,3.0,6.0,4.0,6.0,6.0,31035.0,66.0,2.0,3.0,3440.0,36.0,71300.0,0.0,0.0,1.0,9.0,2126.0,48542.0,17.2,0.0,0.0,100.0,131.0,6.0,6.0,0.0,10.0,,6.0,,0.0,6.0,8.0,9.0,14.0,9.0,14.0,20.0,8.0,20.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,118359.0,42515.0,58600.0,47059.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94151107,,25000.0,25000.0,24950.0, 36 months,8.24,786.19,B,B1,Splicer,10+ years,MORTGAGE,150000.0,Not Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94151107,,credit_card,Credit card refinancing,935xx,CA,3.42,1.0,May-1998,720.0,724.0,1.0,14.0,,12.0,0.0,12326.0,34.9,27.0,f,0.0,0.0,26169.332015032203,26116.99,25000.0,1169.33,0.0,0.0,0.0,Jul-2017,21475.08,,Jul-2017,744.0,740.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,561001.0,0.0,0.0,0.0,0.0,36.0,0.0,,1.0,4.0,4089.0,30.0,35300.0,3.0,0.0,3.0,5.0,46750.0,18334.0,37.2,0.0,0.0,128.0,223.0,7.0,7.0,5.0,7.0,,3.0,34.0,1.0,6.0,7.0,7.0,9.0,5.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,1.0,77.8,0.0,0.0,0.0,604678.0,12394.0,29200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94188341,,1000.0,1000.0,1000.0, 36 months,12.74,33.57,C,C1,Bartender ,7 years,RENT,40000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94188341,,debt_consolidation,Debt consolidation,891xx,NV,17.64,0.0,Jan-2010,690.0,694.0,0.0,,,8.0,0.0,8005.0,28.7,10.0,f,286.65,286.65,905.68,905.68,713.35,192.33,0.0,0.0,0.0,Mar-2019,33.57,Apr-2019,Mar-2019,529.0,525.0,0.0,,1.0,Individual,,,,0.0,943.0,21465.0,1.0,1.0,1.0,1.0,4.0,13460.0,95.0,0.0,2.0,2796.0,51.0,27900.0,1.0,0.0,1.0,3.0,2683.0,13074.0,27.8,0.0,0.0,82.0,71.0,13.0,4.0,0.0,19.0,,4.0,,0.0,3.0,4.0,5.0,5.0,3.0,7.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,42075.0,21465.0,18100.0,14175.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94248846,,8000.0,8000.0,7950.0, 36 months,14.99,277.29,C,C4,Underwriter ,< 1 year,RENT,36000.0,Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94248846,,debt_consolidation,Debt consolidation,581xx,ND,25.1,0.0,Jul-2011,660.0,664.0,1.0,,,15.0,0.0,3680.0,81.8,16.0,f,2346.35,2331.69,7480.17,7433.42,5653.65,1826.52,0.0,0.0,0.0,Mar-2019,277.29,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,68118.0,1.0,12.0,1.0,5.0,6.0,64438.0,89.0,0.0,0.0,1958.0,89.0,4500.0,1.0,0.0,1.0,5.0,4541.0,79.0,97.1,0.0,0.0,62.0,64.0,54.0,6.0,0.0,54.0,,6.0,,0.0,2.0,3.0,2.0,2.0,13.0,3.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,76880.0,68118.0,2700.0,72380.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94248003,,9925.0,9925.0,9575.0, 36 months,15.99,348.89,C,C5,,,RENT,31114.8,Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94248003,,debt_consolidation,Debt consolidation,674xx,KS,28.47,0.0,Jan-2007,705.0,709.0,0.0,,,3.0,0.0,6257.0,96.3,6.0,f,2940.41,2836.72,9411.21,9079.33,6984.59,2426.62,0.0,0.0,0.0,Mar-2019,348.89,Apr-2019,Mar-2019,574.0,570.0,0.0,,1.0,Joint App,42211.6,28.97,Not Verified,0.0,0.0,43378.0,2.0,1.0,1.0,2.0,6.0,37121.0,,1.0,1.0,6257.0,96.0,6500.0,1.0,1.0,4.0,3.0,21689.0,243.0,96.3,0.0,0.0,20.0,118.0,5.0,5.0,0.0,5.0,,6.0,,0.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,45853.0,43378.0,6500.0,39353.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94178641,,24000.0,24000.0,24000.0, 60 months,18.99,622.45,D,D3,Business Development,< 1 year,MORTGAGE,150000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94178641,,debt_consolidation,Debt consolidation,731xx,OK,19.63,0.0,Jan-2008,670.0,674.0,0.0,,21.0,16.0,3.0,18010.0,69.5,22.0,w,15904.71,15904.71,16780.83,16780.83,8095.29,8685.54,0.0,0.0,0.0,Mar-2019,622.45,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,315955.0,0.0,4.0,1.0,4.0,9.0,59140.0,75.0,0.0,0.0,3958.0,73.0,25900.0,0.0,2.0,4.0,4.0,19747.0,5690.0,72.6,0.0,0.0,79.0,106.0,26.0,9.0,1.0,33.0,,8.0,,0.0,7.0,9.0,8.0,8.0,10.0,11.0,11.0,9.0,16.0,0.0,0.0,0.0,1.0,100.0,37.5,1.0,2.0,380713.0,77150.0,20800.0,90683.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94229126,,15000.0,15000.0,15000.0, 36 months,11.49,494.57,B,B5,ENGINEER,7 years,RENT,115000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94229126,,debt_consolidation,Debt consolidation,935xx,CA,10.92,0.0,Feb-2001,700.0,704.0,1.0,26.0,,17.0,0.0,2688.0,30.9,51.0,w,0.0,0.0,17564.3759506636,17564.38,15000.0,2564.38,0.0,0.0,0.0,Jan-2019,5657.52,,Mar-2019,679.0,675.0,0.0,26.0,1.0,Individual,,,,0.0,0.0,124057.0,1.0,12.0,5.0,6.0,5.0,121369.0,112.0,2.0,5.0,3.0,106.0,8700.0,1.0,3.0,4.0,11.0,7297.0,2297.0,0.1,0.0,0.0,134.0,189.0,7.0,5.0,2.0,7.0,27.0,0.0,27.0,5.0,1.0,4.0,2.0,6.0,33.0,5.0,15.0,4.0,17.0,0.0,0.0,0.0,7.0,81.0,0.0,0.0,0.0,117586.0,124057.0,2300.0,108886.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94188683,,8000.0,8000.0,7950.0, 36 months,7.24,247.9,A,A3,Credit Risk Analyst,2 years,MORTGAGE,51000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94188683,,debt_consolidation,Debt consolidation,850xx,AZ,28.89,0.0,Apr-2008,770.0,774.0,0.0,,,17.0,0.0,7678.0,13.3,22.0,f,0.0,0.0,8705.4894713219,8651.08,8000.0,705.49,0.0,0.0,0.0,Jul-2018,4246.51,,Jul-2018,819.0,815.0,0.0,,1.0,Individual,,,,0.0,0.0,191107.0,1.0,3.0,0.0,2.0,13.0,39999.0,76.0,2.0,4.0,0.0,43.0,57800.0,1.0,3.0,1.0,6.0,11242.0,38500.0,0.0,0.0,0.0,75.0,103.0,2.0,2.0,1.0,2.0,,2.0,,0.0,0.0,1.0,10.0,12.0,5.0,13.0,16.0,1.0,17.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,262605.0,47677.0,38500.0,52842.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94361942,,18000.0,18000.0,18000.0, 60 months,26.24,541.49,E,E5,GM,< 1 year,RENT,59000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94361942,,credit_card,Credit card refinancing,925xx,CA,30.13,0.0,Apr-2004,700.0,704.0,0.0,28.0,92.0,8.0,1.0,3420.0,9.9,14.0,f,0.0,0.0,21970.1490729611,21970.15,18000.0,3970.15,0.0,0.0,0.0,Oct-2017,17122.98,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,43645.0,1.0,3.0,2.0,7.0,11.0,40225.0,84.0,1.0,2.0,1929.0,53.0,34400.0,0.0,0.0,0.0,9.0,5456.0,30980.0,9.9,0.0,0.0,127.0,151.0,5.0,5.0,0.0,5.0,28.0,20.0,28.0,0.0,4.0,4.0,5.0,5.0,9.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,3.0,92.9,0.0,1.0,0.0,82547.0,43645.0,34400.0,48147.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
