loan_amnt,dti,fico_score,addr_state,emp_length,issue_d,bad_loan,int_rate,grade,annual_inc,home_ownership,rejected
40000.0,17.58,,UT,< 1 year,,,,,,,1
15000.0,2.98,,AZ,< 1 year,,,,,,,1
9000.0,0.0,,AL,< 1 year,,,,,,,1
15000.0,28.82,,OH,< 1 year,,,,,,,1
1500.0,9.48,,NJ,< 1 year,,,,,,,1
10000.0,9.98,,NJ,< 1 year,,,,,,,1
1000.0,33.51,,TN,< 1 year,,,,,,,1
10000.0,4.39,,CO,5 years,,,,,,,1
8000.0,35.58,,AL,< 1 year,,,,,,,1
30000.0,27.87,646.0,CA,< 1 year,,,,,,,1
3000.0,1.13,596.0,NY,< 1 year,,,,,,,1
1000.0,70.12,,MO,< 1 year,,,,,,,1
3000.0,10.09,,TX,< 1 year,,,,,,,1
5000.0,2.2,608.0,SC,< 1 year,,,,,,,1
2500.0,6.21,,MO,< 1 year,,,,,,,1
1000.0,49.78,719.0,MI,< 1 year,,,,,,,1
18000.0,31.65,,GA,< 1 year,,,,,,,1
5000.0,19.32,556.0,NJ,< 1 year,,,,,,,1
20000.0,-1.0,,PA,5 years,,,,,,,1
30000.0,38.99,,MN,< 1 year,,,,,,,1
6500.0,39.83,,OK,< 1 year,,,,,,,1
35000.0,51.99,640.0,PA,< 1 year,,,,,,,1
3000.0,49.04,,VA,5 years,,,,,,,1
32000.0,24.48,,VA,5 years,,,,,,,1
20000.0,14.69,763.0,MA,10+ years,,,,,,,1
40000.0,26.29,,AL,< 1 year,,,,,,,1
3000.0,1.79,,FL,< 1 year,,,,,,,1
5000.0,43.82,,OH,< 1 year,,,,,,,1
25000.0,58.11,,WA,< 1 year,,,,,,,1
15000.0,86.43,669.0,TX,< 1 year,,,,,,,1
20000.0,51.07,,AR,< 1 year,,,,,,,1
40000.0,0.72,,TN,< 1 year,,,,,,,1
15000.0,29.13,,MD,,,,,,,,1
10000.0,40.73,612.0,FL,< 1 year,,,,,,,1
7000.0,4.35,,CA,< 1 year,,,,,,,1
22000.0,29.82,579.0,TN,< 1 year,,,,,,,1
40000.0,40.78,,OH,< 1 year,,,,,,,1
40000.0,25.21,658.0,WI,< 1 year,,,,,,,1
1600.0,2.89,,AZ,5 years,,,,,,,1
10000.0,13.46,,NE,< 1 year,,,,,,,1
25000.0,43.28,,TX,,,,,,,,1
4000.0,17.46,,CA,< 1 year,,,,,,,1
40000.0,200.0,718.0,OK,< 1 year,,,,,,,1
40000.0,18.34,,TX,< 1 year,,,,,,,1
5000.0,200.0,708.0,AR,< 1 year,,,,,,,1
2000.0,-1.0,,FL,,,,,,,,1
2500.0,1.98,,NY,10+ years,,,,,,,1
40000.0,59.78,,CA,< 1 year,,,,,,,1
10000.0,23.67,,NV,< 1 year,,,,,,,1
7000.0,0.7,,CA,< 1 year,,,,,,,1
5000.0,4.73,,MO,< 1 year,,,,,,,1
6000.0,55.14,,CA,< 1 year,,,,,,,1
9000.0,47.05,,NJ,< 1 year,,,,,,,1
5000.0,6.27,,NY,< 1 year,,,,,,,1
20000.0,16.66,,SC,5 years,,,,,,,1
2500.0,16.58,,TX,5 years,,,,,,,1
6000.0,6.59,,CT,5 years,,,,,,,1
1000.0,-1.0,,TN,5 years,,,,,,,1
10000.0,42.38,631.0,NY,< 1 year,,,,,,,1
2000.0,54.26,,SC,< 1 year,,,,,,,1
10000.0,29.88,,MA,< 1 year,,,,,,,1
1000.0,17.93,,CA,5 years,,,,,,,1
2000.0,8.24,,AZ,< 1 year,,,,,,,1
3000.0,4.49,612.0,FL,< 1 year,,,,,,,1
25000.0,2.64,,IN,5 years,,,,,,,1
10000.0,13.13,,NY,< 1 year,,,,,,,1
30000.0,17.08,,TN,< 1 year,,,,,,,1
5500.0,7.96,,NC,,,,,,,,1
15000.0,41.54,,AL,< 1 year,,,,,,,1
4000.0,1.19,,RI,< 1 year,,,,,,,1
20000.0,15.04,632.0,NY,< 1 year,,,,,,,1
10000.0,6.44,,FL,5 years,,,,,,,1
3000.0,4.24,,CA,< 1 year,,,,,,,1
10000.0,22.8,,TX,< 1 year,,,,,,,1
27000.0,47.23,689.0,VA,< 1 year,,,,,,,1
25000.0,9.33,,IL,< 1 year,,,,,,,1
20000.0,0.0,,PA,5 years,,,,,,,1
6000.0,-1.0,,FL,< 1 year,,,,,,,1
40000.0,5.76,,CA,< 1 year,,,,,,,1
15000.0,7.08,,GA,5 years,,,,,,,1
30000.0,7.34,,NJ,< 1 year,,,,,,,1
10000.0,0.61,,AZ,< 1 year,,,,,,,1
10000.0,28.37,622.0,CA,< 1 year,,,,,,,1
10000.0,8.71,,AZ,< 1 year,,,,,,,1
3000.0,9.94,,CA,< 1 year,,,,,,,1
1500.0,-1.0,,PA,< 1 year,,,,,,,1
1500.0,0.0,,IL,< 1 year,,,,,,,1
27000.0,26.92,,VA,,,,,,,,1
40000.0,-1.0,,WA,< 1 year,,,,,,,1
5000.0,11.73,,NJ,< 1 year,,,,,,,1
5000.0,21.08,,TX,< 1 year,,,,,,,1
40000.0,93.23,,NJ,< 1 year,,,,,,,1
10000.0,12.75,,PA,< 1 year,,,,,,,1
40000.0,7.85,,CA,< 1 year,,,,,,,1
5000.0,35.3,,OH,< 1 year,,,,,,,1
1500.0,44.14,,MO,< 1 year,,,,,,,1
7500.0,2.4,,MI,5 years,,,,,,,1
3000.0,21.88,,FL,< 1 year,,,,,,,1
8000.0,0.93,,ME,< 1 year,,,,,,,1
1500.0,0.8,568.0,AL,< 1 year,,,,,,,1
13000.0,27.98,,FL,< 1 year,,,,,,,1
3000.0,23.48,,NM,,,,,,,,1
35000.0,33.99,693.0,NJ,< 1 year,,,,,,,1
15000.0,67.11,698.0,HI,< 1 year,,,,,,,1
1000.0,4.04,,PA,< 1 year,,,,,,,1
30000.0,19.51,,CA,,,,,,,,1
30000.0,52.43,,TX,< 1 year,,,,,,,1
1650.0,200.0,,NH,< 1 year,,,,,,,1
12325.0,200.0,,CA,< 1 year,,,,,,,1
23500.0,44.48,,NH,5 years,,,,,,,1
2500.0,1.44,662.0,TX,< 1 year,,,,,,,1
2500.0,15.04,,TX,5 years,,,,,,,1
20000.0,-1.0,,IL,< 1 year,,,,,,,1
5000.0,14.0,,MA,5 years,,,,,,,1
25000.0,117.34,777.0,NJ,< 1 year,,,,,,,1
7000.0,33.43,,GA,< 1 year,,,,,,,1
7500.0,1.24,,CA,5 years,,,,,,,1
10000.0,14.26,,IN,5 years,,,,,,,1
22000.0,47.53,,VA,5 years,,,,,,,1
5500.0,43.32,,NY,< 1 year,,,,,,,1
16000.0,52.59,,OK,< 1 year,,,,,,,1
6000.0,26.95,,NE,5 years,,,,,,,1
25000.0,25.55,753.0,CA,< 1 year,,,,,,,1
9000.0,-1.0,,CA,5 years,,,,,,,1
100000.0,-1.0,,CA,< 1 year,,,,,,,1
6000.0,6.45,,TX,< 1 year,,,,,,,1
2000.0,13.36,,TX,< 1 year,,,,,,,1
40000.0,43.73,,TX,< 1 year,,,,,,,1
20000.0,14.16,,NY,< 1 year,,,,,,,1
15000.0,42.05,,VA,< 1 year,,,,,,,1
10000.0,4.62,,CA,< 1 year,,,,,,,1
10000.0,19.73,,IL,9 years,,,,,,,1
5000.0,16.32,,CT,< 1 year,,,,,,,1
20000.0,12.48,,CA,9 years,,,,,,,1
30000.0,-1.0,,VA,< 1 year,,,,,,,1
5000.0,17.23,,AL,5 years,,,,,,,1
5000.0,-1.0,,TX,< 1 year,,,,,,,1
30000.0,13.96,572.0,WA,< 1 year,,,,,,,1
20000.0,23.38,,NE,< 1 year,,,,,,,1
5000.0,18.12,,GA,< 1 year,,,,,,,1
2000.0,11.0,,CA,< 1 year,,,,,,,1
7000.0,24.37,,FL,< 1 year,,,,,,,1
35000.0,-1.0,,VA,< 1 year,,,,,,,1
25000.0,43.47,,FL,< 1 year,,,,,,,1
10000.0,44.28,,WV,< 1 year,,,,,,,1
5000.0,167.6,,NY,< 1 year,,,,,,,1
10000.0,8.72,,NY,< 1 year,,,,,,,1
35000.0,19.89,,TX,5 years,,,,,,,1
5000.0,47.37,671.0,IN,,,,,,,,1
15000.0,14.82,,FL,< 1 year,,,,,,,1
8000.0,50.15,,MD,5 years,,,,,,,1
4000.0,7.4,,AZ,,,,,,,,1
5000.0,3.15,,TX,< 1 year,,,,,,,1
35000.0,43.59,,PA,< 1 year,,,,,,,1
10000.0,1.17,,MA,< 1 year,,,,,,,1
1000.0,22.0,,OK,< 1 year,,,,,,,1
2500.0,21.98,,SD,< 1 year,,,,,,,1
5000.0,18.54,,TX,< 1 year,,,,,,,1
10000.0,13.86,,IL,< 1 year,,,,,,,1
40000.0,38.66,,WY,< 1 year,,,,,,,1
15000.0,22.44,,AZ,< 1 year,,,,,,,1
40000.0,12.48,,IL,< 1 year,,,,,,,1
3000.0,22.07,,WA,< 1 year,,,,,,,1
5000.0,43.97,,FL,< 1 year,,,,,,,1
7000.0,16.43,,CA,< 1 year,,,,,,,1
3000.0,19.8,,NV,< 1 year,,,,,,,1
7000.0,26.41,,MS,< 1 year,,,,,,,1
6500.0,2.42,,IL,< 1 year,,,,,,,1
4800.0,2.3,,FL,< 1 year,,,,,,,1
10000.0,25.08,,PA,< 1 year,,,,,,,1
30000.0,35.46,,FL,< 1 year,,,,,,,1
25000.0,100.0,,CT,< 1 year,,,,,,,1
3000.0,19.09,,MO,< 1 year,,,,,,,1
4000.0,31.35,,CA,< 1 year,,,,,,,1
10000.0,36.82,,WA,< 1 year,,,,,,,1
100000.0,-1.0,,CA,< 1 year,,,,,,,1
10000.0,200.0,,CA,< 1 year,,,,,,,1
15000.0,54.25,,IL,< 1 year,,,,,,,1
10000.0,23.68,,OH,< 1 year,,,,,,,1
25000.0,2.87,,TX,< 1 year,,,,,,,1
5000.0,27.75,,WA,< 1 year,,,,,,,1
5000.0,21.2,,FL,5 years,,,,,,,1
7500.0,26.87,,TX,< 1 year,,,,,,,1
8500.0,34.22,,KS,< 1 year,,,,,,,1
20000.0,33.95,,GA,< 1 year,,,,,,,1
31675.0,100.0,,GA,< 1 year,,,,,,,1
20000.0,9.62,,MA,< 1 year,,,,,,,1
25000.0,69.0,,NY,< 1 year,,,,,,,1
1800.0,100.0,,CA,< 1 year,,,,,,,1
2150.0,26.4,,MA,< 1 year,,,,,,,1
20000.0,46.63,,GA,< 1 year,,,,,,,1
6000.0,100.0,,NM,< 1 year,,,,,,,1
10000.0,60.3,,TN,< 1 year,,,,,,,1
10000.0,61.86,,IL,10+ years,,,,,,,1
15000.0,19.59,,TX,< 1 year,,,,,,,1
12000.0,31.21,,CT,< 1 year,,,,,,,1
12000.0,36.39,,KY,< 1 year,,,,,,,1
9975.0,25.68,,KY,< 1 year,,,,,,,1
1000.0,200.0,,MO,< 1 year,,,,,,,1
5000.0,100.0,,NY,< 1 year,,,,,,,1
18500.0,21.15,,TN,< 1 year,,,,,,,1
5000.0,10.36,,CA,< 1 year,,,,,,,1
4000.0,24.96,,MA,< 1 year,,,,,,,1
15500.0,40.5,,AL,< 1 year,,,,,,,1
10000.0,31.81,,TX,< 1 year,,,,,,,1
5000.0,0.7,,LA,< 1 year,,,,,,,1
15000.0,100.0,,NJ,< 1 year,,,,,,,1
10000.0,29.38,,CA,< 1 year,,,,,,,1
25000.0,16.5,,OH,< 1 year,,,,,,,1
10000.0,10.32,,MD,< 1 year,,,,,,,1
5000.0,44.38,,NJ,< 1 year,,,,,,,1
35000.0,25.64,,TX,< 1 year,,,,,,,1
1000.0,14.51,,TX,< 1 year,,,,,,,1
5500.0,1.2,,CA,< 1 year,,,,,,,1
18000.0,29.12,,NC,< 1 year,,,,,,,1
5000.0,12.05,,NY,< 1 year,,,,,,,1
3000.0,41.31,,AL,< 1 year,,,,,,,1
2500.0,2.26,,CA,< 1 year,,,,,,,1
20000.0,15.82,,GA,< 1 year,,,,,,,1
10000.0,45.63,,VT,< 1 year,,,,,,,1
10000.0,11.73,,SC,< 1 year,,,,,,,1
2500.0,8.24,,OR,< 1 year,,,,,,,1
10000.0,23.49,,MN,< 1 year,,,,,,,1
1000.0,4.76,578.0,NY,< 1 year,,,,,,,1
10000.0,12.81,,MA,< 1 year,,,,,,,1
4000.0,100.0,,ME,< 1 year,,,,,,,1
2000.0,6.82,,NY,< 1 year,,,,,,,1
20000.0,20.91,,CA,< 1 year,,,,,,,1
2000.0,1.0,,NC,< 1 year,,,,,,,1
5000.0,25.71,,MO,5 years,,,,,,,1
9500.0,100.0,,FL,< 1 year,,,,,,,1
12000.0,11.7,,CA,< 1 year,,,,,,,1
35000.0,22.5,,TX,< 1 year,,,,,,,1
8500.0,27.6,,IL,9 years,,,,,,,1
10000.0,6.5,,WA,< 1 year,,,,,,,1
30000.0,25.04,,KS,< 1 year,,,,,,,1
20000.0,51.52,,TX,< 1 year,,,,,,,1
3000.0,2.29,,CO,< 1 year,,,,,,,1
10000.0,28.53,,MA,< 1 year,,,,,,,1
4000.0,42.23,,AL,< 1 year,,,,,,,1
2000.0,4.2,,OH,,,,,,,,1
3000.0,59.8,,SC,< 1 year,,,,,,,1
3000.0,28.8,,WA,< 1 year,,,,,,,1
10000.0,22.07,,NC,< 1 year,,,,,,,1
40000.0,19.5,,WA,< 1 year,,,,,,,1
5000.0,32.98,,TX,< 1 year,,,,,,,1
2500.0,0.0,,GA,6 years,,,,,,,1
10000.0,25.79,,TN,< 1 year,,,,,,,1
35000.0,16.92,,NM,< 1 year,,,,,,,1
5000.0,10.45,,AL,< 1 year,,,,,,,1
8000.0,11.9,,OH,< 1 year,,,,,,,1
10000.0,28.98,,FL,< 1 year,,,,,,,1
3000.0,100.0,,MN,< 1 year,,,,,,,1
5000.0,100.0,,KS,< 1 year,,,,,,,1
40000.0,5.67,,NY,< 1 year,,,,,,,1
35000.0,1.44,,NC,< 1 year,,,,,,,1
10000.0,9.51,,DC,< 1 year,,,,,,,1
5000.0,44.78,,NJ,< 1 year,,,,,,,1
12000.0,42.78,,MO,< 1 year,,,,,,,1
2525.0,12.87,,WA,< 1 year,,,,,,,1
8500.0,36.34,,CA,< 1 year,,,,,,,1
1000.0,1.3,624.0,FL,< 1 year,,,,,,,1
18000.0,100.0,,NE,< 1 year,,,,,,,1
10000.0,4.35,,LA,< 1 year,,,,,,,1
10000.0,9.44,,DC,< 1 year,,,,,,,1
40000.0,29.59,,TX,< 1 year,,,,,,,1
2500.0,14.26,,MA,< 1 year,,,,,,,1
4000.0,3.16,,AL,< 1 year,,,,,,,1
10000.0,23.03,,TX,< 1 year,,,,,,,1
6000.0,14.68,,MS,2 years,,,,,,,1
7500.0,53.3,,CA,< 1 year,,,,,,,1
8500.0,57.39,,GA,< 1 year,,,,,,,1
35000.0,9.99,,FL,< 1 year,,,,,,,1
6000.0,0.99,,SD,< 1 year,,,,,,,1
20200.0,30.74,,MD,< 1 year,,,,,,,1
10000.0,26.33,,WA,< 1 year,,,,,,,1
2000.0,100.0,,TX,< 1 year,,,,,,,1
10000.0,43.46,,NY,< 1 year,,,,,,,1
10000.0,10.65,,CO,< 1 year,,,,,,,1
4500.0,24.12,,FL,< 1 year,,,,,,,1
10000.0,7.28,,PA,< 1 year,,,,,,,1
1500.0,100.0,612.0,VA,< 1 year,,,,,,,1
20400.0,58.1,,PA,< 1 year,,,,,,,1
4000.0,13.04,,NV,< 1 year,,,,,,,1
12500.0,35.71,,NC,< 1 year,,,,,,,1
30000.0,19.07,,MO,< 1 year,,,,,,,1
10000.0,24.18,,NY,5 years,,,,,,,1
5000.0,15.85,,UT,< 1 year,,,,,,,1
15000.0,1.0,,MN,< 1 year,,,,,,,1
2000.0,200.0,,MI,< 1 year,,,,,,,1
10000.0,100.0,,AR,< 1 year,,,,,,,1
6500.0,7.8,,IL,< 1 year,,,,,,,1
10000.0,4.11,,MI,< 1 year,,,,,,,1
4500.0,100.0,,PA,< 1 year,,,,,,,1
1500.0,1.0,,IL,< 1 year,,,,,,,1
10000.0,39.29,,TX,< 1 year,,,,,,,1
40000.0,28.48,,WA,< 1 year,,,,,,,1
35000.0,19.47,,OH,< 1 year,,,,,,,1
4000.0,100.0,,WA,< 1 year,,,,,,,1
10000.0,0.77,,CA,< 1 year,,,,,,,1
12000.0,30.79,,TX,< 1 year,,,,,,,1
6000.0,11.18,,NJ,< 1 year,,,,,,,1
15000.0,100.0,,IL,< 1 year,,,,,,,1
35000.0,100.0,,TX,< 1 year,,,,,,,1
15000.0,42.35,,CA,< 1 year,,,,,,,1
6000.0,33.08,,GA,< 1 year,,,,,,,1
15000.0,22.52,,CA,< 1 year,,,,,,,1
40000.0,53.64,,TX,< 1 year,,,,,,,1
6000.0,26.38,,MI,< 1 year,,,,,,,1
3000.0,37.89,,LA,< 1 year,,,,,,,1
1000.0,3.08,,LA,< 1 year,,,,,,,1
4000.0,28.41,,CA,< 1 year,,,,,,,1
6000.0,8.0,,FL,< 1 year,,,,,,,1
40000.0,41.45,,CA,< 1 year,,,,,,,1
1000.0,14.67,,TX,< 1 year,,,,,,,1
10000.0,30.29,,VT,1 year,,,,,,,1
35000.0,31.6,,SC,5 years,,,,,,,1
7000.0,8.86,,SD,< 1 year,,,,,,,1
5500.0,14.34,,GA,< 1 year,,,,,,,1
11000.0,36.44,,CA,< 1 year,,,,,,,1
20000.0,38.85,,NC,< 1 year,,,,,,,1
5000.0,17.2,,TX,5 years,,,,,,,1
5000.0,27.81,,CA,7 years,,,,,,,1
9500.0,11.33,,OR,< 1 year,,,,,,,1
10000.0,100.0,,GA,< 1 year,,,,,,,1
40000.0,14.17,,CA,< 1 year,,,,,,,1
20000.0,20.94,,MI,< 1 year,,,,,,,1
8000.0,7.27,,MI,6 years,,,,,,,1
5500.0,0.0,,FL,< 1 year,,,,,,,1
40000.0,37.37,,HI,< 1 year,,,,,,,1
18000.0,38.44,,VA,< 1 year,,,,,,,1
4000.0,9.55,,FL,< 1 year,,,,,,,1
2000.0,0.91,,SC,< 1 year,,,,,,,1
1200.0,1.92,,OH,< 1 year,,,,,,,1
15000.0,92.43,,KS,< 1 year,,,,,,,1
5000.0,24.65,,NE,< 1 year,,,,,,,1
20825.0,100.0,,AR,1 year,,,,,,,1
4000.0,19.44,,IL,< 1 year,,,,,,,1
20000.0,19.22,,TX,< 1 year,,,,,,,1
2000.0,18.44,,TX,< 1 year,,,,,,,1
3000.0,16.34,,DE,< 1 year,,,,,,,1
20000.0,32.76,,OH,< 1 year,,,,,,,1
4150.0,100.0,,OK,1 year,,,,,,,1
4000.0,47.6,,IL,< 1 year,,,,,,,1
2000.0,39.79,,CA,< 1 year,,,,,,,1
15000.0,46.4,,MS,< 1 year,,,,,,,1
40000.0,24.13,,NC,< 1 year,,,,,,,1
20000.0,100.0,,UT,< 1 year,,,,,,,1
40000.0,124.96,,CA,< 1 year,,,,,,,1
5000.0,34.92,,FL,< 1 year,,,,,,,1
5000.0,0.0,643.0,MN,1 year,,,,,,,1
40000.0,20.24,,CT,< 1 year,,,,,,,1
2000.0,26.11,,VA,< 1 year,,,,,,,1
2000.0,19.92,,ND,< 1 year,,,,,,,1
7000.0,11.85,,FL,< 1 year,,,,,,,1
15000.0,22.52,,MA,3 years,,,,,,,1
15000.0,20.0,,IN,< 1 year,,,,,,,1
5000.0,14.81,,CA,< 1 year,,,,,,,1
10000.0,13.09,,FL,< 1 year,,,,,,,1
18000.0,100.0,,FL,< 1 year,,,,,,,1
2000.0,2.17,,IL,< 1 year,,,,,,,1
10000.0,37.33,,WY,< 1 year,,,,,,,1
10000.0,32.61,,TX,< 1 year,,,,,,,1
10000.0,12.87,,CA,< 1 year,,,,,,,1
5000.0,21.54,,CA,< 1 year,,,,,,,1
35000.0,12.02,,GA,< 1 year,,,,,,,1
5000.0,64.7,,NY,< 1 year,,,,,,,1
20000.0,22.31,,PA,< 1 year,,,,,,,1
14500.0,8.92,,CA,< 1 year,,,,,,,1
10000.0,200.0,,FL,< 1 year,,,,,,,1
3000.0,14.4,,FL,,,,,,,,1
5000.0,34.45,,TX,< 1 year,,,,,,,1
30000.0,38.32,,PA,10+ years,,,,,,,1
35000.0,100.0,,WA,< 1 year,,,,,,,1
15000.0,100.0,,KS,< 1 year,,,,,,,1
15000.0,100.0,,TX,< 1 year,,,,,,,1
17000.0,14.2,,MA,< 1 year,,,,,,,1
3000.0,5.84,,NV,< 1 year,,,,,,,1
35000.0,20.24,,NY,< 1 year,,,,,,,1
10000.0,70.8,,MD,< 1 year,,,,,,,1
18450.0,100.0,,OH,< 1 year,,,,,,,1
6000.0,40.76,,NY,< 1 year,,,,,,,1
2000.0,11.14,,CA,< 1 year,,,,,,,1
1000.0,200.0,,MA,< 1 year,,,,,,,1
6500.0,24.74,,TX,< 1 year,,,,,,,1
14000.0,77.72,,PA,< 1 year,,,,,,,1
20000.0,33.99,,KS,< 1 year,,,,,,,1
25000.0,6.38,,TX,< 1 year,,,,,,,1
20000.0,47.3,,TX,< 1 year,,,,,,,1
10000.0,23.29,,MI,< 1 year,,,,,,,1
3000.0,76.2,,FL,< 1 year,,,,,,,1
1000.0,17.89,,FL,< 1 year,,,,,,,1
5000.0,2.23,,MO,< 1 year,,,,,,,1
10000.0,36.79,,NJ,1 year,,,,,,,1
10000.0,16.62,,CA,< 1 year,,,,,,,1
40000.0,31.39,,TN,< 1 year,,,,,,,1
20000.0,19.83,,MI,< 1 year,,,,,,,1
25000.0,10.93,,GA,10+ years,,,,,,,1
5000.0,4.37,,CA,< 1 year,,,,,,,1
15000.0,4.08,,MI,< 1 year,,,,,,,1
40000.0,112.0,,KY,< 1 year,,,,,,,1
8000.0,1.05,,VA,< 1 year,,,,,,,1
16100.0,100.0,,OR,,,,,,,,1
13475.0,100.0,,OK,< 1 year,,,,,,,1
6000.0,2.01,,DC,< 1 year,,,,,,,1
5000.0,17.47,,KY,< 1 year,,,,,,,1
2500.0,4.85,,AK,< 1 year,,,,,,,1
1000.0,4.57,,NJ,< 1 year,,,,,,,1
10000.0,200.0,,MI,< 1 year,,,,,,,1
21000.0,42.24,,ID,< 1 year,,,,,,,1
20000.0,95.42,,TX,< 1 year,,,,,,,1
20000.0,16.8,,MN,< 1 year,,,,,,,1
10000.0,27.43,,SC,< 1 year,,,,,,,1
8000.0,5.21,,NY,< 1 year,,,,,,,1
3000.0,11.15,,CA,< 1 year,,,,,,,1
5000.0,100.0,,FL,< 1 year,,,,,,,1
1000.0,0.0,570.0,CA,< 1 year,,,,,,,1
18000.0,15.89,,WI,< 1 year,,,,,,,1
5000.0,100.0,,NC,< 1 year,,,,,,,1
18000.0,100.0,,TX,< 1 year,,,,,,,1
8500.0,100.0,,CA,< 1 year,,,,,,,1
9000.0,11.36,,TX,< 1 year,,,,,,,1
5000.0,2.58,,NY,< 1 year,,,,,,,1
7000.0,200.0,,CA,< 1 year,,,,,,,1
35000.0,17.62,,CA,< 1 year,,,,,,,1
35000.0,0.0,,CA,< 1 year,,,,,,,1
10000.0,12.28,,TX,< 1 year,,,,,,,1
20000.0,190.64,,FL,< 1 year,,,,,,,1
35000.0,100.0,,NY,< 1 year,,,,,,,1
5000.0,15.22,,WV,< 1 year,,,,,,,1
1500.0,76.77,,RI,,,,,,,,1
35000.0,18.91,,NJ,< 1 year,,,,,,,1
1000.0,60.85,,WA,< 1 year,,,,,,,1
1000.0,0.0,,CA,< 1 year,,,,,,,1
15000.0,1.27,,TX,< 1 year,,,,,,,1
10000.0,19.25,,MO,< 1 year,,,,,,,1
9500.0,10.36,,TN,< 1 year,,,,,,,1
30000.0,75.64,,CA,< 1 year,,,,,,,1
10000.0,0.57,,NC,< 1 year,,,,,,,1
2000.0,17.5,,CA,< 1 year,,,,,,,1
10000.0,190.83,,CA,< 1 year,,,,,,,1
30000.0,9.87,,WV,< 1 year,,,,,,,1
7500.0,0.35,542.0,OH,,,,,,,,1
24200.0,19.71,,MO,< 1 year,,,,,,,1
10000.0,0.91,,GA,< 1 year,,,,,,,1
4000.0,19.55,,AL,< 1 year,,,,,,,1
5000.0,0.0,688.0,NY,< 1 year,,,,,,,1
3500.0,45.21,,KY,< 1 year,,,,,,,1
10000.0,35.3,,AZ,< 1 year,,,,,,,1
1000.0,1.24,,CA,< 1 year,,,,,,,1
4000.0,9.66,,NY,< 1 year,,,,,,,1
5000.0,100.0,,MS,< 1 year,,,,,,,1
5000.0,100.0,,PA,< 1 year,,,,,,,1
26000.0,200.0,,VA,< 1 year,,,,,,,1
35000.0,25.28,,NY,< 1 year,,,,,,,1
10000.0,26.36,,MO,< 1 year,,,,,,,1
5000.0,2.4,,GA,< 1 year,,,,,,,1
10000.0,9.25,,PA,< 1 year,,,,,,,1
4000.0,0.0,,CA,< 1 year,,,,,,,1
3500.0,17.16,,GA,< 1 year,,,,,,,1
1500.0,0.0,538.0,PA,< 1 year,,,,,,,1
15000.0,23.88,,MD,< 1 year,,,,,,,1
40000.0,23.03,,MA,< 1 year,,,,,,,1
20000.0,4.8,,OH,< 1 year,,,,,,,1
4000.0,1.75,,MA,< 1 year,,,,,,,1
10000.0,19.87,,ND,< 1 year,,,,,,,1
3000.0,19.9,,AL,< 1 year,,,,,,,1
40000.0,25.88,,FL,< 1 year,,,,,,,1
5000.0,1.42,,FL,< 1 year,,,,,,,1
23000.0,17.56,,ME,< 1 year,,,,,,,1
30000.0,24.98,,FL,2 years,,,,,,,1
10000.0,13.09,,IL,< 1 year,,,,,,,1
35000.0,4.85,,CO,< 1 year,,,,,,,1
2000.0,15.44,,AL,< 1 year,,,,,,,1
2000.0,7.53,,TX,< 1 year,,,,,,,1
1000.0,0.0,651.0,CO,,,,,,,,1
2500.0,172.59,,WI,< 1 year,,,,,,,1
1500.0,5.33,,GA,< 1 year,,,,,,,1
6000.0,100.0,,FL,< 1 year,,,,,,,1
10000.0,17.38,,WI,< 1 year,,,,,,,1
35000.0,50.47,,MD,< 1 year,,,,,,,1
3000.0,46.79,,AZ,< 1 year,,,,,,,1
10000.0,15.51,,PA,< 1 year,,,,,,,1
3000.0,5.31,,CA,< 1 year,,,,,,,1
3000.0,0.67,,CT,< 1 year,,,,,,,1
5000.0,0.0,,CA,< 1 year,,,,,,,1
40000.0,38.01,,SC,< 1 year,,,,,,,1
35000.0,15.76,,MD,< 1 year,,,,,,,1
38000.0,-1.0,,CT,< 1 year,,,,,,,1
20000.0,17.04,,FL,< 1 year,,,,,,,1
25000.0,100.0,,MS,< 1 year,,,,,,,1
4000.0,18.61,,TX,< 1 year,,,,,,,1
7625.0,100.0,,SC,2 years,,,,,,,1
40000.0,13.73,,MD,< 1 year,,,,,,,1
80000.0,-1.0,,VA,< 1 year,,,,,,,1
4500.0,200.0,,SC,< 1 year,,,,,,,1
7500.0,28.91,,GA,< 1 year,,,,,,,1
10000.0,200.0,,NY,< 1 year,,,,,,,1
3000.0,0.0,562.0,MT,,,,,,,,1
3000.0,20.55,,CO,< 1 year,,,,,,,1
10000.0,40.54,,RI,5 years,,,,,,,1
8500.0,0.0,,GA,< 1 year,,,,,,,1
10000.0,16.09,,AZ,< 1 year,,,,,,,1
25000.0,47.13,,NY,< 1 year,,,,,,,1
10000.0,41.12,,FL,< 1 year,,,,,,,1
28000.0,24.69,,MD,< 1 year,,,,,,,1
9000.0,22.63,,GA,< 1 year,,,,,,,1
12500.0,11.68,,MI,,,,,,,,1
40000.0,9.31,,CA,< 1 year,,,,,,,1
6000.0,0.51,,TN,< 1 year,,,,,,,1
10000.0,200.0,,TX,< 1 year,,,,,,,1
2500.0,25.39,,OH,< 1 year,,,,,,,1
2000.0,12.99,,CA,< 1 year,,,,,,,1
6000.0,20.84,,NY,< 1 year,,,,,,,1
4000.0,8.94,,PA,< 1 year,,,,,,,1
15000.0,0.4,,NY,< 1 year,,,,,,,1
25000.0,37.44,,NJ,,,,,,,,1
