amount_requested,application_date,loan_title,risk_score,zip_code,state,employment_length,policy_code,dti,rejected
10000.0,,Debt consolidation,563.0,334xx,FL,< 1 year,0.0,43.49,1
18000.0,,Debt consolidation,723.0,535xx,WI,< 1 year,0.0,62.27,1
30000.0,,Debt consolidation,664.0,925xx,CA,10+ years,0.0,7.12,1
6500.0,,debt_consolidation,,597xx,MT,< 1 year,0.0,24.35,1
2000.0,,debt_consolidation,,820xx,WY,< 1 year,0.0,11.86,1
30000.0,,Credit card refinancing,,307xx,FL,< 1 year,0.0,100.0,1
10000.0,,Debt consolidation,692.0,914xx,CA,< 1 year,0.0,7.22,1
16000.0,,debt_consolidation,,600xx,IL,< 1 year,0.0,30.43,1
20000.0,,Debt consolidation,579.0,600xx,IL,< 1 year,0.0,40.15,1
35000.0,,home_improvement,,207xx,MD,< 1 year,0.0,0.1,1
15000.0,,debt_consolidation,,378xx,TN,< 1 year,0.0,53.98,1
1000.0,,other,,023xx,MA,< 1 year,0.0,10.04,1
10000.0,,Debt consolidation,501.0,180xx,PA,< 1 year,0.0,1.0,1
15000.0,,debt_consolidation,681.0,606xx,IL,< 1 year,0.0,18.37,1
5000.0,,Debt consolidation,646.0,805xx,CO,< 1 year,0.0,16.29,1
10000.0,,other,,480xx,MI,< 1 year,0.0,19.9,1
1000.0,,other,,303xx,GA,,0.0,0.0,1
10000.0,,moving,,967xx,HI,1 year,0.0,3.87,1
15000.0,,home_improvement,,550xx,MN,< 1 year,0.0,200.0,1
5000.0,,Credit card refinancing,664.0,140xx,NY,< 1 year,0.0,27.72,1
5000.0,,debt_consolidation,,081xx,NJ,< 1 year,0.0,3.4,1
5000.0,,debt_consolidation,,975xx,OR,< 1 year,0.0,1.2,1
18000.0,,debt_consolidation,,577xx,SD,< 1 year,0.0,34.27,1
3000.0,,other,,992xx,WA,5 years,0.0,31.0,1
12000.0,,other,,117xx,NY,< 1 year,0.0,7.38,1
5000.0,,debt_consolidation,,336xx,FL,< 1 year,0.0,1.6,1
5000.0,,debt_consolidation,,284xx,NC,< 1 year,0.0,18.7,1
40000.0,,Major purchase,727.0,917xx,CA,< 1 year,0.0,18.8,1
23000.0,,major_purchase,,110xx,NY,< 1 year,0.0,3.42,1
10000.0,,Credit card refinancing,598.0,465xx,IN,< 1 year,0.0,46.75,1
2000.0,,car,,291xx,SC,,0.0,0.59,1
5000.0,,debt_consolidation,,921xx,CA,2 years,0.0,33.78,1
1000.0,,other,,937xx,CA,5 years,0.0,5.03,1
2500.0,,debt_consolidation,,495xx,MI,5 years,0.0,0.0,1
5000.0,,debt_consolidation,,104xx,NY,< 1 year,0.0,6.08,1
9650.0,,Car financing,605.0,727xx,AR,< 1 year,0.0,100.0,1
25000.0,,other,,629xx,IL,< 1 year,0.0,17.48,1
4000.0,,other,,989xx,WA,< 1 year,0.0,0.0,1
40000.0,,debt_consolidation,,762xx,TX,< 1 year,0.0,10.38,1
10000.0,,major_purchase,,750xx,TX,5 years,0.0,101.45,1
40000.0,,debt_consolidation,,826xx,WY,< 1 year,0.0,39.54,1
30000.0,,home_improvement,,801xx,CO,< 1 year,0.0,5.89,1
10000.0,,home_improvement,,336xx,FL,,0.0,48.2,1
15000.0,,Debt consolidation,626.0,983xx,WA,< 1 year,0.0,32.29,1
5000.0,,other,,952xx,CA,5 years,0.0,12.39,1
12000.0,,credit_card,,100xx,NY,5 years,0.0,8.57,1
20000.0,,debt_consolidation,,981xx,WA,< 1 year,0.0,6.43,1
3000.0,,Debt consolidation,568.0,074xx,NJ,< 1 year,0.0,1.3,1
2500.0,,other,,086xx,NJ,< 1 year,0.0,12.92,1
26000.0,,debt_consolidation,,182xx,PA,5 years,0.0,8.44,1
28000.0,,Debt consolidation,666.0,774xx,TX,< 1 year,0.0,54.38,1
5000.0,,Debt consolidation,,133xx,NY,< 1 year,0.0,100.0,1
16000.0,,debt_consolidation,,891xx,NV,< 1 year,0.0,31.17,1
5000.0,,other,,606xx,IL,1 year,0.0,0.0,1
5000.0,,other,,640xx,MO,< 1 year,0.0,-1.0,1
8500.0,,debt_consolidation,,980xx,WA,5 years,0.0,45.54,1
4800.0,,Business,612.0,040xx,ME,< 1 year,0.0,2.02,1
5000.0,,Debt consolidation,524.0,894xx,NV,< 1 year,0.0,16.18,1
28900.0,,Car financing,654.0,309xx,GA,< 1 year,0.0,100.0,1
40000.0,,other,,285xx,NC,,0.0,15.93,1
1000.0,,Car financing,638.0,945xx,CA,< 1 year,0.0,1.69,1
8000.0,,Major purchase,,342xx,FL,5 years,0.0,5.9,1
10000.0,,other,,483xx,MI,< 1 year,0.0,39.93,1
30000.0,,debt_consolidation,,145xx,NY,,0.0,24.48,1
15000.0,,debt_consolidation,,199xx,DE,< 1 year,0.0,10.31,1
5000.0,,car,,704xx,LA,,0.0,19.97,1
35000.0,,other,,171xx,PA,< 1 year,0.0,14.74,1
20000.0,,Other,,103xx,NY,10+ years,0.0,25.44,1
7500.0,,Other,716.0,402xx,KY,< 1 year,0.0,18.17,1
30000.0,,Debt consolidation,599.0,128xx,NY,< 1 year,0.0,33.88,1
30000.0,,Debt consolidation,621.0,604xx,IL,< 1 year,0.0,24.54,1
5000.0,,Debt consolidation,638.0,112xx,NY,< 1 year,0.0,0.0,1
8500.0,,Debt consolidation,633.0,681xx,NE,< 1 year,0.0,23.31,1
30000.0,,Debt consolidation,586.0,492xx,MI,< 1 year,0.0,22.83,1
20000.0,,Debt consolidation,704.0,163xx,PA,< 1 year,0.0,53.05,1
95000.0,,Business Loan,,917xx,CA,< 1 year,0.0,-1.0,1
22000.0,,Debt consolidation,712.0,923xx,CA,< 1 year,0.0,113.36,1
15000.0,,Debt consolidation,685.0,574xx,SD,< 1 year,0.0,14.84,1
10000.0,,debt_consolidation,,023xx,MA,< 1 year,0.0,72.5,1
300000.0,,Business Loan,,928xx,CA,< 1 year,0.0,-1.0,1
10000.0,,Debt consolidation,686.0,112xx,NY,< 1 year,0.0,29.6,1
1000.0,,other,,319xx,GA,< 1 year,0.0,14.44,1
40000.0,,debt_consolidation,,063xx,CT,< 1 year,0.0,200.0,1
10000.0,,debt_consolidation,,922xx,CA,< 1 year,0.0,12.46,1
1000.0,,Other,692.0,902xx,CA,< 1 year,0.0,7.46,1
4500.0,,major_purchase,,124xx,NY,5 years,0.0,3.3,1
10000.0,,Debt consolidation,644.0,751xx,TX,< 1 year,0.0,13.02,1
7000.0,,Debt consolidation,654.0,559xx,MN,< 1 year,0.0,7.58,1
10000.0,,Debt consolidation,582.0,119xx,NY,< 1 year,0.0,50.51,1
3000.0,,Medical expenses,637.0,720xx,AR,< 1 year,0.0,33.17,1
12000.0,,other,,186xx,PA,5 years,0.0,10.73,1
7225.0,,credit_card,,481xx,MI,5 years,0.0,45.4,1
15000.0,,Credit card refinancing,540.0,950xx,CA,< 1 year,0.0,13.38,1
10000.0,,debt_consolidation,,104xx,NY,< 1 year,0.0,20.34,1
10000.0,,debt_consolidation,,890xx,NV,< 1 year,0.0,13.84,1
35000.0,,Debt consolidation,661.0,191xx,PA,< 1 year,0.0,62.63,1
4000.0,,Credit card refinancing,713.0,381xx,TN,< 1 year,0.0,81.8,1
13000.0,,major_purchase,,795xx,TX,< 1 year,0.0,8.14,1
1500.0,,Debt consolidation,623.0,937xx,CA,< 1 year,0.0,19.03,1
25000.0,,debt_consolidation,,021xx,MA,< 1 year,0.0,-1.0,1
15000.0,,car,591.0,354xx,AL,,0.0,19.0,1
10000.0,,debt_consolidation,,481xx,MI,< 1 year,0.0,72.72,1
2000.0,,debt_consolidation,643.0,641xx,MO,,0.0,3.93,1
20000.0,,debt_consolidation,,241xx,VA,< 1 year,0.0,21.99,1
3000.0,,debt_consolidation,,229xx,VA,5 years,0.0,1.57,1
7000.0,,Medical expenses,712.0,014xx,MA,< 1 year,0.0,41.26,1
3000.0,,Medical expenses,564.0,852xx,AZ,< 1 year,0.0,5.51,1
4000.0,,Other,574.0,191xx,PA,< 1 year,0.0,0.0,1
10000.0,,Other,,787xx,TX,< 1 year,0.0,100.0,1
4000.0,,other,,923xx,CA,,0.0,15.61,1
10000.0,,debt_consolidation,,441xx,OH,< 1 year,0.0,30.39,1
10000.0,,Major purchase,714.0,217xx,MD,< 1 year,0.0,22.96,1
1000.0,,debt_consolidation,,480xx,MI,< 1 year,0.0,40.03,1
10000.0,,Debt consolidation,501.0,480xx,MI,< 1 year,0.0,4.77,1
5000.0,,Vacation,795.0,781xx,TX,< 1 year,0.0,74.64,1
10000.0,,debt_consolidation,,917xx,CA,< 1 year,0.0,13.42,1
1000.0,,other,,281xx,NC,5 years,0.0,49.06,1
5000.0,,other,,629xx,IL,1 year,0.0,2.0,1
10000.0,,debt_consolidation,,794xx,TX,5 years,0.0,49.12,1
35000.0,,debt_consolidation,,023xx,MA,5 years,0.0,41.57,1
1000.0,,other,,312xx,GA,5 years,0.0,0.43,1
15000.0,,credit_card,,900xx,CA,< 1 year,0.0,58.47,1
10000.0,,debt_consolidation,,174xx,PA,5 years,0.0,40.36,1
15000.0,,debt_consolidation,,940xx,CA,< 1 year,0.0,14.59,1
4500.0,,Debt consolidation,467.0,968xx,HI,< 1 year,0.0,0.0,1
10000.0,,debt_consolidation,,474xx,IN,< 1 year,0.0,39.72,1
7500.0,,Moving and relocation,596.0,949xx,CA,< 1 year,0.0,18.8,1
1500.0,,debt_consolidation,,271xx,NC,5 years,0.0,0.0,1
2000.0,,Other,660.0,452xx,OH,< 1 year,0.0,49.27,1
35000.0,,debt_consolidation,,871xx,NM,5 years,0.0,58.62,1
2000.0,,other,,951xx,CA,< 1 year,0.0,6.05,1
9000.0,,Debt consolidation,731.0,871xx,NM,< 1 year,0.0,26.12,1
25000.0,,debt_consolidation,557.0,618xx,IL,5 years,0.0,161.95,1
2000.0,,debt_consolidation,,711xx,LA,< 1 year,0.0,28.94,1
8000.0,,home_improvement,,553xx,MN,< 1 year,0.0,15.68,1
20000.0,,debt_consolidation,,243xx,VA,< 1 year,0.0,25.68,1
3000.0,,other,,782xx,TX,< 1 year,0.0,36.23,1
12500.0,,credit_card,,950xx,CA,5 years,0.0,24.22,1
5000.0,,other,,371xx,TN,,0.0,11.09,1
4000.0,,debt_consolidation,,071xx,NJ,< 1 year,0.0,200.0,1
4000.0,,debt_consolidation,,156xx,PA,< 1 year,0.0,14.37,1
4000.0,,Debt consolidation,628.0,780xx,TX,< 1 year,0.0,7.29,1
5600.0,,Other,,917xx,CA,< 1 year,0.0,100.0,1
35000.0,,debt_consolidation,,303xx,GA,5 years,0.0,35.86,1
10000.0,,Debt consolidation,627.0,341xx,FL,< 1 year,0.0,77.16,1
1000.0,,debt_consolidation,,996xx,AK,5 years,0.0,11.3,1
3000.0,,other,,300xx,GA,4 years,0.0,1.29,1
2000.0,,debt_consolidation,,137xx,NY,< 1 year,0.0,33.23,1
4000.0,,credit_card,,957xx,CA,5 years,0.0,17.65,1
5000.0,,home_improvement,,170xx,PA,< 1 year,0.0,20.6,1
5000.0,,Home improvement,594.0,443xx,OH,< 1 year,0.0,13.09,1
25000.0,,house,,760xx,TX,5 years,0.0,0.0,1
4000.0,,car,,113xx,NY,5 years,0.0,13.63,1
10000.0,,debt_consolidation,,434xx,OH,< 1 year,0.0,20.36,1
13000.0,,debt_consolidation,,782xx,TX,< 1 year,0.0,43.05,1
1500.0,,Medical expenses,665.0,917xx,CA,< 1 year,0.0,9.55,1
15000.0,,debt_consolidation,,285xx,NC,< 1 year,0.0,13.69,1
3000.0,,other,,485xx,MI,1 year,0.0,51.03,1
25000.0,,Other,510.0,287xx,NC,< 1 year,0.0,20.36,1
5000.0,,Car financing,,951xx,CA,< 1 year,0.0,-1.0,1
3000.0,,other,,060xx,CT,5 years,0.0,11.74,1
2500.0,,debt_consolidation,,971xx,OR,< 1 year,0.0,10.49,1
20000.0,,Other,546.0,330xx,FL,< 1 year,0.0,10.42,1
5000.0,,Moving and relocation,593.0,462xx,IN,< 1 year,0.0,11.02,1
5000.0,,debt_consolidation,,608xx,IL,5 years,0.0,5.54,1
10000.0,,debt_consolidation,,306xx,GA,< 1 year,0.0,41.31,1
20000.0,,Credit card refinancing,608.0,541xx,WI,< 1 year,0.0,44.23,1
2000.0,,other,,633xx,MO,5 years,0.0,12.71,1
3000.0,,home_improvement,,206xx,MD,< 1 year,0.0,30.08,1
5000.0,,Debt consolidation,,245xx,VA,< 1 year,0.0,100.0,1
11500.0,,other,,339xx,FL,,0.0,0.18,1
40000.0,,Other,,914xx,CA,< 1 year,0.0,-1.0,1
5500.0,,debt_consolidation,,299xx,SC,< 1 year,0.0,32.67,1
20000.0,,Debt consolidation,815.0,976xx,OR,< 1 year,0.0,10.84,1
35000.0,,debt_consolidation,,381xx,TN,< 1 year,0.0,10.49,1
35000.0,,credit_card,,593xx,MT,5 years,0.0,23.27,1
1000.0,,vacation,,238xx,VA,< 1 year,0.0,22.9,1
1500.0,,debt_consolidation,,206xx,MD,5 years,0.0,9.55,1
2500.0,,Debt consolidation,568.0,986xx,WA,< 1 year,0.0,2.73,1
3000.0,,Vacation,609.0,335xx,FL,< 1 year,0.0,54.05,1
5000.0,,car,,693xx,NE,7 years,0.0,26.54,1
3000.0,,credit_card,,864xx,AZ,,0.0,14.72,1
11200.0,,credit_card,,447xx,OH,,0.0,-1.0,1
2000.0,,home_improvement,,143xx,NY,< 1 year,0.0,15.69,1
6000.0,,debt_consolidation,,988xx,WA,5 years,0.0,49.64,1
1000.0,,debt_consolidation,,770xx,TX,,0.0,11.48,1
5000.0,,debt_consolidation,,935xx,CA,< 1 year,0.0,36.8,1
5000.0,,Debt consolidation,550.0,121xx,NY,< 1 year,0.0,200.0,1
10000.0,,Debt consolidation,600.0,018xx,MA,< 1 year,0.0,25.89,1
35000.0,,Debt consolidation,657.0,751xx,TX,< 1 year,0.0,5.43,1
25000.0,,Debt consolidation,575.0,103xx,NY,< 1 year,0.0,40.93,1
13575.0,,Debt consolidation,733.0,604xx,IL,< 1 year,0.0,36.32,1
2500.0,,Other,642.0,234xx,VA,< 1 year,0.0,4.18,1
35000.0,,Debt consolidation,,763xx,TX,< 1 year,0.0,100.0,1
30000.0,,Debt consolidation,611.0,922xx,CA,< 1 year,0.0,17.34,1
40000.0,,Home improvement,764.0,954xx,CA,< 1 year,0.0,36.53,1
15000.0,,debt_consolidation,,597xx,MT,< 1 year,0.0,43.8,1
5000.0,,other,,286xx,NC,3 years,0.0,16.83,1
5000.0,,credit_card,,193xx,PA,,0.0,11.54,1
2000.0,,other,,890xx,NV,5 years,0.0,62.93,1
20000.0,,credit_card,,164xx,PA,,0.0,9.96,1
4000.0,,Debt consolidation,569.0,833xx,ID,< 1 year,0.0,17.13,1
35000.0,,house,,900xx,CA,,0.0,13.83,1
10000.0,,other,,852xx,AZ,< 1 year,0.0,7.76,1
40000.0,,Debt consolidation,711.0,328xx,FL,< 1 year,0.0,20.25,1
4000.0,,other,,144xx,NY,5 years,0.0,14.7,1
1000.0,,moving,,727xx,AR,5 years,0.0,13.81,1
5000.0,,Home improvement,775.0,136xx,NY,10+ years,0.0,34.75,1
1000.0,,other,,150xx,PA,1 year,0.0,18.46,1
10000.0,,Debt consolidation,625.0,322xx,FL,< 1 year,0.0,25.96,1
10000.0,,debt_consolidation,,174xx,PA,4 years,0.0,42.87,1
25000.0,,Other,557.0,920xx,CA,< 1 year,0.0,19.17,1
30000.0,,Debt consolidation,656.0,490xx,MI,< 1 year,0.0,37.09,1
3500.0,,other,,871xx,NM,4 years,0.0,0.0,1
1500.0,,debt_consolidation,,331xx,FL,5 years,0.0,0.0,1
10000.0,,Home improvement,672.0,841xx,UT,< 1 year,0.0,15.57,1
15000.0,,Credit card refinancing,698.0,785xx,TX,< 1 year,0.0,36.21,1
5500.0,,debt_consolidation,,272xx,NC,< 1 year,0.0,8.98,1
1000.0,,car,,770xx,TX,5 years,0.0,7.63,1
35000.0,,small_business,,647xx,MO,5 years,0.0,0.0,1
5000.0,,Other,732.0,551xx,MN,< 1 year,0.0,52.16,1
1000.0,,other,,211xx,MD,< 1 year,0.0,4.92,1
5000.0,,other,,458xx,OH,< 1 year,0.0,11.37,1
1300.0,,debt_consolidation,,329xx,FL,5 years,0.0,30.89,1
10000.0,,debt_consolidation,,115xx,NY,< 1 year,0.0,25.17,1
8000.0,,credit_card,,660xx,KS,5 years,0.0,-1.0,1
1000.0,,Other,690.0,072xx,NJ,< 1 year,0.0,0.83,1
1000.0,,Other,553.0,850xx,AZ,< 1 year,0.0,0.53,1
1000.0,,small_business,,606xx,IL,5 years,0.0,0.0,1
7000.0,,Debt consolidation,,606xx,IL,1 year,0.0,0.62,1
15000.0,,Home buying,636.0,705xx,LA,< 1 year,0.0,8.86,1
2000.0,,debt_consolidation,,857xx,AZ,< 1 year,0.0,3.85,1
3000.0,,debt_consolidation,,316xx,GA,< 1 year,0.0,3.57,1
3000.0,,Other,501.0,376xx,TN,< 1 year,0.0,0.0,1
5000.0,,Credit card refinancing,623.0,802xx,CO,< 1 year,0.0,17.05,1
20000.0,,house,592.0,723xx,AR,5 years,0.0,0.5,1
1500.0,,debt_consolidation,,890xx,NV,< 1 year,0.0,32.89,1
5000.0,,debt_consolidation,,973xx,OR,1 year,0.0,12.29,1
9000.0,,credit_card,,018xx,MA,5 years,0.0,24.11,1
2000.0,,Other,648.0,638xx,MO,< 1 year,0.0,14.68,1
40000.0,,Home improvement,661.0,330xx,FL,4 years,0.0,4.77,1
6000.0,,Car financing,599.0,394xx,MS,< 1 year,0.0,2.19,1
30000.0,,Debt consolidation,727.0,151xx,PA,< 1 year,0.0,5.95,1
10000.0,,Debt consolidation,586.0,622xx,IL,< 1 year,0.0,9.02,1
35000.0,,debt_consolidation,,195xx,PA,< 1 year,0.0,23.68,1
20000.0,,debt_consolidation,,080xx,NJ,< 1 year,0.0,19.58,1
5000.0,,debt_consolidation,,822xx,WY,5 years,0.0,3.36,1
2000.0,,home_improvement,,356xx,AL,5 years,0.0,19.74,1
1000.0,,Car financing,540.0,336xx,FL,< 1 year,0.0,31.29,1
40000.0,,debt_consolidation,,934xx,CA,< 1 year,0.0,11.15,1
1500.0,,Major purchase,644.0,341xx,FL,< 1 year,0.0,17.28,1
2000.0,,credit_card,,967xx,HI,< 1 year,0.0,23.7,1
25000.0,,Debt consolidation,,797xx,TX,< 1 year,0.0,100.0,1
1500.0,,other,,658xx,MO,5 years,0.0,7.31,1
2000.0,,debt_consolidation,,422xx,KY,< 1 year,0.0,13.64,1
12000.0,,Debt consolidation,660.0,174xx,PA,< 1 year,0.0,17.32,1
4000.0,,debt_consolidation,,750xx,TX,5 years,0.0,5.39,1
10000.0,,Debt consolidation,501.0,130xx,NY,< 1 year,0.0,39.08,1
12625.0,,debt_consolidation,,775xx,TX,< 1 year,0.0,21.06,1
14000.0,,credit_card,,275xx,NC,5 years,0.0,-1.0,1
10000.0,,debt_consolidation,,605xx,IL,< 1 year,0.0,36.58,1
4950.0,,credit_card,,752xx,TX,5 years,0.0,25.79,1
25000.0,,Debt consolidation,,840xx,UT,< 1 year,0.0,100.0,1
4000.0,,other,,492xx,MI,< 1 year,0.0,7.51,1
10000.0,,other,,280xx,NC,< 1 year,0.0,2.64,1
40000.0,,Debt consolidation,,926xx,CA,< 1 year,0.0,-1.0,1
15000.0,,Debt consolidation,,600xx,IL,< 1 year,0.0,-1.0,1
25000.0,,Home improvement,629.0,770xx,TX,6 years,0.0,31.63,1
20000.0,,Debt consolidation,683.0,326xx,FL,< 1 year,0.0,37.17,1
25000.0,,Debt consolidation,692.0,308xx,GA,< 1 year,0.0,60.61,1
1000.0,,debt_consolidation,,228xx,VA,5 years,0.0,3.99,1
1000.0,,other,,482xx,MI,5 years,0.0,21.17,1
4000.0,,debt_consolidation,,310xx,GA,5 years,0.0,22.34,1
10000.0,,Debt consolidation,640.0,950xx,CA,< 1 year,0.0,8.84,1
8000.0,,Debt consolidation,663.0,959xx,CA,< 1 year,0.0,27.35,1
5000.0,,other,,100xx,NY,5 years,0.0,1.32,1
25000.0,,debt_consolidation,,294xx,SC,5 years,0.0,-1.0,1
5000.0,,credit_card,,327xx,FL,5 years,0.0,14.04,1
10000.0,,debt_consolidation,,335xx,FL,< 1 year,0.0,42.38,1
12500.0,,debt_consolidation,,605xx,IL,5 years,0.0,80.42,1
8000.0,,debt_consolidation,666.0,373xx,TN,< 1 year,0.0,46.45,1
20000.0,,Home buying,629.0,283xx,ND,< 1 year,0.0,2.42,1
15000.0,,Credit card refinancing,692.0,574xx,SD,< 1 year,0.0,26.87,1
2000.0,,debt_consolidation,,700xx,LA,5 years,0.0,17.0,1
20000.0,,Debt consolidation,514.0,140xx,NY,< 1 year,0.0,28.89,1
6000.0,,Debt consolidation,705.0,754xx,TX,< 1 year,0.0,15.4,1
10000.0,,Debt consolidation,674.0,431xx,OH,< 1 year,0.0,62.17,1
30000.0,,debt_consolidation,,410xx,KY,< 1 year,0.0,24.92,1
40000.0,,Debt consolidation,663.0,960xx,CA,2 years,0.0,26.29,1
35000.0,,Business,622.0,880xx,NM,< 1 year,0.0,36.1,1
5000.0,,credit_card,,461xx,IN,5 years,0.0,9.51,1
1000.0,,other,,482xx,MI,,0.0,0.0,1
10000.0,,debt_consolidation,,315xx,GA,< 1 year,0.0,-1.0,1
16000.0,,Debt consolidation,,300xx,GA,< 1 year,0.0,-1.0,1
1500.0,,other,,913xx,CA,5 years,0.0,9.4,1
10000.0,,other,,731xx,OK,< 1 year,0.0,-1.0,1
25000.0,,other,,393xx,MS,1 year,0.0,26.44,1
44650.0,,Car financing,672.0,186xx,PA,< 1 year,0.0,100.0,1
1000.0,,vacation,,373xx,TN,5 years,0.0,53.92,1
10000.0,,Major purchase,763.0,373xx,TN,< 1 year,0.0,38.97,1
18000.0,,Debt consolidation,617.0,402xx,KY,< 1 year,0.0,24.95,1
35000.0,,Debt consolidation,535.0,489xx,MI,< 1 year,0.0,16.78,1
10000.0,,Debt consolidation,656.0,363xx,AL,,0.0,39.96,1
6000.0,,debt_consolidation,,441xx,OH,5 years,0.0,18.75,1
10000.0,,home_improvement,,546xx,WI,< 1 year,0.0,103.39,1
10000.0,,other,,544xx,WI,< 1 year,0.0,16.25,1
2000.0,,moving,,334xx,FL,< 1 year,0.0,19.47,1
15000.0,,other,,352xx,AL,5 years,0.0,23.15,1
10000.0,,Home improvement,647.0,758xx,TX,< 1 year,0.0,40.1,1
1000.0,,small_business,,300xx,GA,5 years,0.0,9.66,1
1500.0,,debt_consolidation,,275xx,NC,,0.0,8.71,1
6000.0,,house,,328xx,FL,5 years,0.0,24.12,1
17200.0,,Car financing,563.0,291xx,SC,< 1 year,0.0,100.0,1
5000.0,,Major purchase,577.0,465xx,IN,< 1 year,0.0,11.14,1
6000.0,,Debt consolidation,582.0,488xx,MI,< 1 year,0.0,13.59,1
5000.0,,Debt consolidation,574.0,780xx,TX,< 1 year,0.0,24.25,1
9000.0,,credit_card,,245xx,VA,,0.0,42.3,1
10000.0,,other,,917xx,CA,< 1 year,0.0,29.66,1
23000.0,,debt_consolidation,,469xx,IN,< 1 year,0.0,34.81,1
20000.0,,home_improvement,,365xx,AL,5 years,0.0,9.14,1
6000.0,,Debt consolidation,614.0,209xx,MD,< 1 year,0.0,14.03,1
12000.0,,Credit card refinancing,684.0,750xx,TX,< 1 year,0.0,9.53,1
6000.0,,major_purchase,,137xx,NY,< 1 year,0.0,6.25,1
3000.0,,other,,322xx,FL,,0.0,-1.0,1
14000.0,,major_purchase,,303xx,GA,,0.0,12.9,1
2000.0,,other,,121xx,NY,,0.0,6.56,1
20000.0,,Debt consolidation,686.0,146xx,NY,< 1 year,0.0,24.13,1
2000.0,,other,,300xx,GA,2 years,0.0,22.51,1
1000.0,,other,,850xx,AZ,5 years,0.0,22.44,1
10000.0,,other,,891xx,NV,< 1 year,0.0,38.31,1
25000.0,,Credit card refinancing,603.0,530xx,WI,< 1 year,0.0,35.14,1
22000.0,,Medical expenses,647.0,331xx,FL,< 1 year,0.0,21.93,1
24000.0,,Major purchase,,329xx,FL,8 years,0.0,8.94,1
38000.0,,Other,,104xx,NY,< 1 year,0.0,100.0,1
1000.0,,credit_card,,654xx,MO,5 years,0.0,8.0,1
35000.0,,medical,573.0,945xx,CA,5 years,0.0,14.2,1
2500.0,,Home improvement,553.0,297xx,SC,< 1 year,0.0,3.41,1
2400.0,,Debt consolidation,732.0,079xx,NJ,< 1 year,0.0,8.83,1
10000.0,,debt_consolidation,,604xx,IL,5 years,0.0,21.75,1
14000.0,,Other,571.0,752xx,TX,< 1 year,0.0,0.53,1
40000.0,,Debt consolidation,523.0,301xx,GA,< 1 year,0.0,26.9,1
2500.0,,Vacation,649.0,199xx,DE,< 1 year,0.0,18.51,1
35000.0,,debt_consolidation,,660xx,KS,5 years,0.0,-1.0,1
1500.0,,Other,513.0,335xx,FL,< 1 year,0.0,0.0,1
15000.0,,Debt consolidation,620.0,190xx,PA,< 1 year,0.0,10.67,1
5000.0,,other,,100xx,NY,< 1 year,0.0,2.43,1
5000.0,,debt_consolidation,,993xx,WA,< 1 year,0.0,4.78,1
12000.0,,debt_consolidation,,882xx,NM,5 years,0.0,1.58,1
18025.0,,Car financing,562.0,923xx,CA,< 1 year,0.0,100.0,1
1000.0,,Other,616.0,800xx,CO,< 1 year,0.0,5.18,1
10000.0,,Credit card refinancing,612.0,100xx,NY,< 1 year,0.0,16.46,1
5000.0,,moving,,905xx,CA,5 years,0.0,-1.0,1
2500.0,,debt_consolidation,,201xx,VA,< 1 year,0.0,16.22,1
7500.0,,debt_consolidation,,945xx,CA,< 1 year,0.0,10.25,1
5000.0,,debt_consolidation,,838xx,ID,5 years,0.0,30.88,1
10000.0,,debt_consolidation,,952xx,CA,< 1 year,0.0,7.25,1
10000.0,,Home improvement,616.0,620xx,IL,< 1 year,0.0,100.78,1
1000.0,,Other,573.0,190xx,PA,< 1 year,0.0,5.45,1
18000.0,,major_purchase,,070xx,NJ,5 years,0.0,1.46,1
2500.0,,medical,,377xx,TN,,0.0,18.35,1
22000.0,,debt_consolidation,,347xx,FL,< 1 year,0.0,12.72,1
27000.0,,Debt consolidation,672.0,460xx,IN,< 1 year,0.0,36.79,1
34000.0,,home_improvement,,344xx,FL,5 years,0.0,27.09,1
5000.0,,debt_consolidation,,301xx,GA,< 1 year,0.0,3.64,1
35000.0,,debt_consolidation,,708xx,LA,5 years,0.0,17.7,1
5000.0,,other,,970xx,OR,,0.0,0.0,1
13000.0,,credit_card,,782xx,TX,< 1 year,0.0,31.48,1
15000.0,,debt_consolidation,,105xx,NY,< 1 year,0.0,21.6,1
2500.0,,home_improvement,,482xx,MI,< 1 year,0.0,-1.0,1
1300.0,,other,,782xx,TX,5 years,0.0,5.78,1
8000.0,,other,,182xx,PA,< 1 year,0.0,2.96,1
30000.0,,debt_consolidation,,151xx,PA,< 1 year,0.0,200.0,1
25000.0,,Debt consolidation,652.0,463xx,IN,< 1 year,0.0,8.6,1
15000.0,,debt_consolidation,,760xx,CA,< 1 year,0.0,7.54,1
5000.0,,other,,973xx,OR,< 1 year,0.0,8.8,1
2000.0,,other,,436xx,OH,2 years,0.0,14.18,1
30000.0,,Debt consolidation,686.0,330xx,FL,< 1 year,0.0,20.19,1
10000.0,,other,,207xx,MD,< 1 year,0.0,39.86,1
19000.0,,Credit card refinancing,611.0,103xx,NY,< 1 year,0.0,37.93,1
7500.0,,renewable_energy,,070xx,NJ,5 years,0.0,50.29,1
35000.0,,credit_card,,212xx,MD,5 years,0.0,30.94,1
1500.0,,Medical expenses,619.0,761xx,TX,< 1 year,0.0,0.4,1
1500.0,,Car financing,512.0,551xx,MN,< 1 year,0.0,0.0,1
5000.0,,Debt consolidation,678.0,356xx,AL,< 1 year,0.0,27.97,1
