loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,disbursement_method,bad_loan,fico_score,had_hardship,debt_settlement,had_delinquency
18000.0,18000.0,18000.0,36.0,12.79,604.68,C,C1,10.0,RENT,72000.0,Verified,2016-08-01,Current,n,debt_consolidation,MA,18.1,0.0,1999-09-01,695.0,699.0,0.0,,,9.0,0.0,13825.0,68.8,17.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,20430.0,0.0,1.0,0.0,0.0,28.0,6605.0,32.0,0.0,3.0,4737.0,50.0,20100.0,0.0,1.0,0.0,3.0,2270.0,451.0,95.6,0.0,0.0,100.0,202.0,14.0,14.0,0.0,14.0,,,,0.0,5.0,8.0,5.0,9.0,4.0,8.0,13.0,8.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0.0,41100.0,20430.0,10300.0,21000.0,,,,,,,,,,,,,,,Cash,0,697.0,0,0,0
20925.0,20925.0,20925.0,36.0,18.99,766.93,D,D3,10.0,MORTGAGE,70000.0,Verified,2016-08-01,Current,n,debt_consolidation,TX,29.86,1.0,1996-03-01,660.0,664.0,1.0,9.0,,15.0,0.0,12506.0,58.7,47.0,f,2019-03-01,0.0,,1.0,Individual,,,,0.0,737.0,80499.0,1.0,3.0,0.0,1.0,20.0,32241.0,18.0,2.0,5.0,2769.0,32.0,21300.0,1.0,0.0,1.0,6.0,5750.0,662.0,87.0,0.0,0.0,163.0,244.0,3.0,3.0,1.0,3.0,,1.0,9.0,0.0,3.0,9.0,4.0,8.0,24.0,11.0,22.0,9.0,15.0,0.0,0.0,0.0,2.0,97.9,66.7,0,0.0,140420.0,44747.0,5100.0,77775.0,,,,,,,,,,,,,,,Cash,0,662.0,0,0,1
15000.0,15000.0,15000.0,36.0,14.49,516.25,C,C4,2.0,RENT,55000.0,Verified,2016-08-01,Charged Off,n,debt_consolidation,NY,17.78,0.0,2013-04-01,700.0,704.0,1.0,,,7.0,0.0,3493.0,27.1,13.0,w,2018-05-01,0.0,,1.0,Individual,,,,0.0,0.0,20854.0,1.0,1.0,1.0,1.0,7.0,17361.0,87.0,3.0,8.0,2143.0,63.0,12900.0,0.0,0.0,1.0,9.0,2979.0,7407.0,32.0,0.0,0.0,40.0,25.0,6.0,6.0,0.0,10.0,,4.0,,0.0,2.0,2.0,4.0,5.0,4.0,6.0,9.0,2.0,7.0,0.0,0.0,0.0,4.0,100.0,25.0,0,0.0,32900.0,20854.0,10900.0,20000.0,,,,,,,,,,,,,,,Cash,1,702.0,0,0,0
19075.0,19075.0,19075.0,60.0,23.99,548.64,E,E2,4.0,OWN,45000.0,Not Verified,2016-08-01,Fully Paid,n,major_purchase,OH,7.36,0.0,2003-08-01,780.0,784.0,0.0,,,7.0,0.0,0.0,0.0,28.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,46606.0,0.0,5.0,1.0,1.0,11.0,12862.0,56.0,0.0,0.0,0.0,54.0,800.0,1.0,0.0,1.0,1.0,6658.0,800.0,0.0,0.0,0.0,155.0,111.0,105.0,11.0,3.0,111.0,,1.0,,0.0,0.0,0.0,1.0,4.0,20.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0.0,67200.0,12862.0,800.0,22900.0,,,,,,,,,,,,,,,Cash,0,782.0,0,0,0
1000.0,1000.0,1000.0,36.0,8.59,31.61,A,A5,1.0,OWN,33000.0,Source Verified,2016-08-01,Fully Paid,n,car,MD,14.91,0.0,2006-10-01,755.0,759.0,1.0,,,6.0,0.0,3296.0,37.9,10.0,w,2019-02-01,0.0,,1.0,Individual,,,,0.0,0.0,249024.0,0.0,1.0,0.0,1.0,22.0,636.0,8.0,0.0,0.0,1583.0,24.0,8700.0,1.0,0.0,2.0,1.0,49805.0,2061.0,52.1,0.0,0.0,117.0,103.0,34.0,22.0,1.0,34.0,,0.0,,0.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,271707.0,3932.0,4300.0,7632.0,,,,,,,,,,,,,,,Cash,0,757.0,0,0,0
14000.0,14000.0,14000.0,36.0,5.32,421.61,A,A1,5.0,RENT,29500.0,Source Verified,2016-08-01,Current,n,credit_card,TN,21.16,0.0,1997-06-01,735.0,739.0,0.0,,,14.0,0.0,16439.0,24.0,23.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,36092.0,0.0,5.0,1.0,3.0,11.0,19653.0,73.0,0.0,1.0,7030.0,38.0,68400.0,0.0,0.0,0.0,4.0,2578.0,50961.0,24.4,0.0,0.0,126.0,230.0,24.0,11.0,0.0,24.0,,,,0.0,5.0,5.0,7.0,10.0,11.0,8.0,12.0,5.0,14.0,0.0,0.0,0.0,1.0,100.0,28.6,0,0.0,95409.0,36092.0,67400.0,27009.0,,,,,,,,,,,,,,,Cash,0,737.0,0,0,0
24000.0,24000.0,24000.0,36.0,8.99,763.09,B,B1,6.0,MORTGAGE,70000.0,Source Verified,2016-08-01,Fully Paid,n,debt_consolidation,MS,8.67,0.0,1999-03-01,715.0,719.0,1.0,56.0,,10.0,0.0,30113.0,52.4,19.0,w,2018-10-01,0.0,,1.0,Individual,,,,0.0,0.0,400379.0,1.0,2.0,1.0,1.0,6.0,43102.0,100.0,1.0,2.0,12053.0,57.0,57500.0,1.0,2.0,3.0,3.0,40038.0,23987.0,55.7,0.0,0.0,147.0,209.0,12.0,6.0,2.0,12.0,56.0,5.0,56.0,0.0,4.0,4.0,6.0,9.0,7.0,7.0,10.0,4.0,10.0,0.0,0.0,0.0,2.0,94.7,33.3,0,0.0,446331.0,73215.0,54100.0,44931.0,,,,,,,,,,,,,,,Cash,0,717.0,0,0,1
20000.0,20000.0,20000.0,36.0,8.99,635.91,B,B1,1.0,MORTGAGE,115000.0,Source Verified,2016-08-01,Current,n,home_improvement,NY,10.14,1.0,2003-10-01,740.0,744.0,0.0,19.0,27.0,12.0,1.0,24142.0,50.7,19.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,696393.0,0.0,2.0,0.0,0.0,49.0,46179.0,76.0,1.0,1.0,14882.0,59.0,47600.0,1.0,0.0,1.0,2.0,69639.0,15454.0,59.7,0.0,0.0,127.0,154.0,11.0,11.0,2.0,50.0,,12.0,19.0,0.0,3.0,4.0,4.0,7.0,3.0,8.0,14.0,4.0,12.0,0.0,0.0,0.0,2.0,94.7,25.0,0,1.0,758950.0,70321.0,38300.0,61350.0,,,,,,,,,,,,,,,Cash,0,742.0,0,0,1
6000.0,6000.0,6000.0,36.0,10.49,194.99,B,B3,,RENT,40000.0,Not Verified,2016-08-01,Current,n,other,CA,0.66,0.0,2005-07-01,775.0,779.0,1.0,,,6.0,0.0,787.0,3.3,9.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,58.0,787.0,2.0,0.0,0.0,0.0,77.0,0.0,,3.0,3.0,780.0,3.0,24000.0,2.0,0.0,2.0,3.0,131.0,18213.0,4.1,0.0,0.0,77.0,133.0,2.0,2.0,0.0,2.0,,2.0,,0.0,2.0,2.0,4.0,5.0,1.0,6.0,8.0,2.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,0,0.0,24000.0,787.0,19000.0,0.0,,,,,,,,,,,,,,,Cash,0,777.0,0,0,0
11200.0,11200.0,11200.0,60.0,21.49,306.1,D,D5,10.0,MORTGAGE,59000.0,Verified,2016-08-01,Current,n,debt_consolidation,PA,24.1,0.0,2000-06-01,665.0,669.0,0.0,32.0,,8.0,0.0,5625.0,73.1,23.0,w,2019-03-01,0.0,32.0,1.0,Individual,,,,0.0,0.0,243261.0,0.0,2.0,0.0,1.0,19.0,178492.0,56.0,2.0,5.0,4425.0,63.0,7700.0,0.0,0.0,1.0,6.0,30408.0,0.0,100.2,0.0,0.0,194.0,122.0,12.0,12.0,1.0,12.0,,12.0,,10.0,2.0,4.0,2.0,2.0,14.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,2.0,61.9,100.0,0,0.0,264368.0,184117.0,5200.0,187468.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
35000.0,35000.0,35000.0,60.0,19.99,927.1,D,D4,10.0,RENT,110000.0,Verified,2016-08-01,Charged Off,n,debt_consolidation,WA,29.99,0.0,1997-12-01,710.0,714.0,1.0,24.0,,8.0,0.0,4663.0,23.6,27.0,w,2019-03-01,0.0,30.0,1.0,Individual,,,,0.0,0.0,76397.0,2.0,5.0,3.0,5.0,1.0,71734.0,73.0,1.0,2.0,509.0,65.0,19800.0,1.0,4.0,3.0,7.0,9550.0,2009.0,28.2,0.0,0.0,153.0,223.0,11.0,1.0,5.0,11.0,,2.0,,2.0,2.0,3.0,2.0,3.0,13.0,3.0,9.0,3.0,8.0,0.0,0.0,0.0,4.0,88.9,0.0,0,0.0,118089.0,76397.0,2800.0,98289.0,,,,,,,,,,,,,,,Cash,1,712.0,0,1,1
12000.0,12000.0,12000.0,36.0,10.49,389.98,B,B3,2.0,MORTGAGE,72000.0,Verified,2016-08-01,Charged Off,n,credit_card,TN,30.03,0.0,2004-04-01,705.0,709.0,1.0,43.0,,15.0,0.0,19636.0,28.2,23.0,w,2018-09-01,0.0,,1.0,Individual,,,,0.0,0.0,254380.0,4.0,2.0,1.0,2.0,7.0,33528.0,61.0,5.0,6.0,10719.0,43.0,69700.0,0.0,0.0,2.0,8.0,18170.0,42736.0,29.6,0.0,0.0,48.0,148.0,2.0,2.0,2.0,2.0,43.0,4.0,43.0,0.0,6.0,8.0,9.0,13.0,3.0,11.0,18.0,8.0,15.0,0.0,0.0,0.0,6.0,95.7,12.5,0,0.0,334643.0,53164.0,60700.0,55016.0,,,,,,,,,,,,,,,Cash,1,707.0,0,1,1
4200.0,4200.0,4200.0,36.0,13.99,143.53,C,C3,10.0,MORTGAGE,78000.0,Source Verified,2016-08-01,Fully Paid,n,debt_consolidation,AZ,12.98,3.0,2006-12-01,665.0,669.0,1.0,18.0,,6.0,0.0,1972.0,25.3,12.0,w,2019-03-01,0.0,18.0,1.0,Individual,,,,0.0,0.0,238889.0,3.0,2.0,2.0,3.0,4.0,32766.0,96.0,0.0,0.0,1316.0,83.0,7800.0,2.0,2.0,5.0,4.0,39815.0,5828.0,25.3,0.0,0.0,116.0,66.0,26.0,4.0,1.0,26.0,18.0,2.0,18.0,1.0,3.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,80.0,0.0,0,0.0,247120.0,34738.0,7800.0,34106.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
15700.0,15700.0,15700.0,36.0,9.49,502.85,B,B2,3.0,RENT,77000.0,Source Verified,2016-08-01,Fully Paid,n,credit_card,TX,19.25,0.0,2007-04-01,700.0,704.0,0.0,,,6.0,0.0,18055.0,86.8,12.0,w,2018-02-01,0.0,,1.0,Individual,,,,0.0,0.0,33114.0,0.0,2.0,0.0,0.0,29.0,15059.0,51.0,0.0,0.0,11330.0,66.0,20800.0,0.0,0.0,0.0,0.0,5519.0,2745.0,86.8,0.0,0.0,55.0,111.0,34.0,29.0,0.0,34.0,,,,0.0,3.0,3.0,4.0,8.0,3.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,75.0,0,0.0,50584.0,33114.0,20800.0,29784.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,0
20000.0,20000.0,20000.0,36.0,11.49,659.43,B,B5,10.0,MORTGAGE,90000.0,Not Verified,2016-08-01,Current,n,debt_consolidation,TX,20.27,0.0,1986-09-01,720.0,724.0,0.0,,,15.0,0.0,56351.0,76.7,26.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,203523.0,0.0,0.0,0.0,0.0,54.0,0.0,,1.0,2.0,12244.0,77.0,73500.0,0.0,3.0,0.0,2.0,14537.0,6028.0,85.9,0.0,0.0,137.0,359.0,7.0,7.0,4.0,7.0,,,,0.0,5.0,11.0,5.0,8.0,3.0,14.0,19.0,11.0,15.0,0.0,0.0,0.0,1.0,100.0,60.0,0,0.0,282800.0,56351.0,42700.0,0.0,,,,,,,,,,,,,,,Cash,0,722.0,0,0,0
16500.0,16500.0,16500.0,60.0,19.99,437.06,D,D4,10.0,RENT,33000.0,Source Verified,2016-08-01,Charged Off,n,debt_consolidation,CA,7.85,0.0,1999-08-01,725.0,729.0,0.0,31.0,84.0,7.0,1.0,5479.0,24.7,12.0,w,2017-12-01,0.0,,1.0,Individual,,,,0.0,0.0,11425.0,0.0,1.0,0.0,0.0,128.0,5946.0,79.0,0.0,1.0,5022.0,39.0,22200.0,0.0,0.0,2.0,1.0,1632.0,5621.0,49.4,0.0,0.0,165.0,204.0,14.0,14.0,0.0,74.0,,10.0,31.0,0.0,2.0,2.0,3.0,4.0,2.0,6.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,91.7,0.0,1,0.0,29686.0,11425.0,11100.0,7486.0,,,,,,,,,,,,,,,Cash,1,727.0,0,0,1
8400.0,8400.0,8400.0,36.0,11.49,276.96,B,B5,2.0,RENT,50000.0,Verified,2016-08-01,Fully Paid,n,credit_card,NJ,22.8,0.0,2006-10-01,720.0,724.0,3.0,38.0,,32.0,0.0,8161.0,23.6,40.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,115879.0,4.0,19.0,1.0,1.0,5.0,107718.0,110.0,4.0,4.0,2451.0,87.0,34600.0,0.0,1.0,3.0,5.0,3738.0,15261.0,24.1,0.0,0.0,118.0,113.0,2.0,2.0,0.0,2.0,,0.0,38.0,0.0,5.0,10.0,5.0,5.0,26.0,13.0,14.0,10.0,32.0,0.0,0.0,0.0,5.0,100.0,0.0,0,0.0,132775.0,115879.0,20100.0,98175.0,,,,,,,,,,,,,,,Cash,0,722.0,0,0,1
23000.0,23000.0,23000.0,60.0,9.49,482.94,B,B2,2.0,MORTGAGE,65065.0,Not Verified,2016-08-01,Current,n,credit_card,MO,11.27,0.0,2003-09-01,735.0,739.0,0.0,,,6.0,0.0,15914.0,51.7,21.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,152134.0,0.0,1.0,0.0,0.0,52.0,3960.0,27.0,1.0,1.0,11092.0,44.0,30800.0,1.0,1.0,1.0,1.0,25356.0,11366.0,54.5,0.0,0.0,139.0,149.0,7.0,7.0,4.0,34.0,,1.0,,0.0,2.0,3.0,2.0,5.0,5.0,4.0,12.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0.0,186227.0,19874.0,25000.0,14739.0,,,,,,,,,,,,,,,Cash,0,737.0,0,0,0
5500.0,5500.0,5500.0,36.0,15.59,192.26,C,C5,10.0,RENT,45000.0,Source Verified,2016-08-01,Fully Paid,n,debt_consolidation,CA,10.8,0.0,2009-08-01,750.0,754.0,0.0,,,5.0,0.0,677.0,22.6,10.0,w,2018-04-01,0.0,,1.0,Individual,,,,0.0,0.0,13985.0,0.0,1.0,1.0,2.0,10.0,13308.0,92.0,0.0,2.0,245.0,80.0,3000.0,5.0,1.0,2.0,4.0,2797.0,1750.0,12.5,0.0,0.0,48.0,83.0,15.0,10.0,0.0,15.0,,1.0,,0.0,2.0,3.0,2.0,4.0,3.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0.0,17534.0,13985.0,2000.0,14534.0,,,,,,,,,,,,,,,Cash,0,752.0,0,0,0
7500.0,7500.0,7500.0,36.0,8.99,238.47,B,B1,5.0,RENT,56000.0,Not Verified,2016-08-01,Fully Paid,n,debt_consolidation,VA,8.14,0.0,2001-03-01,675.0,679.0,0.0,45.0,,28.0,0.0,5852.0,14.1,54.0,w,2018-06-01,0.0,45.0,1.0,Individual,,,,0.0,197.0,22886.0,0.0,1.0,0.0,1.0,19.0,17034.0,59.0,3.0,8.0,3877.0,33.0,41500.0,0.0,0.0,0.0,9.0,915.0,14477.0,28.7,0.0,0.0,179.0,185.0,9.0,9.0,2.0,9.0,,24.0,,2.0,3.0,4.0,9.0,13.0,7.0,27.0,45.0,4.0,28.0,0.0,0.0,0.0,3.0,96.3,0.0,0,0.0,70318.0,22886.0,20300.0,28818.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
12000.0,12000.0,12000.0,36.0,11.49,395.66,B,B5,1.0,RENT,66000.0,Source Verified,2016-08-01,Current,n,debt_consolidation,NY,16.5,0.0,2007-08-01,680.0,684.0,0.0,,,5.0,0.0,16743.0,98.5,14.0,w,2018-08-01,0.0,,1.0,Individual,,,,0.0,0.0,42220.0,0.0,2.0,0.0,0.0,28.0,25477.0,76.0,0.0,1.0,7085.0,84.0,17000.0,0.0,2.0,0.0,1.0,8444.0,257.0,98.5,0.0,0.0,87.0,108.0,15.0,15.0,0.0,15.0,,,,0.0,3.0,3.0,3.0,3.0,10.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0.0,50397.0,42220.0,17000.0,33397.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,0
32000.0,32000.0,32000.0,60.0,15.59,771.23,C,C5,,MORTGAGE,150000.0,Source Verified,2016-08-01,Current,n,debt_consolidation,CA,7.87,0.0,2004-10-01,675.0,679.0,0.0,50.0,85.0,23.0,1.0,22310.0,44.6,48.0,w,2019-03-01,0.0,50.0,1.0,Individual,,,,0.0,0.0,418845.0,2.0,3.0,1.0,4.0,11.0,124451.0,93.0,7.0,8.0,5978.0,70.0,50000.0,0.0,6.0,1.0,13.0,20942.0,11043.0,51.8,0.0,0.0,141.0,121.0,4.0,4.0,3.0,4.0,,9.0,,1.0,5.0,7.0,7.0,11.0,20.0,18.0,24.0,7.0,23.0,0.0,0.0,0.0,9.0,97.9,42.9,1,0.0,446448.0,146761.0,22900.0,120655.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
1400.0,1400.0,1400.0,36.0,12.79,47.04,C,C1,10.0,RENT,88193.0,Verified,2016-08-01,Current,n,other,MD,16.28,0.0,1991-03-01,705.0,709.0,0.0,,,10.0,0.0,10021.0,82.8,14.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,50440.0,2.0,4.0,3.0,6.0,1.0,40419.0,90.0,0.0,2.0,3760.0,88.0,12100.0,1.0,6.0,0.0,8.0,5044.0,240.0,94.0,0.0,0.0,36.0,304.0,20.0,1.0,0.0,31.0,,17.0,,0.0,1.0,6.0,1.0,1.0,7.0,6.0,7.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0.0,57096.0,50440.0,4000.0,44996.0,,,,,,,,,,,,,,,Cash,0,707.0,0,0,0
7000.0,7000.0,7000.0,36.0,11.49,230.8,B,B5,9.0,OWN,88000.0,Verified,2016-08-01,Current,n,debt_consolidation,FL,13.51,1.0,2000-10-01,665.0,669.0,0.0,20.0,,9.0,0.0,21677.0,99.9,18.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,257185.0,0.0,1.0,0.0,0.0,47.0,3600.0,27.0,1.0,2.0,8612.0,73.0,21700.0,0.0,1.0,0.0,2.0,32148.0,23.0,99.9,0.0,0.0,119.0,190.0,9.0,9.0,1.0,9.0,,23.0,20.0,0.0,6.0,6.0,7.0,10.0,2.0,7.0,14.0,6.0,9.0,0.0,0.0,0.0,1.0,94.4,100.0,0,0.0,274821.0,25277.0,21700.0,13121.0,,,,,,,,,,,,,,,Cash,0,667.0,0,0,1
5000.0,5000.0,5000.0,36.0,15.59,174.78,C,C5,9.0,RENT,33000.0,Verified,2016-08-01,Fully Paid,n,debt_consolidation,IL,22.04,0.0,2009-09-01,680.0,684.0,2.0,,,4.0,0.0,3140.0,92.4,6.0,w,2018-05-01,0.0,,1.0,Individual,,,,0.0,0.0,20993.0,0.0,2.0,0.0,1.0,15.0,17853.0,64.0,1.0,1.0,1669.0,67.0,3400.0,3.0,0.0,3.0,2.0,5248.0,260.0,92.4,0.0,0.0,82.0,45.0,8.0,8.0,0.0,8.0,,0.0,,0.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0,0.0,31240.0,20993.0,3400.0,27840.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,0
14400.0,14400.0,14400.0,36.0,11.49,474.79,B,B5,2.0,RENT,54000.0,Verified,2016-08-01,Current,n,debt_consolidation,LA,22.4,0.0,2003-04-01,670.0,674.0,0.0,,,6.0,0.0,13567.0,77.1,12.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,53349.0,0.0,1.0,1.0,1.0,9.0,39782.0,,1.0,2.0,5531.0,77.0,17600.0,0.0,0.0,1.0,3.0,8892.0,943.0,90.4,0.0,0.0,92.0,159.0,9.0,9.0,0.0,9.0,,11.0,,0.0,2.0,4.0,2.0,3.0,6.0,5.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0.0,61709.0,53349.0,9800.0,44109.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,0
3500.0,3500.0,3500.0,36.0,9.49,112.1,B,B2,2.0,MORTGAGE,45000.0,Source Verified,2016-08-01,Fully Paid,n,other,SD,24.32,0.0,2004-04-01,760.0,764.0,1.0,,,9.0,0.0,6789.0,30.9,27.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,157301.0,1.0,3.0,1.0,7.0,3.0,20048.0,60.0,0.0,1.0,3199.0,48.0,22000.0,2.0,1.0,1.0,8.0,17478.0,8628.0,28.1,0.0,0.0,147.0,147.0,16.0,3.0,2.0,73.0,,4.0,,0.0,2.0,3.0,2.0,4.0,17.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0.0,198477.0,26837.0,12000.0,33467.0,,,,,,,,,,,,,,,Cash,0,762.0,0,0,0
35000.0,35000.0,35000.0,36.0,10.49,1137.43,B,B3,3.0,RENT,150000.0,Source Verified,2016-08-01,Current,n,debt_consolidation,NY,11.83,0.0,1994-08-01,700.0,704.0,0.0,,,10.0,0.0,60081.0,60.0,22.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,60081.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,14919.0,60.0,100100.0,0.0,0.0,1.0,1.0,6008.0,10750.0,81.0,0.0,0.0,111.0,263.0,16.0,16.0,0.0,16.0,,9.0,,0.0,6.0,10.0,10.0,10.0,3.0,10.0,19.0,8.0,10.0,,0.0,0.0,0.0,100.0,83.3,0,0.0,100100.0,60081.0,64500.0,0.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,0
6000.0,6000.0,6000.0,36.0,15.59,209.73,C,C5,10.0,RENT,69999.0,Source Verified,2016-08-01,Current,n,debt_consolidation,NY,13.92,0.0,2005-03-01,700.0,704.0,0.0,40.0,45.0,7.0,5.0,6119.0,62.4,10.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,16917.0,1.0,2.0,1.0,1.0,9.0,10798.0,43.0,1.0,1.0,2641.0,49.0,9800.0,2.0,0.0,2.0,2.0,2417.0,2981.0,67.2,0.0,0.0,136.0,81.0,5.0,5.0,1.0,5.0,,1.0,57.0,0.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,2.0,80.0,50.0,1,4.0,34794.0,16917.0,9100.0,24994.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
7500.0,7500.0,7500.0,36.0,15.59,262.17,C,C5,10.0,MORTGAGE,50400.0,Source Verified,2016-08-01,Fully Paid,n,debt_consolidation,FL,18.06,4.0,1979-01-01,690.0,694.0,1.0,9.0,60.0,9.0,2.0,3262.0,36.2,21.0,f,2019-03-01,0.0,23.0,1.0,Individual,,,,0.0,0.0,242781.0,3.0,2.0,1.0,1.0,11.0,35694.0,91.0,3.0,3.0,1619.0,74.0,9000.0,4.0,0.0,6.0,4.0,26976.0,4675.0,40.1,0.0,0.0,155.0,196.0,1.0,1.0,4.0,1.0,47.0,2.0,28.0,3.0,2.0,3.0,3.0,7.0,5.0,4.0,11.0,3.0,9.0,0.0,0.0,1.0,4.0,61.9,0.0,0,0.0,568395.0,39208.0,7800.0,61184.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,1
5000.0,5000.0,5000.0,36.0,13.99,170.87,C,C3,4.0,RENT,55000.0,Verified,2016-08-01,Charged Off,n,debt_consolidation,WY,12.33,2.0,1989-04-01,665.0,669.0,0.0,2.0,,6.0,0.0,2408.0,21.5,14.0,w,2019-03-01,1.0,6.0,1.0,Individual,,,,0.0,2607.0,13805.0,0.0,2.0,1.0,2.0,10.0,10933.0,70.0,0.0,2.0,1980.0,50.0,11200.0,0.0,1.0,2.0,4.0,2301.0,4020.0,33.0,0.0,0.0,327.0,53.0,20.0,10.0,0.0,20.0,,10.0,2.0,3.0,1.0,2.0,1.0,2.0,7.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,71.4,0.0,0,0.0,27524.0,13805.0,6000.0,15629.0,,,,,,,,,,,,,,,Cash,1,667.0,0,0,1
16000.0,16000.0,16000.0,36.0,5.32,481.84,A,A1,3.0,MORTGAGE,550000.0,Verified,2016-08-01,Fully Paid,n,home_improvement,AL,6.9,0.0,1995-08-01,765.0,769.0,0.0,,,8.0,0.0,140498.0,72.1,48.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,2143010.0,1.0,2.0,1.0,2.0,2.0,87523.0,100.0,0.0,0.0,59770.0,85.0,256500.0,0.0,1.0,0.0,3.0,267876.0,21518.0,78.3,0.0,0.0,228.0,252.0,33.0,2.0,6.0,113.0,,,,0.0,2.0,3.0,2.0,3.0,34.0,4.0,6.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0.0,2320093.0,228021.0,104000.0,103218.0,,,,,,,,,,,,,,,Cash,0,767.0,0,0,0
