loan_amnt,term,int_rate,grade,annual_inc,dti,fico_score,open_acc,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,home_ownership,addr_state,emp_length,acc_now_delinq,mort_acc,had_hardship,purpose,bad_loan
4000.0, 36 months,7.91,A,70000.0,22.4,737.0,14.0,71.6,2.0,1.0,0.0,MORTGAGE,IL,10.0,0.0,4.0,0,other,0
14000.0, 60 months,18.49,D,45000.0,17.44,667.0,9.0,35.6,1.0,1.0,0.0,RENT,PA,5.0,0.0,0.0,0,small_business,0
20000.0, 36 months,11.48,B,120000.0,37.69,707.0,13.0,48.4,0.0,3.0,0.0,RENT,CA,2.0,0.0,0.0,0,moving,0
10000.0, 36 months,6.49,A,90000.0,12.07,727.0,10.0,19.9,0.0,0.0,0.0,RENT,MI,1.0,0.0,0.0,0,credit_card,0
16000.0, 60 months,8.49,B,45000.0,20.77,732.0,4.0,64.3,1.0,0.0,0.0,OWN,WI,10.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,11.99,C,30000.0,20.92,707.0,6.0,52.5,0.0,0.0,1.0,RENT,CA,,0.0,0.0,0,small_business,0
16000.0, 60 months,7.91,A,65000.0,9.12,802.0,4.0,22.2,0.0,0.0,0.0,OWN,NY,1.0,0.0,0.0,0,credit_card,0
15000.0, 36 months,8.49,B,135000.0,25.04,692.0,8.0,13.3,0.0,0.0,1.0,MORTGAGE,TX,4.0,0.0,3.0,0,major_purchase,0
9000.0, 36 months,11.99,C,75000.0,28.98,712.0,21.0,32.8,1.0,0.0,0.0,OWN,MI,2.0,0.0,1.0,0,medical,0
19725.0, 36 months,19.89,E,62000.0,29.44,667.0,10.0,59.6,1.0,0.0,1.0,RENT,DC,6.0,0.0,0.0,0,debt_consolidation,0
33750.0, 60 months,15.77,D,67500.0,38.05,717.0,20.0,50.6,0.0,0.0,0.0,MORTGAGE,IL,4.0,0.0,0.0,0,credit_card,0
4500.0, 36 months,13.44,C,34150.0,27.35,707.0,7.0,77.1,1.0,0.0,0.0,RENT,NY,1.0,0.0,0.0,0,small_business,0
15000.0, 36 months,11.99,C,58000.0,27.83,687.0,13.0,53.6,1.0,0.0,0.0,RENT,NC,1.0,0.0,0.0,0,debt_consolidation,0
35000.0, 60 months,18.49,D,120000.0,11.64,667.0,7.0,64.0,1.0,0.0,1.0,MORTGAGE,MD,2.0,0.0,4.0,0,debt_consolidation,1
28000.0, 60 months,14.85,C,96000.0,21.86,772.0,8.0,35.8,0.0,0.0,0.0,MORTGAGE,TX,10.0,0.0,1.0,0,debt_consolidation,0
5000.0, 36 months,5.32,A,80000.0,0.75,707.0,7.0,13.3,1.0,0.0,0.0,RENT,FL,1.0,0.0,1.0,0,home_improvement,0
32000.0, 36 months,7.91,A,100000.0,11.34,687.0,9.0,87.5,0.0,0.0,0.0,MORTGAGE,SC,10.0,0.0,4.0,0,credit_card,0
5000.0, 36 months,10.78,B,38200.0,4.69,712.0,10.0,56.5,0.0,0.0,0.0,RENT,NC,1.0,0.0,0.0,0,debt_consolidation,0
1050.0, 36 months,15.77,D,21700.0,27.38,682.0,5.0,35.0,1.0,0.0,0.0,RENT,VA,4.0,0.0,0.0,0,debt_consolidation,0
12000.0, 60 months,13.44,C,40000.0,24.03,667.0,14.0,72.8,0.0,0.0,0.0,RENT,NY,2.0,0.0,0.0,0,other,0
10000.0, 36 months,9.8,B,54000.0,17.69,662.0,9.0,39.6,1.0,0.0,1.0,RENT,NJ,1.0,0.0,2.0,0,debt_consolidation,0
16000.0, 60 months,11.99,C,72000.0,20.93,667.0,10.0,27.0,3.0,0.0,1.0,OWN,IN,10.0,0.0,4.0,0,debt_consolidation,1
28075.0, 36 months,13.99,C,110000.0,26.35,707.0,22.0,62.4,0.0,4.0,0.0,RENT,CA,9.0,0.0,0.0,0,debt_consolidation,0
18000.0, 36 months,12.88,C,120000.0,29.13,667.0,9.0,73.7,0.0,5.0,0.0,MORTGAGE,NY,10.0,1.0,2.0,0,debt_consolidation,0
12000.0, 36 months,12.88,C,38000.0,19.74,722.0,5.0,61.2,0.0,0.0,0.0,OWN,CA,2.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,11.48,B,45000.0,23.76,672.0,8.0,54.7,1.0,0.0,1.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
5600.0, 36 months,14.85,C,110000.0,34.74,692.0,17.0,39.9,2.0,0.0,1.0,MORTGAGE,MI,9.0,0.0,2.0,0,other,0
3600.0, 36 months,12.88,C,30000.0,27.72,707.0,8.0,37.1,1.0,0.0,0.0,OWN,CA,5.0,0.0,0.0,0,debt_consolidation,0
25000.0, 36 months,8.49,B,102000.0,7.66,702.0,11.0,85.7,0.0,0.0,0.0,MORTGAGE,CA,8.0,0.0,5.0,0,credit_card,0
11500.0, 36 months,7.91,A,130200.0,21.56,712.0,16.0,81.8,0.0,0.0,0.0,MORTGAGE,OR,10.0,0.0,5.0,0,debt_consolidation,0
25000.0, 36 months,5.32,A,195000.0,14.56,727.0,9.0,71.9,0.0,1.0,0.0,MORTGAGE,CA,7.0,0.0,4.0,0,debt_consolidation,0
12000.0, 36 months,12.88,C,48000.0,12.43,667.0,8.0,67.8,0.0,0.0,0.0,RENT,TN,1.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,11.48,B,40000.0,39.66,707.0,17.0,26.6,0.0,0.0,0.0,MORTGAGE,FL,7.0,0.0,2.0,0,debt_consolidation,0
6000.0, 36 months,10.78,B,36500.0,19.14,677.0,6.0,26.8,0.0,0.0,0.0,MORTGAGE,VA,6.0,0.0,1.0,0,debt_consolidation,0
15850.0, 36 months,11.99,C,50000.0,21.08,732.0,5.0,72.5,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
27125.0, 60 months,13.44,C,65000.0,37.65,687.0,27.0,58.9,0.0,1.0,0.0,MORTGAGE,KY,8.0,0.0,1.0,0,debt_consolidation,1
20000.0, 36 months,11.48,B,67400.0,16.45,707.0,13.0,31.6,2.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,credit_card,0
6600.0, 36 months,17.97,D,45000.0,32.56,667.0,22.0,60.9,1.0,0.0,0.0,RENT,MN,2.0,0.0,0.0,0,debt_consolidation,0
15000.0, 36 months,11.48,B,50000.0,13.66,672.0,22.0,58.8,0.0,0.0,0.0,RENT,NY,3.0,0.0,2.0,0,debt_consolidation,1
15000.0, 60 months,11.99,C,75000.0,18.95,722.0,11.0,33.2,0.0,0.0,0.0,MORTGAGE,UT,3.0,0.0,2.0,0,debt_consolidation,0
23650.0, 60 months,20.5,E,52560.0,36.64,667.0,21.0,81.0,1.0,0.0,0.0,RENT,MA,10.0,0.0,0.0,0,debt_consolidation,1
35000.0, 60 months,11.48,B,118000.0,9.81,787.0,7.0,58.8,0.0,0.0,0.0,MORTGAGE,OR,10.0,0.0,1.0,0,home_improvement,0
18475.0, 60 months,16.59,D,110000.0,12.75,692.0,9.0,35.6,1.0,0.0,1.0,RENT,GA,8.0,0.0,0.0,0,debt_consolidation,0
10000.0, 60 months,14.85,C,78000.0,27.0,672.0,10.0,59.7,1.0,0.0,1.0,RENT,MO,10.0,0.0,0.0,0,debt_consolidation,1
16000.0, 36 months,14.85,C,120000.0,8.51,672.0,10.0,66.2,1.0,0.0,0.0,MORTGAGE,NJ,10.0,0.0,4.0,0,debt_consolidation,0
9375.0, 36 months,14.85,C,80000.0,9.74,712.0,5.0,85.0,1.0,0.0,0.0,RENT,NY,3.0,0.0,1.0,0,credit_card,0
18675.0, 36 months,8.49,B,55000.0,30.98,802.0,9.0,12.0,0.0,0.0,0.0,MORTGAGE,GA,10.0,0.0,3.0,0,debt_consolidation,0
5000.0, 36 months,12.88,C,49500.0,13.81,682.0,7.0,13.2,1.0,0.0,0.0,OWN,TX,10.0,0.0,0.0,0,debt_consolidation,0
5000.0, 36 months,11.48,B,65000.0,13.74,747.0,9.0,13.5,3.0,0.0,0.0,RENT,TX,6.0,0.0,3.0,0,debt_consolidation,1
5000.0, 36 months,12.88,C,30000.0,5.52,672.0,5.0,66.8,1.0,0.0,0.0,RENT,TN,5.0,0.0,0.0,0,debt_consolidation,0
14000.0, 60 months,13.99,C,36000.0,17.43,667.0,9.0,62.3,1.0,0.0,1.0,MORTGAGE,NY,5.0,0.0,0.0,0,debt_consolidation,0
14400.0, 36 months,8.49,B,82000.0,11.67,697.0,9.0,45.7,0.0,0.0,0.0,RENT,UT,10.0,0.0,1.0,0,debt_consolidation,0
5000.0, 36 months,5.32,A,250000.0,23.23,762.0,41.0,25.4,0.0,1.0,0.0,MORTGAGE,NY,4.0,0.0,2.0,0,major_purchase,0
3000.0, 36 months,10.78,B,17000.0,16.6,697.0,9.0,35.5,0.0,0.0,0.0,RENT,NY,8.0,0.0,0.0,0,debt_consolidation,1
8500.0, 36 months,8.49,B,40000.0,12.81,747.0,9.0,19.7,0.0,0.0,0.0,MORTGAGE,MS,10.0,0.0,0.0,0,debt_consolidation,0
16000.0, 36 months,5.32,A,75000.0,11.69,797.0,22.0,10.4,1.0,0.0,0.0,MORTGAGE,CT,10.0,0.0,2.0,0,debt_consolidation,0
4300.0, 36 months,10.78,B,45000.0,1.97,682.0,4.0,31.1,2.0,1.0,0.0,RENT,CA,4.0,0.0,0.0,0,debt_consolidation,0
14050.0, 36 months,10.78,B,44000.0,13.34,677.0,9.0,35.0,0.0,0.0,0.0,RENT,MN,4.0,0.0,0.0,0,debt_consolidation,0
32000.0, 36 months,6.99,A,144542.0,20.5,692.0,25.0,71.0,1.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,3.0,0,credit_card,0
15000.0, 36 months,11.48,B,61000.0,7.4,702.0,13.0,55.2,1.0,0.0,0.0,RENT,CA,3.0,0.0,0.0,0,debt_consolidation,0
5000.0, 36 months,6.49,A,72000.0,19.9,727.0,10.0,8.6,1.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,debt_consolidation,0
15000.0, 60 months,18.99,E,42000.0,25.0,702.0,9.0,51.2,1.0,0.0,1.0,RENT,CA,10.0,0.0,1.0,0,debt_consolidation,1
11200.0, 36 months,7.49,A,65000.0,17.67,697.0,10.0,4.8,0.0,0.0,1.0,RENT,WA,5.0,0.0,1.0,0,home_improvement,0
21000.0, 36 months,5.32,A,218000.0,16.64,702.0,16.0,45.0,1.0,1.0,0.0,MORTGAGE,GA,4.0,0.0,4.0,0,credit_card,0
13225.0, 60 months,25.09,F,45000.0,22.21,667.0,15.0,45.2,1.0,0.0,0.0,RENT,KS,4.0,0.0,0.0,0,credit_card,1
21000.0, 36 months,15.77,D,200000.0,13.72,677.0,19.0,60.1,1.0,0.0,0.0,MORTGAGE,TX,10.0,0.0,3.0,0,debt_consolidation,0
12000.0, 36 months,13.99,C,52200.0,8.92,677.0,11.0,58.0,0.0,0.0,0.0,RENT,AZ,8.0,0.0,1.0,0,credit_card,0
24000.0, 36 months,12.88,C,105000.0,15.42,667.0,10.0,45.0,1.0,0.0,0.0,OWN,MS,10.0,0.0,0.0,0,debt_consolidation,1
15000.0, 36 months,14.85,C,44000.0,29.71,707.0,14.0,43.4,2.0,0.0,0.0,MORTGAGE,NC,2.0,0.0,2.0,0,debt_consolidation,0
8500.0, 36 months,6.99,A,60000.0,12.38,692.0,9.0,52.0,1.0,0.0,0.0,OWN,NC,10.0,0.0,1.0,0,debt_consolidation,0
10000.0, 60 months,17.97,D,140000.0,30.85,697.0,21.0,55.5,1.0,0.0,0.0,RENT,PA,10.0,0.0,0.0,0,moving,1
6500.0, 36 months,9.8,B,90000.0,22.12,672.0,15.0,27.3,0.0,0.0,1.0,MORTGAGE,OH,2.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,6.99,A,70000.0,2.91,697.0,6.0,32.4,1.0,0.0,2.0,RENT,PA,6.0,0.0,0.0,0,debt_consolidation,0
24000.0, 60 months,14.85,C,100000.0,21.73,707.0,10.0,44.2,0.0,0.0,0.0,MORTGAGE,TX,10.0,0.0,2.0,0,credit_card,0
20000.0, 36 months,7.91,A,45000.0,21.01,682.0,9.0,43.8,0.0,0.0,0.0,OWN,NV,5.0,0.0,0.0,0,debt_consolidation,0
15000.0, 36 months,6.49,A,45000.0,15.25,727.0,17.0,37.1,1.0,0.0,0.0,OWN,FL,8.0,0.0,0.0,0,credit_card,1
18000.0, 36 months,12.88,C,85000.0,14.26,687.0,11.0,78.0,0.0,0.0,0.0,RENT,VA,1.0,0.0,0.0,0,debt_consolidation,0
14400.0, 36 months,11.99,C,65000.0,9.29,667.0,12.0,67.1,0.0,0.0,1.0,RENT,NJ,3.0,0.0,0.0,0,credit_card,1
35000.0, 36 months,13.44,C,130000.0,20.64,712.0,17.0,38.7,0.0,0.0,0.0,RENT,NJ,1.0,0.0,0.0,0,debt_consolidation,0
3325.0, 36 months,17.97,D,57000.0,27.6,697.0,4.0,5.1,1.0,1.0,0.0,RENT,KY,2.0,0.0,1.0,0,debt_consolidation,0
24000.0, 36 months,14.85,C,65000.0,15.92,662.0,12.0,26.7,5.0,0.0,1.0,MORTGAGE,OH,10.0,0.0,3.0,0,major_purchase,0
2500.0, 36 months,16.59,D,30000.0,10.96,677.0,5.0,25.6,0.0,0.0,0.0,RENT,OH,3.0,0.0,0.0,0,other,0
17800.0, 36 months,15.77,D,71000.0,14.01,662.0,7.0,70.2,1.0,0.0,0.0,MORTGAGE,FL,4.0,0.0,4.0,0,major_purchase,0
35000.0, 36 months,13.44,C,160000.0,11.19,687.0,10.0,76.0,0.0,0.0,0.0,MORTGAGE,TX,1.0,0.0,3.0,0,debt_consolidation,0
16975.0, 60 months,22.45,F,47160.0,7.74,732.0,6.0,42.2,1.0,0.0,0.0,RENT,WA,3.0,0.0,0.0,0,medical,0
15000.0, 36 months,13.99,C,72100.0,31.57,692.0,21.0,22.4,1.0,0.0,0.0,RENT,MA,10.0,0.0,0.0,0,debt_consolidation,1
16000.0, 36 months,7.49,A,82500.0,28.48,707.0,28.0,31.4,0.0,0.0,0.0,MORTGAGE,TX,1.0,0.0,1.0,0,debt_consolidation,0
11000.0, 36 months,9.17,B,106000.0,15.68,662.0,9.0,60.7,0.0,2.0,1.0,RENT,NY,10.0,0.0,1.0,0,credit_card,0
4500.0, 36 months,9.17,B,30000.0,17.6,677.0,6.0,67.9,0.0,1.0,0.0,RENT,HI,10.0,0.0,0.0,0,credit_card,0
20000.0, 36 months,9.8,B,59120.0,30.59,697.0,10.0,62.6,1.0,0.0,0.0,MORTGAGE,ME,10.0,0.0,3.0,0,credit_card,0
8000.0, 36 months,9.8,B,45000.0,34.47,677.0,18.0,60.4,0.0,0.0,0.0,MORTGAGE,TN,10.0,0.0,3.0,0,credit_card,1
7000.0, 36 months,11.99,C,51000.0,3.39,662.0,22.0,65.0,1.0,0.0,3.0,RENT,SC,8.0,0.0,1.0,0,credit_card,0
5000.0, 36 months,7.49,A,52000.0,6.14,762.0,9.0,14.0,0.0,0.0,0.0,MORTGAGE,CA,4.0,0.0,2.0,0,other,0
14000.0, 36 months,6.99,A,125000.0,10.8,767.0,15.0,29.0,0.0,1.0,0.0,MORTGAGE,AK,10.0,0.0,5.0,0,debt_consolidation,0
20000.0, 36 months,11.48,B,50000.0,21.39,707.0,10.0,72.2,0.0,0.0,0.0,OWN,RI,,0.0,0.0,0,debt_consolidation,0
26400.0, 36 months,16.59,D,60000.0,27.58,667.0,12.0,97.1,0.0,0.0,0.0,RENT,CA,1.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,11.48,B,52000.0,15.46,687.0,11.0,86.3,1.0,0.0,1.0,MORTGAGE,MA,10.0,0.0,3.0,0,debt_consolidation,0
32725.0, 60 months,28.49,G,86000.0,18.03,662.0,20.0,62.8,2.0,0.0,0.0,MORTGAGE,GA,1.0,0.0,1.0,0,debt_consolidation,0
10000.0, 60 months,9.8,B,40000.0,6.03,702.0,6.0,60.2,0.0,0.0,0.0,OWN,VA,2.0,0.0,0.0,0,credit_card,0
20000.0, 36 months,7.91,A,80000.0,23.22,677.0,14.0,55.3,0.0,0.0,0.0,MORTGAGE,NC,,0.0,2.0,0,debt_consolidation,0
7000.0, 36 months,6.99,A,55000.0,3.62,767.0,12.0,12.4,0.0,0.0,0.0,MORTGAGE,TX,8.0,0.0,3.0,0,debt_consolidation,0
22000.0, 36 months,11.48,B,65000.0,15.77,732.0,6.0,8.7,0.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,home_improvement,0
16000.0, 36 months,5.32,A,51000.0,19.08,757.0,17.0,21.3,0.0,0.0,0.0,MORTGAGE,NV,10.0,0.0,1.0,0,other,0
6000.0, 36 months,17.97,D,75000.0,10.64,667.0,6.0,39.0,5.0,1.0,1.0,MORTGAGE,AZ,1.0,0.0,2.0,0,other,0
12000.0, 60 months,11.99,C,83600.0,34.22,672.0,12.0,92.7,0.0,0.0,0.0,MORTGAGE,OH,10.0,0.0,0.0,0,credit_card,0
2700.0, 36 months,11.99,C,52000.0,9.58,697.0,7.0,18.8,2.0,0.0,1.0,RENT,NY,2.0,0.0,0.0,0,credit_card,0
7000.0, 36 months,11.48,B,66000.0,11.69,662.0,5.0,98.0,1.0,0.0,0.0,RENT,TX,1.0,0.0,0.0,0,debt_consolidation,0
10775.0, 36 months,11.99,C,28000.0,27.43,707.0,13.0,57.0,2.0,0.0,1.0,OWN,NY,10.0,0.0,1.0,0,credit_card,0
10000.0, 36 months,6.49,A,160000.0,11.69,707.0,12.0,48.4,0.0,1.0,0.0,MORTGAGE,NV,10.0,0.0,18.0,0,debt_consolidation,0
10000.0, 36 months,6.99,A,150000.0,6.54,737.0,6.0,48.0,0.0,0.0,0.0,MORTGAGE,CA,7.0,0.0,6.0,0,debt_consolidation,0
35000.0, 60 months,18.49,D,100000.0,24.77,662.0,13.0,79.6,0.0,0.0,1.0,RENT,AZ,3.0,0.0,3.0,0,other,0
11000.0, 36 months,14.85,C,48000.0,16.95,662.0,7.0,75.3,0.0,1.0,0.0,RENT,CA,1.0,0.0,0.0,0,credit_card,0
12000.0, 36 months,6.49,A,61500.0,22.81,727.0,6.0,83.4,0.0,0.0,0.0,MORTGAGE,AL,7.0,0.0,5.0,0,debt_consolidation,0
2000.0, 36 months,10.78,B,66000.0,8.55,677.0,13.0,28.1,0.0,0.0,1.0,RENT,HI,10.0,0.0,5.0,0,vacation,0
10000.0, 36 months,9.17,B,70000.0,14.61,707.0,9.0,28.2,1.0,0.0,1.0,MORTGAGE,MA,8.0,0.0,1.0,0,credit_card,0
16000.0, 36 months,6.99,A,60000.0,26.94,757.0,11.0,44.3,0.0,0.0,0.0,MORTGAGE,TN,10.0,0.0,4.0,0,debt_consolidation,0
6000.0, 36 months,14.85,C,35000.0,13.1,667.0,4.0,73.0,1.0,1.0,0.0,MORTGAGE,GA,,0.0,4.0,0,debt_consolidation,0
12000.0, 36 months,7.91,A,104000.0,5.55,692.0,18.0,39.4,0.0,2.0,0.0,MORTGAGE,TN,10.0,0.0,3.0,0,debt_consolidation,0
30000.0, 60 months,13.44,C,125000.0,9.15,722.0,8.0,21.7,0.0,0.0,0.0,MORTGAGE,IN,10.0,0.0,1.0,0,credit_card,1
16000.0, 36 months,10.78,B,98000.0,6.97,707.0,12.0,27.6,0.0,0.0,0.0,RENT,CA,,0.0,2.0,0,debt_consolidation,0
19000.0, 36 months,16.59,D,38000.0,20.13,702.0,5.0,60.7,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
21000.0, 60 months,12.88,C,83000.0,16.05,667.0,14.0,48.8,0.0,0.0,1.0,RENT,CA,10.0,0.0,0.0,0,credit_card,0
28000.0, 36 months,6.99,A,131000.0,32.37,707.0,21.0,66.5,0.0,0.0,0.0,MORTGAGE,MN,10.0,0.0,2.0,0,credit_card,1
5500.0, 36 months,8.49,B,72800.0,16.63,667.0,6.0,36.8,0.0,0.0,0.0,RENT,WY,1.0,0.0,0.0,0,car,0
7450.0, 36 months,19.48,E,20000.0,22.61,662.0,20.0,28.4,5.0,0.0,1.0,MORTGAGE,GA,5.0,0.0,0.0,0,home_improvement,1
18000.0, 60 months,19.48,E,45000.0,15.36,687.0,10.0,57.2,1.0,1.0,0.0,MORTGAGE,MA,5.0,0.0,0.0,0,home_improvement,0
16000.0, 60 months,11.99,C,44096.0,34.57,677.0,12.0,53.1,0.0,0.0,1.0,OWN,CO,4.0,0.0,3.0,0,debt_consolidation,0
20000.0, 60 months,11.99,C,67500.0,13.44,727.0,6.0,90.1,0.0,0.0,0.0,RENT,NY,10.0,0.0,0.0,0,debt_consolidation,0
31325.0, 36 months,14.85,C,190000.0,25.86,662.0,24.0,32.6,1.0,1.0,0.0,MORTGAGE,FL,3.0,1.0,2.0,0,debt_consolidation,0
22425.0, 36 months,13.99,C,51000.0,22.61,727.0,11.0,20.9,1.0,0.0,0.0,RENT,FL,3.0,0.0,0.0,0,debt_consolidation,1
20000.0, 60 months,15.77,D,109000.0,11.13,667.0,10.0,48.5,1.0,0.0,1.0,MORTGAGE,MI,4.0,0.0,2.0,0,debt_consolidation,0
20000.0, 36 months,18.49,D,64000.0,35.25,667.0,13.0,90.2,2.0,0.0,0.0,RENT,NC,1.0,0.0,0.0,0,debt_consolidation,0
12000.0, 60 months,9.17,B,55000.0,14.97,692.0,15.0,14.3,0.0,1.0,0.0,MORTGAGE,CO,1.0,0.0,1.0,0,debt_consolidation,0
8500.0, 36 months,7.49,A,36000.0,30.03,702.0,6.0,73.6,0.0,1.0,0.0,MORTGAGE,FL,10.0,0.0,0.0,0,credit_card,0
16800.0, 36 months,8.49,B,40000.0,30.9,707.0,14.0,62.1,0.0,0.0,0.0,OWN,TN,5.0,0.0,2.0,0,debt_consolidation,0
10800.0, 60 months,19.48,E,30000.0,29.96,672.0,21.0,10.4,0.0,0.0,0.0,OWN,FL,1.0,0.0,0.0,0,debt_consolidation,1
12000.0, 36 months,7.91,A,55000.0,26.19,707.0,23.0,39.8,0.0,0.0,0.0,RENT,ND,5.0,0.0,4.0,0,credit_card,0
21225.0, 60 months,26.99,G,53000.0,21.94,667.0,18.0,71.3,1.0,0.0,0.0,MORTGAGE,WA,1.0,0.0,2.0,0,debt_consolidation,0
2100.0, 36 months,10.78,B,28000.0,21.13,672.0,9.0,59.8,1.0,0.0,0.0,MORTGAGE,MD,10.0,0.0,1.0,0,debt_consolidation,0
5700.0, 36 months,9.17,B,13000.0,24.28,707.0,11.0,38.5,0.0,0.0,0.0,RENT,TN,,0.0,0.0,0,debt_consolidation,0
6025.0, 36 months,12.88,C,29000.0,34.89,672.0,16.0,69.7,0.0,1.0,0.0,RENT,MA,3.0,0.0,0.0,0,debt_consolidation,0
12000.0, 60 months,13.99,C,92043.0,12.26,662.0,19.0,25.7,1.0,0.0,1.0,MORTGAGE,VA,4.0,0.0,1.0,0,other,0
14000.0, 36 months,7.91,A,126500.0,9.06,762.0,12.0,25.1,0.0,0.0,0.0,MORTGAGE,OR,2.0,0.0,3.0,0,debt_consolidation,0
25000.0, 60 months,7.91,A,120000.0,14.86,722.0,18.0,38.1,0.0,0.0,0.0,MORTGAGE,MI,2.0,0.0,3.0,0,debt_consolidation,0
30000.0, 60 months,13.99,C,100000.0,10.75,777.0,12.0,20.5,1.0,0.0,0.0,OWN,FL,1.0,0.0,3.0,0,major_purchase,1
12000.0, 36 months,12.88,C,75000.0,12.7,662.0,11.0,58.2,1.0,0.0,1.0,RENT,CA,10.0,0.0,3.0,0,debt_consolidation,0
28000.0, 60 months,14.85,C,75000.0,23.58,722.0,9.0,73.8,0.0,0.0,0.0,MORTGAGE,MI,3.0,0.0,2.0,0,credit_card,0
15000.0, 60 months,17.27,D,33280.0,29.82,662.0,13.0,67.0,0.0,1.0,1.0,RENT,VA,1.0,0.0,1.0,0,debt_consolidation,1
10000.0, 36 months,11.99,C,30000.0,19.32,677.0,8.0,51.2,1.0,0.0,1.0,MORTGAGE,NV,10.0,0.0,6.0,0,credit_card,1
16000.0, 36 months,7.49,A,49000.0,27.87,712.0,17.0,66.6,0.0,0.0,0.0,RENT,NJ,1.0,0.0,0.0,0,credit_card,0
3825.0, 36 months,14.85,C,30000.0,7.08,672.0,7.0,32.0,2.0,1.0,1.0,MORTGAGE,FL,3.0,0.0,1.0,0,debt_consolidation,1
29000.0, 36 months,6.49,A,110000.0,7.79,807.0,10.0,9.6,0.0,0.0,0.0,RENT,NJ,1.0,0.0,0.0,0,major_purchase,0
21600.0, 36 months,10.78,B,48000.0,18.5,702.0,12.0,55.0,2.0,0.0,0.0,MORTGAGE,PA,5.0,0.0,1.0,0,debt_consolidation,0
9050.0, 36 months,9.17,B,42000.0,21.25,702.0,11.0,47.2,0.0,0.0,0.0,MORTGAGE,GA,3.0,0.0,1.0,0,debt_consolidation,0
6600.0, 36 months,7.91,A,150000.0,9.66,697.0,9.0,11.3,1.0,0.0,1.0,MORTGAGE,NY,10.0,0.0,6.0,0,home_improvement,0
12000.0, 36 months,15.77,D,52000.0,5.73,677.0,9.0,80.4,1.0,0.0,0.0,OWN,MD,4.0,0.0,1.0,0,house,0
15000.0, 60 months,9.17,B,40000.0,13.05,737.0,16.0,13.2,2.0,0.0,0.0,RENT,TX,10.0,0.0,0.0,0,debt_consolidation,0
8000.0, 36 months,7.91,A,45960.0,8.85,702.0,9.0,35.1,0.0,0.0,0.0,RENT,NV,1.0,0.0,0.0,0,major_purchase,0
35000.0, 60 months,26.99,G,125000.0,21.25,672.0,15.0,39.6,2.0,0.0,0.0,MORTGAGE,FL,4.0,0.0,2.0,0,debt_consolidation,1
5000.0, 36 months,13.99,C,52000.0,29.22,667.0,6.0,96.6,0.0,0.0,0.0,RENT,FL,10.0,0.0,0.0,0,debt_consolidation,0
28000.0, 36 months,16.59,D,105000.0,16.3,682.0,15.0,59.4,2.0,0.0,0.0,OWN,CA,2.0,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,7.49,A,55000.0,25.88,702.0,13.0,79.4,0.0,0.0,0.0,MORTGAGE,MO,4.0,0.0,2.0,0,credit_card,0
25000.0, 36 months,5.32,A,90000.0,14.88,742.0,14.0,29.8,0.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,4.0,0,debt_consolidation,0
30000.0, 36 months,14.85,C,100000.0,10.79,672.0,6.0,87.6,1.0,0.0,0.0,RENT,NJ,3.0,0.0,0.0,0,debt_consolidation,0
3600.0, 36 months,9.8,B,30000.0,11.08,662.0,20.0,69.4,0.0,0.0,0.0,RENT,SC,1.0,0.0,0.0,0,debt_consolidation,0
6525.0, 36 months,15.77,D,30000.0,8.44,677.0,9.0,55.7,2.0,0.0,1.0,RENT,NH,1.0,0.0,0.0,0,debt_consolidation,0
18000.0, 60 months,20.5,E,52000.0,22.29,662.0,12.0,79.8,0.0,0.0,1.0,RENT,LA,2.0,0.0,0.0,0,debt_consolidation,1
2000.0, 36 months,10.78,B,55000.0,16.15,672.0,7.0,60.7,0.0,1.0,0.0,MORTGAGE,FL,8.0,0.0,0.0,0,debt_consolidation,0
27425.0, 36 months,16.59,D,79500.0,29.71,682.0,26.0,47.0,0.0,1.0,0.0,RENT,CA,1.0,0.0,1.0,0,credit_card,0
32000.0, 36 months,11.99,C,88000.0,22.48,697.0,9.0,95.8,0.0,0.0,0.0,RENT,CA,2.0,0.0,0.0,0,credit_card,0
24000.0, 60 months,19.48,E,105000.0,27.33,672.0,26.0,72.7,1.0,6.0,0.0,MORTGAGE,AZ,10.0,0.0,7.0,0,debt_consolidation,0
10000.0, 36 months,8.49,B,120000.0,9.44,697.0,28.0,31.3,2.0,0.0,0.0,RENT,AZ,1.0,0.0,1.0,0,debt_consolidation,0
